baseline,job_completion_time_ms,p50_latency_ms,p90_latency_ms,p99_latency_ms,goodput_jobs_per_s,kv_bytes_total,kv_saving_ratio,sram_evictions,sram_reload_bytes,sram_hit_rate,shared_prefill_compute_ms_saved,shared_prefill_tokens_saved,prefix_compute_hit_rate,mesh_total_traffic_bytes,mesh_wait_ms,mesh_hotspot_ratio,prefill_tile_utilization,decode_tile_utilization,energy_per_job_j
no_affinity_placement,1190.6877189935512,11.674472090929283,233.76929611966963,330.8107565099942,2366.340495726061,6598572259.555555,0.4472321233441708,0.0,0.0,0.7348476647283126,308.4405691733335,46172.444444444445,0.9085448701512518,93865575879.11111,585.8018224567804,3.448931378971403,0.00024852915269825345,0.0008417192116199831,0.05815483353315556
no_aggregator_placement,810.6632482379939,11.674472090929289,233.7692961196696,330.8107565099941,3243.266351812038,6598572259.555555,0.4472321233441708,0.0,0.0,0.8797420446732345,308.4405691733335,46172.444444444445,0.9085448701512518,5869054890.666667,1067.341005191112,2.200459367040403,0.000581932080200475,0.002103966604579724,0.04055552933546667
no_critical_path_scheduling,772.9985577846612,11.67447209092929,233.7692961196696,330.8107565099941,3584.517487007771,6598572259.555555,0.4472321233441708,0.0,0.0,0.9004459784206466,308.4405691733335,46172.444444444445,0.9085448701512518,623518464.0,9.217012268307327,1.7086594405486781,0.0011508825636741557,0.004664864159724373,0.039506422050133334
no_dynamic_pd_partition,772.9985577846612,11.67447209092929,233.7692961196696,330.8107565099941,3584.517487007771,6598572259.555555,0.4472321233441708,0.0,0.0,0.9004459784206466,308.4405691733335,46172.444444444445,0.9085448701512518,623518464.0,0.10065503999984078,1.7086594405486781,0.000955311829781063,0.006075907957383515,0.039506422050133334
no_hotspot_aware_placement,760.5458107979945,11.67447209092929,233.7692961196696,330.8107565099941,3736.845338426735,6598572259.555555,0.4472321233441708,0.0,0.0,0.9085448701512518,308.4405691733335,46172.444444444445,0.9085448701512518,948394.6666666666,0.9721234488879749,1.432900432900433,0.0012566895578472281,0.004980617156951152,0.039381908036266663
no_kv_sharing,821.2987590676055,14.128578868340064,234.7373347778456,331.9354768671477,2779.939617217681,12563338581.333334,0.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,3340961422.2222223,58.68491470681829,1.8042821663341342,0.0020565308626412275,0.0033006493772288485,0.04004991064177778
no_mesh_congestion_penalty,772.9955112779945,11.67447209092929,233.7692961196696,330.8107565099941,3584.630723756288,6598572259.555555,0.4472321233441708,0.0,0.0,0.9004459784206466,308.4405691733335,46172.444444444445,0.9085448701512518,623518464.0,0.0,1.7086594405486781,0.0011510709059079126,0.004665711376608356,0.039506422050133334
no_tool_ttl,772.9985577846612,11.67447209092929,233.7692961196696,330.8107565099941,3584.517487007771,6598572259.555555,0.4472321233441708,0.0,0.0,0.9004459784206466,308.4405691733335,46172.444444444445,0.9085448701512518,623518464.0,0.10065503999984078,1.7086594405486781,0.0011508825636741557,0.004664864159724373,0.039506422050133334
waferagent_full,772.9985577846612,11.67447209092929,233.7692961196696,330.8107565099941,3584.517487007771,6598572259.555555,0.4472321233441708,0.0,0.0,0.9004459784206466,308.4405691733335,46172.444444444445,0.9085448701512518,623518464.0,0.10065503999984078,1.7086594405486781,0.0011508825636741557,0.004664864159724373,0.039506422050133334
