job_id,workload,node_id,ttft_ms,decode_ms,tool_latency_ms,total_ms
planner_worker_tool_job_0,planner_worker_tool,planner_worker_tool_job_0_planner_aggregate,121.64067077636719,2236.906936645508,0.0,2358.547607421875
planner_worker_tool_job_0,planner_worker_tool,planner_worker_tool_job_0_final,101.04393768310547,1108.7517166137695,0.0,1209.795654296875
planner_worker_tool_job_1,planner_worker_tool,planner_worker_tool_job_1_planner,99.6677474975586,2237.8925552368164,0.0,2337.560302734375
planner_worker_tool_job_1,planner_worker_tool,planner_worker_tool_job_1_worker_0_start,100.8842544555664,2254.2199935913086,0.0,2355.104248046875
planner_worker_tool_job_1,planner_worker_tool,planner_worker_tool_job_1_worker_1_start,101.20079803466797,2245.026985168457,0.0,2346.227783203125
planner_worker_tool_job_1,planner_worker_tool,planner_worker_tool_job_1_worker_2_start,100.37884521484375,2245.3638305664062,0.0,2345.74267578125
planner_worker_tool_job_1,planner_worker_tool,planner_worker_tool_job_1_worker_3_start,101.1424331665039,2248.964256286621,0.0,2350.106689453125
planner_worker_tool_job_1,planner_worker_tool,planner_worker_tool_job_1_worker_0_tool_0,0.0,1000.0,1000.0,1000.0
planner_worker_tool_job_1,planner_worker_tool,planner_worker_tool_job_1_worker_1_tool_0,0.0,1000.0,1000.0,1000.0
planner_worker_tool_job_1,planner_worker_tool,planner_worker_tool_job_1_worker_2_tool_0,0.0,1000.0,1000.0,1000.0
planner_worker_tool_job_1,planner_worker_tool,planner_worker_tool_job_1_worker_3_tool_0,0.0,1000.0,1000.0,1000.0
planner_worker_tool_job_1,planner_worker_tool,planner_worker_tool_job_1_worker_0_after_tool_0,100.89469146728516,2246.75399017334,0.0,2347.648681640625
planner_worker_tool_job_1,planner_worker_tool,planner_worker_tool_job_1_worker_1_after_tool_0,101.13033294677734,2256.9309463500977,0.0,2358.061279296875
planner_worker_tool_job_1,planner_worker_tool,planner_worker_tool_job_1_worker_2_after_tool_0,101.27452850341797,2253.775032043457,0.0,2355.049560546875
planner_worker_tool_job_1,planner_worker_tool,planner_worker_tool_job_1_worker_3_after_tool_0,102.34051513671875,2252.4490356445312,0.0,2354.78955078125
planner_worker_tool_job_1,planner_worker_tool,planner_worker_tool_job_1_planner_aggregate,122.12105560302734,2252.0232315063477,0.0,2374.144287109375
planner_worker_tool_job_1,planner_worker_tool,planner_worker_tool_job_1_final,101.58761596679688,1116.0171203613281,0.0,1217.604736328125
