baseline,mechanism_profile,job_id,workload,seed,duration_source,job_completion_time_ms,p50_latency_ms,p90_latency_ms,p99_latency_ms,goodput_jobs_per_s,naive_kv_bytes,kv_bytes_total,kv_saving_ratio,kv_duplication_ratio,sram_peak_occupancy_bytes,sram_overflow_bytes,prefill_ms_total,decode_ms_total,queue_wait_ms_total,energy_estimated_j,energy_per_job_j,tool_pause_ms,resume_prefill_ms,resume_reload_bytes,cross_region_sram_bytes,shared_prefill_compute_ms_saved,shared_prefill_tokens_saved,private_prefill_tokens_computed,unique_shared_prefix_tokens_computed,logical_shared_prefix_tokens,prefix_compute_hit_rate,mesh_total_traffic_bytes,mesh_avg_link_load_bytes,mesh_max_link_load_bytes,mesh_hotspot_ratio,mesh_wait_ms,communication_time_ms,prefill_tile_utilization,decode_tile_utilization,tile_busy_time_ms,tile_idle_time_ms,pd_interference_ms,sram_evictions,sram_reload_bytes,sram_spill_bytes,sram_hit_rate,prefix_block_reuse_count,ttl_pinned_bytes,ttl_eviction_avoided_count,calibration_loaded
waferagent_full,neutral,debate_job_0,debate,17,synthetic,55.507735053732645,9.67264256,13.707774566866323,13.707774566866323,18.015507190700163,2550136832.0,1442840576.0,0.4342105263157895,1.7674418604651163,1442840576.0,0.0,39.966474240000004,120.95179653493057,0.0006409600000054638,0.008078230118399999,0.008078230118399999,0.0,0.0,0.0,0.0,37.24148736,8704.0,9728.0,1024.0,9728.0,0.8888888888888888,3072.0,1536.0,1536.0,1.0,0.0,0.0008614400000000001,0.0004609579411380621,0.0016395532953536545,270.58046730986115,227089.10231277905,0.0,0.0,0.0,0.0,0.8888888888888888,8.0,0.0,0.0,0.0
waferagent_full,neutral,debate_job_1,debate,17,synthetic,55.507735053732645,9.67264256,13.707774566866323,13.707774566866323,18.015507190700163,2550136832.0,1442840576.0,0.4342105263157895,1.7674418604651163,1442840576.0,0.0,39.966474240000004,120.95179653493057,0.0006409600000054638,0.008078230118399999,0.008078230118399999,0.0,0.0,0.0,0.0,37.24148736,8704.0,9728.0,1024.0,9728.0,0.8888888888888888,3072.0,1536.0,1536.0,1.0,0.0,0.0008614400000000001,0.0004609579411380621,0.0016395532953536545,270.58046730986115,227089.10231277905,0.0,0.0,0.0,0.0,0.8888888888888888,8.0,0.0,0.0,0.0
waferagent_full,neutral,debate_job_2,debate,17,synthetic,55.507735053732645,9.67264256,13.707774566866323,13.707774566866323,18.015507190700163,2550136832.0,1442840576.0,0.4342105263157895,1.7674418604651163,1442840576.0,0.0,39.966474240000004,120.95179653493057,0.0006409600000054638,0.008078230118399999,0.008078230118399999,0.0,0.0,0.0,0.0,37.24148736,8704.0,9728.0,1024.0,9728.0,0.8888888888888888,3072.0,1536.0,1536.0,1.0,0.0,0.0008614400000000001,0.0004609579411380621,0.0016395532953536545,270.58046730986115,227089.10231277905,0.0,0.0,0.0,0.0,0.8888888888888888,8.0,0.0,0.0,0.0
waferagent_full,neutral,debate_job_3,debate,17,synthetic,55.507735053732645,9.67264256,13.707774566866323,13.707774566866323,18.015507190700163,2550136832.0,1442840576.0,0.4342105263157895,1.7674418604651163,1442840576.0,0.0,39.966474240000004,120.95179653493057,0.0006409600000054638,0.008078230118399999,0.008078230118399999,0.0,0.0,0.0,0.0,37.24148736,8704.0,9728.0,1024.0,9728.0,0.8888888888888888,3072.0,1536.0,1536.0,1.0,0.0,0.0008614400000000001,0.0004609579411380621,0.0016395532953536545,270.58046730986115,227089.10231277905,0.0,0.0,0.0,0.0,0.8888888888888888,8.0,0.0,0.0,0.0
waferagent_full,neutral,debate_job_4,debate,17,synthetic,55.507735053732645,9.67264256,13.707774566866323,13.707774566866323,18.015507190700163,2550136832.0,1442840576.0,0.4342105263157895,1.7674418604651163,1442840576.0,0.0,39.966474240000004,120.95179653493057,0.0006409600000054638,0.008078230118399999,0.008078230118399999,0.0,0.0,0.0,0.0,37.24148736,8704.0,9728.0,1024.0,9728.0,0.8888888888888888,3072.0,1536.0,1536.0,1.0,0.0,0.0008614400000000001,0.0004609579411380621,0.0016395532953536545,270.58046730986115,227089.10231277905,0.0,0.0,0.0,0.0,0.8888888888888888,8.0,0.0,0.0,0.0
waferagent_full,neutral,debate_job_5,debate,17,synthetic,55.507735053732645,9.67264256,13.707774566866323,13.707774566866323,18.015507190700163,2550136832.0,1442840576.0,0.4342105263157895,1.7674418604651163,1442840576.0,0.0,39.966474240000004,120.95179653493057,0.0006409600000054638,0.008078230118399999,0.008078230118399999,0.0,0.0,0.0,0.0,37.24148736,8704.0,9728.0,1024.0,9728.0,0.8888888888888888,3072.0,1536.0,1536.0,1.0,0.0,0.0008614400000000001,0.0004609579411380621,0.0016395532953536545,270.58046730986115,227089.10231277905,0.0,0.0,0.0,0.0,0.8888888888888888,8.0,0.0,0.0,0.0
waferagent_full,neutral,debate_job_6,debate,17,synthetic,55.507735053732645,9.67264256,13.707774566866323,13.707774566866323,18.015507190700163,2550136832.0,1442840576.0,0.4342105263157895,1.7674418604651163,1442840576.0,0.0,39.966474240000004,120.95179653493057,0.0006409600000054638,0.008078230118399999,0.008078230118399999,0.0,0.0,0.0,0.0,37.24148736,8704.0,9728.0,1024.0,9728.0,0.8888888888888888,3072.0,1536.0,1536.0,1.0,0.0,0.0008614400000000001,0.0004609579411380621,0.0016395532953536545,270.58046730986115,227089.10231277905,0.0,0.0,0.0,0.0,0.8888888888888888,8.0,0.0,0.0,0.0
waferagent_full,neutral,debate_job_7,debate,17,synthetic,55.507735053732645,9.67264256,13.707774566866323,13.707774566866323,18.015507190700163,2550136832.0,1442840576.0,0.4342105263157895,1.7674418604651163,1442840576.0,0.0,39.966474240000004,120.95179653493057,0.0006409600000054638,0.008078230118399999,0.008078230118399999,0.0,0.0,0.0,0.0,37.24148736,8704.0,9728.0,1024.0,9728.0,0.8888888888888888,3072.0,1536.0,1536.0,1.0,0.0,0.0008614400000000001,0.0004609579411380621,0.0016395532953536545,270.58046730986115,227089.10231277905,0.0,0.0,0.0,0.0,0.8888888888888888,8.0,0.0,0.0,0.0
waferagent_full,neutral,debate_job_8,debate,17,synthetic,55.507735053732645,9.67264256,13.707774566866323,13.707774566866323,18.015507190700163,2550136832.0,1442840576.0,0.4342105263157895,1.7674418604651163,1442840576.0,0.0,39.966474240000004,120.95179653493057,0.0006409600000054638,0.008078230118399999,0.008078230118399999,0.0,0.0,0.0,0.0,37.24148736,8704.0,9728.0,1024.0,9728.0,0.8888888888888888,3072.0,1536.0,1536.0,1.0,0.0,0.0008614400000000001,0.0004609579411380621,0.0016395532953536545,270.58046730986115,227089.10231277905,0.0,0.0,0.0,0.0,0.8888888888888888,8.0,0.0,0.0,0.0
waferagent_full,neutral,debate_job_9,debate,17,synthetic,55.507735053732645,9.67264256,13.707774566866323,13.707774566866323,18.015507190700163,2550136832.0,1442840576.0,0.4342105263157895,1.7674418604651163,1442840576.0,0.0,39.966474240000004,120.95179653493057,0.0006409600000054638,0.008078230118399999,0.008078230118399999,0.0,0.0,0.0,0.0,37.24148736,8704.0,9728.0,1024.0,9728.0,0.8888888888888888,3072.0,1536.0,1536.0,1.0,0.0,0.0008614400000000001,0.0004609579411380621,0.0016395532953536545,270.58046730986115,227089.10231277905,0.0,0.0,0.0,0.0,0.8888888888888888,8.0,0.0,0.0,0.0
