reuse_group_size,shared_prefix_tokens,private_suffix_tokens,decode_tokens,num_agents_per_job,arrival_rate_jobs_per_s,cross_job_prefix_hit_rate_observed,shared_kv_read_reduction_ratio,waferagent_vs_apc_jct_p99_delta_pct,apc_like_jct_p99_ms,waferagent_jct_p99_ms,regime_label
64,32768,128,32,16,2.0,0.06125,0.0,0.0,43675.41321426539,43675.41321426539,low_reuse_apc_better
64,32768,128,32,16,16.0,0.06125,0.0,0.0,43675.41321426538,43675.41321426538,low_reuse_apc_better
64,32768,128,512,2,2.0,0.49,0.0,0.0,44183.722726566484,44183.722726566484,low_reuse_apc_better
64,32768,128,512,2,16.0,0.49,0.0,0.0,44183.72272656648,44183.72272656648,low_reuse_apc_better
64,32768,128,512,16,2.0,0.06125,0.0,0.0,662165.0977115267,662165.0977115267,low_reuse_apc_better
64,32768,128,512,16,16.0,0.06125,0.0,0.0,662165.0977115267,662165.0977115267,low_reuse_apc_better
64,32768,128,1024,2,2.0,0.49,0.0,0.0,88168.4972064285,88168.4972064285,low_reuse_apc_better
64,32768,128,1024,2,16.0,0.49,0.0,0.0,88168.4972064285,88168.4972064285,low_reuse_apc_better
64,32768,128,1024,16,2.0,0.06125,0.0,0.0,1321876.3837459486,1321876.3837459486,low_reuse_apc_better
64,32768,128,1024,16,16.0,0.06125,0.0,0.0,1321876.3837459486,1321876.3837459486,low_reuse_apc_better
64,32768,2048,32,2,2.0,0.49,0.0,0.0,2937.6957110235926,2937.6957110235926,low_reuse_apc_better
64,32768,2048,32,2,16.0,0.49,0.0,0.0,2937.695711023593,2937.695711023593,low_reuse_apc_better
64,32768,2048,32,16,2.0,0.06125,0.0,0.0,43675.46611358361,43675.46611358361,low_reuse_apc_better
64,32768,2048,32,16,16.0,0.06125,0.0,0.0,43675.46611358359,43675.46611358359,low_reuse_apc_better
64,32768,2048,512,2,2.0,0.49,0.0,0.0,44183.77652011272,44183.77652011272,low_reuse_apc_better
64,32768,2048,512,2,16.0,0.49,0.0,0.0,44183.77652011272,44183.77652011272,low_reuse_apc_better
64,32768,2048,512,16,2.0,0.06125,0.0,0.0,662165.151505073,662165.151505073,low_reuse_apc_better
64,32768,2048,512,16,16.0,0.06125,0.0,0.0,662165.1515050728,662165.1515050728,low_reuse_apc_better
64,32768,2048,1024,2,2.0,0.49,0.0,0.0,88168.5511012516,88168.5511012516,low_reuse_apc_better
64,32768,2048,1024,2,16.0,0.49,0.0,0.0,88168.5511012516,88168.5511012516,low_reuse_apc_better
64,32768,2048,1024,16,2.0,0.06125,0.0,0.0,1321876.4376407717,1321876.4376407717,low_reuse_apc_better
64,32768,2048,1024,16,16.0,0.06125,0.0,0.0,1321876.4376407717,1321876.4376407717,low_reuse_apc_better
