scope_id,chosen_policy,predicted_apc_jct_ms,predicted_pat_jct_ms,predicted_waferagent_jct_ms,opportunity_score,reason,baseline,arrival_rate_jobs_per_s,effective_run_policy,reuse_group_size,shared_prefix_tokens,private_suffix_tokens,decode_tokens,num_agents_per_job
sha256:41624d3b57073968b839fe757d4af70e5283078b316b812e54d60f6ea5184074,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:f98ef9607cf703e0cb990bef97ae691a7ca57dcc3c6a2c8c514b01c016cf792c,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:d5a14b47d8909d8cd33c00e5a62a8c10a5a5114aecee4e9e3c683f5e01131820,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:e693842f3a8a68e99ef182e75459474d4bfc7a8fdc8b2b0dbcd3b3601d6ca549,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:5973c71ef94841b1e3b744cb8247ade60c6a6308080e11bd16b970707d766ce5,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:4a64e48c3003e9e0aaa21400a8b11b8cf44ec05fd3992fd933fdde0fd2420aa0,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:41dfd8bf867f2ec980bdfaf357059e774b3a82a508eee6d7f32cd2f8717dd317,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:892ccf40f47e796ee33f0c81af23a15a53a9755a83b016716de9cf3b0827c7d7,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:0127d5d66d3e9fabf22220090a5d23fb8cf4f04a25e8af985468c0a25b763a5c,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:de61bd9f3ebe26a2892f6ae5e98f02ccb2b9ec0de6f19b7722b912cd34f6b204,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:2cd74c3d3dfe3c2d48f1a2cb98bc79a2fc566b08608602beead44690e0d2313a,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:0b313d2568707f3090bd85d044abe1a8009173867c2bed0bd3ea195fe4a28eaa,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:b15f9f9e4be3c1631182c38813c58daced22a893eafd59a767120f2b4f63ce98,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:fcf2f4671d7c4ebf2aeb6909c69875dbdfd24d785657ea114d471870fad3e5ac,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:a172d83dedca0487949b85e5e56586726fa2e45b34673e2d71a0ae9de0b9902f,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:8413bf77e306a05c94b734928fcc43e35c9db114c994fb5f20a5133938680c4e,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:47e00a35803df9df9853986d39c8176582730af3fef5c489deb89d502650dd27,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:35e252d650eecb48bcc508873186194d2427e8bd76eb9add3f48404368886a23,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:4d33d5af8c928d81b07609340f9ae8584470aea32da84c2d6f21ca71fa5ae0fa,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:de1d40526b2b4d6006a5af08985e933dcfc56ea4f71e8e6e2f19205a986ce3f3,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:2a97f2a3ba1bc372d527abbb7f9ce2a17e7eead29608b480524cbea6601a895a,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:e36ab277e1c3c336d77eec947bfbe7a3e72168200061698a3d0ef7fc5d33be0c,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:019bfb8947d567dad5ebd5f61f1a78ee1d682253bc7029efedbe19d8e3a3f819,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:4dc7975c7f2956769ebf7ec3c18370d1e8b8ce6e4cd0c69d29272cbe12773fbb,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:45a922bd7ce8dd22584ffdfa585fb6b1d496def5de59d6c09efc7573c067aa61,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:6e6879bca09b77c2453c9478753a0e00af5f13e1a1ca60824502289e2e55991f,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:67ba904ccdcd65310b6a2fee46f93bb9405c00d9e977c7dd8e140ba200bb2273,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:795b6932b3566491c51294627cce7d8e1a7276138bcabf2e8f2eee3396d96deb,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:123b9af04e43f67333399fd14161f624f8f70f94c089e018b3becfffbb45be14,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:7139ba2051994e5fec221c2414ae17c639b233998d379ff6b0a385f5d97271d6,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:ec517188518814e95f0650c9d108b2fdd111a6364a4bef1faf4c37f2ddc82514,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:2e47a6acf6ba9ce9942ec845f506ce236ee496ad01bff6541115855f01b5293d,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:4bd592e77c670ba24948684d83be333d7dfda04b2449c681aecbee4ba4290a5c,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:261cc7db9fefd3a5059e8c55a4cc7c40e0de16332d2332640a93c1172f13e03d,apc_like,47416.43894784,28862.180229119997,1.1200000000026193,47415.318947839995,high_queue_and_sram_risk,waferagent_adaptive,16.0,apc_like,1,32768,128,32,16
sha256:8b80d9bf6a5c11a4734c0a2036e81bd2b85819761ee6e7832c0531616cf0209b,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:3f8a24c73974a799e29769e9bdf8169cd092f589daaceff057723a549598d83a,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:6d2ce9fa73348459aa514d83b5a80122d9ce105b664b3eb97820c5f644ffd9c9,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:739af75c7796a5a10e6a74a9a7f011cc2129fe1b5225191d4e6d5282886c50ab,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:ba8da6e26c97314f463564f3f9c6873e92caacce3c68c399f2bd37b53cb7e436,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:58b9dadb06673b01cd0cd8c1008fa58396d8bf875c7f296698d2e72cee4df7c7,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:08e145bdae0145e1c3831e29694a1b0e07207e5dedda388cc0373c8e5bbb9338,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:7146ea764a89408fae269f2d763f5d021e1beb671254a2520317afc6d8b68f3d,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:a45bfa18925f52d3c9c67fc3e773f448ed72ff6f4dd77d51a41bb74206363050,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:adb8e6d5579f6252da19b746ac3edf5141c7b48c759beeef6b1d5b61389b42f8,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:ea98e02624fa14d43cd9b75010dedba00de2507bde7060dd58786c23f7779a30,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:0fc3a499fb2a8bec65079c02eb22ab79f379f08449e64a05c4f26d6f5f4c6603,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:669df77243484fbe9963dcf31a89bb90c2331512fd7304b1d0c3d52c4906fb50,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:4980d6e25521c8b169e94ccc7c03544c1b2bd08b9b51165d61ea6a2e9fcfdd65,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:fc15b2aceec0f043625bbc16b75e7ee0c5f9989fa668235fe6e464c66f51c702,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:ae4606b128bb1695a1847823c772698bde55f218a0c29d9abfb5fd8fb149a48b,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:41624d3b57073968b839fe757d4af70e5283078b316b812e54d60f6ea5184074,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:f98ef9607cf703e0cb990bef97ae691a7ca57dcc3c6a2c8c514b01c016cf792c,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:d5a14b47d8909d8cd33c00e5a62a8c10a5a5114aecee4e9e3c683f5e01131820,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:e693842f3a8a68e99ef182e75459474d4bfc7a8fdc8b2b0dbcd3b3601d6ca549,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:5973c71ef94841b1e3b744cb8247ade60c6a6308080e11bd16b970707d766ce5,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:4a64e48c3003e9e0aaa21400a8b11b8cf44ec05fd3992fd933fdde0fd2420aa0,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:41dfd8bf867f2ec980bdfaf357059e774b3a82a508eee6d7f32cd2f8717dd317,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:892ccf40f47e796ee33f0c81af23a15a53a9755a83b016716de9cf3b0827c7d7,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:0127d5d66d3e9fabf22220090a5d23fb8cf4f04a25e8af985468c0a25b763a5c,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:de61bd9f3ebe26a2892f6ae5e98f02ccb2b9ec0de6f19b7722b912cd34f6b204,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:2cd74c3d3dfe3c2d48f1a2cb98bc79a2fc566b08608602beead44690e0d2313a,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:0b313d2568707f3090bd85d044abe1a8009173867c2bed0bd3ea195fe4a28eaa,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:b15f9f9e4be3c1631182c38813c58daced22a893eafd59a767120f2b4f63ce98,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:fcf2f4671d7c4ebf2aeb6909c69875dbdfd24d785657ea114d471870fad3e5ac,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:a172d83dedca0487949b85e5e56586726fa2e45b34673e2d71a0ae9de0b9902f,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:8413bf77e306a05c94b734928fcc43e35c9db114c994fb5f20a5133938680c4e,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:47e00a35803df9df9853986d39c8176582730af3fef5c489deb89d502650dd27,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:35e252d650eecb48bcc508873186194d2427e8bd76eb9add3f48404368886a23,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:4d33d5af8c928d81b07609340f9ae8584470aea32da84c2d6f21ca71fa5ae0fa,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:de1d40526b2b4d6006a5af08985e933dcfc56ea4f71e8e6e2f19205a986ce3f3,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:2a97f2a3ba1bc372d527abbb7f9ce2a17e7eead29608b480524cbea6601a895a,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:e36ab277e1c3c336d77eec947bfbe7a3e72168200061698a3d0ef7fc5d33be0c,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:019bfb8947d567dad5ebd5f61f1a78ee1d682253bc7029efedbe19d8e3a3f819,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:4dc7975c7f2956769ebf7ec3c18370d1e8b8ce6e4cd0c69d29272cbe12773fbb,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:45a922bd7ce8dd22584ffdfa585fb6b1d496def5de59d6c09efc7573c067aa61,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:6e6879bca09b77c2453c9478753a0e00af5f13e1a1ca60824502289e2e55991f,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:67ba904ccdcd65310b6a2fee46f93bb9405c00d9e977c7dd8e140ba200bb2273,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:795b6932b3566491c51294627cce7d8e1a7276138bcabf2e8f2eee3396d96deb,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:123b9af04e43f67333399fd14161f624f8f70f94c089e018b3becfffbb45be14,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:7139ba2051994e5fec221c2414ae17c639b233998d379ff6b0a385f5d97271d6,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:ec517188518814e95f0650c9d108b2fdd111a6364a4bef1faf4c37f2ddc82514,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:2e47a6acf6ba9ce9942ec845f506ce236ee496ad01bff6541115855f01b5293d,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:4bd592e77c670ba24948684d83be333d7dfda04b2449c681aecbee4ba4290a5c,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:261cc7db9fefd3a5059e8c55a4cc7c40e0de16332d2332640a93c1172f13e03d,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,2.0,waferagent_latency_safe,1,32768,128,512,2
sha256:8b80d9bf6a5c11a4734c0a2036e81bd2b85819761ee6e7832c0531616cf0209b,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,16.0,waferagent_latency_safe,1,32768,128,512,2
sha256:3f8a24c73974a799e29769e9bdf8169cd092f589daaceff057723a549598d83a,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,16.0,waferagent_latency_safe,1,32768,128,512,2
sha256:6d2ce9fa73348459aa514d83b5a80122d9ce105b664b3eb97820c5f644ffd9c9,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,16.0,waferagent_latency_safe,1,32768,128,512,2
sha256:739af75c7796a5a10e6a74a9a7f011cc2129fe1b5225191d4e6d5282886c50ab,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,16.0,waferagent_latency_safe,1,32768,128,512,2
sha256:ba8da6e26c97314f463564f3f9c6873e92caacce3c68c399f2bd37b53cb7e436,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,16.0,waferagent_latency_safe,1,32768,128,512,2
sha256:58b9dadb06673b01cd0cd8c1008fa58396d8bf875c7f296698d2e72cee4df7c7,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,16.0,waferagent_latency_safe,1,32768,128,512,2
sha256:08e145bdae0145e1c3831e29694a1b0e07207e5dedda388cc0373c8e5bbb9338,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,16.0,waferagent_latency_safe,1,32768,128,512,2
sha256:7146ea764a89408fae269f2d763f5d021e1beb671254a2520317afc6d8b68f3d,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,16.0,waferagent_latency_safe,1,32768,128,512,2
sha256:a45bfa18925f52d3c9c67fc3e773f448ed72ff6f4dd77d51a41bb74206363050,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,16.0,waferagent_latency_safe,1,32768,128,512,2
sha256:adb8e6d5579f6252da19b746ac3edf5141c7b48c759beeef6b1d5b61389b42f8,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,16.0,waferagent_latency_safe,1,32768,128,512,2
sha256:ea98e02624fa14d43cd9b75010dedba00de2507bde7060dd58786c23f7779a30,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,16.0,waferagent_latency_safe,1,32768,128,512,2
sha256:0fc3a499fb2a8bec65079c02eb22ab79f379f08449e64a05c4f26d6f5f4c6603,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,16.0,waferagent_latency_safe,1,32768,128,512,2
sha256:669df77243484fbe9963dcf31a89bb90c2331512fd7304b1d0c3d52c4906fb50,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,16.0,waferagent_latency_safe,1,32768,128,512,2
sha256:4980d6e25521c8b169e94ccc7c03544c1b2bd08b9b51165d61ea6a2e9fcfdd65,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,16.0,waferagent_latency_safe,1,32768,128,512,2
sha256:fc15b2aceec0f043625bbc16b75e7ee0c5f9989fa668235fe6e464c66f51c702,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,16.0,waferagent_latency_safe,1,32768,128,512,2
sha256:ae4606b128bb1695a1847823c772698bde55f218a0c29d9abfb5fd8fb149a48b,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,16.0,waferagent_latency_safe,1,32768,128,512,2
sha256:41624d3b57073968b839fe757d4af70e5283078b316b812e54d60f6ea5184074,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,16.0,waferagent_latency_safe,1,32768,128,512,2
sha256:f98ef9607cf703e0cb990bef97ae691a7ca57dcc3c6a2c8c514b01c016cf792c,waferagent_latency_safe,50577.534877696,30786.325577728,0.13999999999941792,50577.394877696,positive_latency_safe_opportunity,waferagent_adaptive,16.0,waferagent_latency_safe,1,32768,128,512,2
