mode,shared_prefix_tokens,private_tokens,num_agents,heads,head_dim,device,dtype,exact_merge,latency_p50_ms,latency_p90_ms,latency_p99_ms,latency_mad_ms,valid_reps,memory_bytes_estimated,shared_read_bytes_estimated,max_abs_error,oom,outlier_count,latency_ms,independent_latency_ms,independent_memory_bytes,latency_speedup,read_byte_reduction_ratio,reps,warmup_reps
independent_attention,8192,256,2,28,128,cuda:1,float16,True,0.2454719990491867,0.24721920490264893,0.2497004759311676,0.0008320063352584839,27,234881024.0,234881024.0,0.0,0,3,0.2454719990491867,0.2454719990491867,234881024.0,1.0,0.0,30,10
independent_attention,8192,256,4,28,128,cuda:1,float16,True,0.4326080083847046,0.43563198745250703,0.43815775007009505,0.0016319900751113892,30,469762048.0,469762048.0,0.0,0,0,0.4326080083847046,0.4326080083847046,469762048.0,1.0,0.0,30,10
independent_attention,8192,256,8,28,128,cuda:1,float16,True,0.8112480044364929,0.8175648152828217,0.8273826998472213,0.0033439993858337402,30,939524096.0,939524096.0,0.0,0,0,0.8112480044364929,0.8112480044364929,939524096.0,1.0,0.0,30,10
independent_attention,8192,256,16,28,128,cuda:1,float16,True,1.5689599514007568,1.5776575684547425,1.5799558472633362,0.00391995906829834,30,1879048192.0,1879048192.0,0.0,0,0,1.5689599514007568,1.5689599514007568,1879048192.0,1.0,0.0,30,10
independent_attention,8192,1024,1,28,128,cuda:1,float16,True,0.1504959985613823,0.15174400061368942,0.1542000025510788,0.0007360056042671204,26,117440512.0,117440512.0,0.0,0,4,0.1504959985613823,0.1504959985613823,117440512.0,1.0,0.0,30,10
independent_attention,8192,1024,2,28,128,cuda:1,float16,True,0.24561600387096405,0.2502943903207779,0.2565964841842651,0.0021440014243125916,30,234881024.0,234881024.0,0.0,0,0,0.24561600387096405,0.24561600387096405,234881024.0,1.0,0.0,30,10
independent_attention,8192,1024,4,28,128,cuda:1,float16,True,0.43375998735427856,0.43585280776023866,0.4385651171207428,0.0014719963073730469,29,469762048.0,469762048.0,0.0,0,1,0.43375998735427856,0.43375998735427856,469762048.0,1.0,0.0,30,10
independent_attention,8192,1024,8,28,128,cuda:1,float16,True,0.8119040131568909,0.8173760056495667,0.8234406161308289,0.0027520060539245605,29,939524096.0,939524096.0,0.0,0,1,0.8119040131568909,0.8119040131568909,939524096.0,1.0,0.0,30,10
independent_attention,8192,1024,16,28,128,cuda:1,float16,True,1.5696319937705994,1.5790207862854004,1.5829727518558503,0.00561600923538208,30,1879048192.0,1879048192.0,0.0,0,0,1.5696319937705994,1.5696319937705994,1879048192.0,1.0,0.0,30,10
independent_attention,16384,64,1,28,128,cuda:1,float16,True,0.21935999393463135,0.22182400524616241,0.22234879851341247,0.0012159943580627441,29,234881024.0,234881024.0,0.0,0,1,0.21935999393463135,0.21935999393463135,234881024.0,1.0,0.0,30,10
independent_attention,16384,64,2,28,128,cuda:1,float16,True,0.38364800810813904,0.3857280075550079,0.38815104722976684,0.0015040040016174316,29,469762048.0,469762048.0,0.0,0,1,0.38364800810813904,0.38364800810813904,469762048.0,1.0,0.0,30,10
independent_attention,16384,64,4,28,128,cuda:1,float16,True,0.7119359970092773,0.7153983950614929,0.7167632025480271,0.0016160011291503906,28,939524096.0,939524096.0,0.0,0,2,0.7119359970092773,0.7119359970092773,939524096.0,1.0,0.0,30,10
independent_attention,16384,64,8,28,128,cuda:1,float16,True,1.3682560324668884,1.3748479962348938,1.3758853995800018,0.0028799772262573242,30,1879048192.0,1879048192.0,0.0,0,0,1.3682560324668884,1.3682560324668884,1879048192.0,1.0,0.0,30,10
independent_attention,16384,64,16,28,128,cuda:1,float16,True,2.678768038749695,2.684688115119934,2.69276549577713,0.0029439926147460938,30,3758096384.0,3758096384.0,0.0,0,0,2.678768038749695,2.678768038749695,3758096384.0,1.0,0.0,30,10
independent_attention,16384,256,1,28,128,cuda:1,float16,True,0.2181120067834854,0.2215360015630722,0.2228940784931183,0.0008320063352584839,29,234881024.0,234881024.0,0.0,0,1,0.2181120067834854,0.2181120067834854,234881024.0,1.0,0.0,30,10
independent_attention,16384,256,2,28,128,cuda:1,float16,True,0.3831999897956848,0.3871295928955078,0.3879667270183563,0.0017279982566833496,29,469762048.0,469762048.0,0.0,0,1,0.3831999897956848,0.3831999897956848,469762048.0,1.0,0.0,30,10
independent_attention,16384,256,4,28,128,cuda:1,float16,True,0.7109439969062805,0.7144575953483582,0.7152140808105468,0.0029439926147460938,29,939524096.0,939524096.0,0.0,0,1,0.7109439969062805,0.7109439969062805,939524096.0,1.0,0.0,30,10
independent_attention,16384,256,8,28,128,cuda:1,float16,True,1.3676480054855347,1.3755327939987183,1.3808576154708863,0.0024639368057250977,29,1879048192.0,1879048192.0,0.0,0,1,1.3676480054855347,1.3676480054855347,1879048192.0,1.0,0.0,30,10
independent_attention,16384,256,16,28,128,cuda:1,float16,True,2.6847199201583862,2.6931360721588136,2.6997398114204407,0.004575967788696289,30,3758096384.0,3758096384.0,0.0,0,0,2.6847199201583862,2.6847199201583862,3758096384.0,1.0,0.0,30,10
independent_attention,16384,1024,1,28,128,cuda:1,float16,True,0.21820800006389618,0.22012160420417787,0.22182400166988372,0.0005760043859481812,27,234881024.0,234881024.0,0.0,0,3,0.21820800006389618,0.21820800006389618,234881024.0,1.0,0.0,30,10
independent_attention,16384,1024,2,28,128,cuda:1,float16,True,0.38393598794937134,0.3863519936800003,0.3879580748081207,0.0015840083360671997,28,469762048.0,469762048.0,0.0,0,2,0.38393598794937134,0.38393598794937134,469762048.0,1.0,0.0,30,10
independent_attention,16384,1024,4,28,128,cuda:1,float16,True,0.7111200094223022,0.7147103905677795,0.7158323162794114,0.0018079876899719238,28,939524096.0,939524096.0,0.0,0,2,0.7111200094223022,0.7111200094223022,939524096.0,1.0,0.0,30,10
independent_attention,16384,1024,8,28,128,cuda:1,float16,True,1.3700960278511047,1.3757696151733398,1.3796086716651916,0.0026559829711914062,30,1879048192.0,1879048192.0,0.0,0,0,1.3700960278511047,1.3700960278511047,1879048192.0,1.0,0.0,30,10
independent_attention,16384,1024,16,28,128,cuda:1,float16,True,2.6816959381103516,2.6985024929046633,2.709634869098663,0.006319999694824219,30,3758096384.0,3758096384.0,0.0,0,0,2.6816959381103516,2.6816959381103516,3758096384.0,1.0,0.0,30,10
split_shared_private_merge,512,64,1,28,128,cuda:1,float16,True,0.2101759985089302,0.2173408016562462,0.22340672299265862,0.002911999821662903,28,8257536.0,7340032.0,0.0,0,2,0.2101759985089302,0.14115199446678162,7340032.0,0.6715895034074701,-0.125,30,10
split_shared_private_merge,512,64,2,28,128,cuda:1,float16,True,0.2215680032968521,0.22684159874916077,0.23953535571694373,0.003023996949195862,28,9175040.0,7340032.0,0.0,0,2,0.2215680032968521,0.2195039987564087,14680064.0,0.9906845550362336,0.375,30,10
split_shared_private_merge,512,64,4,28,128,cuda:1,float16,True,0.22070400416851044,0.2283775955438614,0.23370239436626433,0.0030080080032348633,29,11010048.0,7340032.0,0.0,0,1,0.22070400416851044,0.38281598687171936,29360128.0,1.7345221638091997,0.625,30,10
split_shared_private_merge,512,64,8,28,128,cuda:1,float16,True,0.21985599398612976,0.22675519734621047,0.23118879675865173,0.0032479986548423767,30,14680064.0,7340032.0,0.0,0,0,0.21985599398612976,0.7015359997749329,58720256.0,3.1908886678758974,0.75,30,10
split_shared_private_merge,512,64,16,28,128,cuda:1,float16,True,0.2194880023598671,0.22785599827766417,0.23664864033460617,0.004143998026847839,30,22020096.0,7340032.0,0.0,0,0,0.2194880023598671,1.3359360098838806,117440512.0,6.086601525005057,0.8125,30,10
split_shared_private_merge,512,256,1,28,128,cuda:1,float16,True,0.21063999831676483,0.22148479521274567,0.22744159787893295,0.003711998462677002,28,11010048.0,7340032.0,0.0,0,2,0.21063999831676483,0.13808000087738037,7340032.0,0.6555260253550362,-0.5,30,10
split_shared_private_merge,512,256,2,28,128,cuda:1,float16,True,0.22102399915456772,0.2300832062959671,0.23620543554425238,0.0038079991936683655,30,14680064.0,7340032.0,0.0,0,0,0.22102399915456772,0.2210559993982315,14680064.0,1.0001447817602893,0.0,30,10
split_shared_private_merge,512,256,4,28,128,cuda:1,float16,True,0.22039999812841415,0.22917439937591552,0.23819008097052574,0.0032799988985061646,28,22020096.0,7340032.0,0.0,0,2,0.22039999812841415,0.37931200861930847,29360128.0,1.7210163876603375,0.25,30,10
split_shared_private_merge,512,256,8,28,128,cuda:1,float16,True,0.22121600061655045,0.22917119413614273,0.2320038451254368,0.0033439993858337402,30,36700160.0,7340032.0,0.0,0,0,0.22121600061655045,0.7003520131111145,58720256.0,3.1659193329558692,0.375,30,10
split_shared_private_merge,512,256,16,28,128,cuda:1,float16,True,0.22299200296401978,0.23141759932041167,0.2411334438621998,0.0038400068879127502,28,66060288.0,7340032.0,0.0,0,2,0.22299200296401978,1.3398079872131348,117440512.0,6.008323031339001,0.4375,30,10
split_shared_private_merge,512,1024,1,28,128,cuda:1,float16,True,0.21545599400997162,0.22521599531173705,0.2308979207277298,0.00438399612903595,29,22020096.0,7340032.0,0.0,0,1,0.21545599400997162,0.1364319995045662,7340032.0,0.6332244323555553,-2.0,30,10
split_shared_private_merge,512,1024,2,28,128,cuda:1,float16,True,0.2237119972705841,0.231347194314003,0.23572224140167236,0.0035839974880218506,29,36700160.0,7340032.0,0.0,0,1,0.2237119972705841,0.21836800128221512,14680064.0,0.9761121618260583,-1.5,30,10
split_shared_private_merge,512,1024,4,28,128,cuda:1,float16,True,0.22228799760341644,0.22896640002727509,0.23556095868349075,0.002911999821662903,28,66060288.0,7340032.0,0.0,0,2,0.22228799760341644,0.37964800000190735,29360128.0,1.7079104769265885,-1.25,30,10
split_shared_private_merge,512,1024,8,28,128,cuda:1,float16,True,0.2369920015335083,0.24206719547510147,0.24497119426727296,0.0023359954357147217,30,124780544.0,7340032.0,0.0,0,0,0.2369920015335083,0.7021120190620422,58720256.0,2.962597954862922,-1.125,30,10
split_shared_private_merge,512,1024,16,28,128,cuda:1,float16,True,0.2770560085773468,0.28197760581970216,0.2873395216464996,0.001887977123260498,29,242221056.0,7340032.0,0.0,0,1,0.2770560085773468,1.3376800417900085,117440512.0,4.828193579554017,-1.0625,30,10
split_shared_private_merge,2048,64,1,28,128,cuda:1,float16,True,0.20948799699544907,0.21670399457216263,0.223078393638134,0.0031679943203926086,30,30277632.0,29360128.0,0.0,0,0,0.20948799699544907,0.13785600662231445,29360128.0,0.658061600662062,-0.03125,30,10
split_shared_private_merge,2048,64,2,28,128,cuda:1,float16,True,0.21510399878025055,0.223936003446579,0.22982272207736967,0.004224002361297607,29,31195136.0,29360128.0,0.0,0,1,0.21510399878025055,0.21827200055122375,58720256.0,1.0147277679119746,0.46875,30,10
split_shared_private_merge,2048,64,4,28,128,cuda:1,float16,True,0.21886400133371353,0.22497599869966506,0.23376544073224068,0.003456003963947296,30,33030144.0,29360128.0,0.0,0,0,0.21886400133371353,0.37958401441574097,117440512.0,1.7343373606560775,0.71875,30,10
split_shared_private_merge,2048,64,8,28,128,cuda:1,float16,True,0.21539200097322464,0.2247136041522026,0.22731296449899674,0.0033919960260391235,30,36700160.0,29360128.0,0.0,0,0,0.21539200097322464,0.6990079879760742,234881024.0,3.2452829483810213,0.84375,30,10
split_shared_private_merge,2048,64,16,28,128,cuda:1,float16,True,0.21568000316619873,0.22187839895486833,0.22586143463850022,0.0038880035281181335,30,44040192.0,29360128.0,0.0,0,0,0.21568000316619873,1.3226560354232788,469762048.0,6.132492655816897,0.90625,30,10
split_shared_private_merge,2048,256,1,28,128,cuda:1,float16,True,0.20791999995708466,0.21231359541416167,0.21644704014062882,0.002048000693321228,28,33030144.0,29360128.0,0.0,0,2,0.20791999995708466,0.13624000549316406,29360128.0,0.6552520465625453,-0.125,30,10
split_shared_private_merge,2048,256,2,28,128,cuda:1,float16,True,0.2122880071401596,0.21958399415016175,0.22317184269428253,0.002688005566596985,29,36700160.0,29360128.0,0.0,0,1,0.2122880071401596,0.21876800060272217,58720256.0,1.0305245385731294,0.375,30,10
split_shared_private_merge,2048,256,4,28,128,cuda:1,float16,True,0.21651199460029602,0.22640960067510604,0.23165856078267097,0.0026239976286888123,28,44040192.0,29360128.0,0.0,0,2,0.21651199460029602,0.3806400001049042,117440512.0,1.7580550251158407,0.625,30,10
split_shared_private_merge,2048,256,8,28,128,cuda:1,float16,True,0.2144479975104332,0.22159039825201035,0.22514592677354814,0.0025599971413612366,28,58720256.0,29360128.0,0.0,0,2,0.2144479975104332,0.6976000070571899,234881024.0,3.253003129689988,0.75,30,10
split_shared_private_merge,2048,256,16,28,128,cuda:1,float16,True,0.21699200570583344,0.22182400524616241,0.22384127914905547,0.0015040040016174316,29,88080384.0,29360128.0,0.0,0,1,0.21699200570583344,1.3231680393218994,469762048.0,6.09777321066685,0.8125,30,10
split_shared_private_merge,2048,1024,1,28,128,cuda:1,float16,True,0.2146880030632019,0.22224640101194382,0.22642719775438308,0.002160005271434784,30,44040192.0,29360128.0,0.0,0,0,0.2146880030632019,0.13593600690364838,29360128.0,0.6331793344951382,-0.5,30,10
split_shared_private_merge,2048,1024,2,28,128,cuda:1,float16,True,0.22016000002622604,0.22568960040807723,0.22783584088087083,0.0018720030784606934,28,58720256.0,29360128.0,0.0,0,2,0.22016000002622604,0.2186879962682724,58720256.0,0.993313936419975,0.0,30,10
split_shared_private_merge,2048,1024,4,28,128,cuda:1,float16,True,0.2162880003452301,0.22203519940376282,0.22508895486593247,0.004239998757839203,28,88080384.0,29360128.0,0.0,0,2,0.2162880003452301,0.3805920034646988,117440512.0,1.7596538081503057,0.25,30,10
split_shared_private_merge,2048,1024,8,28,128,cuda:1,float16,True,0.23481599986553192,0.23918719887733458,0.24176511526107788,0.0019840002059936523,29,146800640.0,29360128.0,0.0,0,1,0.23481599986553192,0.6995199918746948,234881024.0,2.9790133222407205,0.375,30,10
split_shared_private_merge,2048,1024,16,28,128,cuda:1,float16,True,0.28727999329566956,0.2889376044273376,0.2933033710718155,0.0010080039501190186,28,264241152.0,29360128.0,0.0,0,2,0.28727999329566956,1.3272480368614197,469762048.0,4.620050361444458,0.4375,30,10
split_shared_private_merge,8192,64,1,28,128,cuda:1,float16,True,0.2085919976234436,0.21448320001363755,0.21799232587218284,0.0023999959230422974,30,118358016.0,117440512.0,0.0,0,0,0.2085919976234436,0.15196800231933594,117440512.0,0.7285418618679372,-0.0078125,30,10
split_shared_private_merge,8192,64,2,28,128,cuda:1,float16,True,0.2173759937286377,0.2243455946445465,0.23225984036922454,0.0031999945640563965,29,119275520.0,117440512.0,0.0,0,1,0.2173759937286377,0.24636800587177277,234881024.0,1.1333726491404905,0.4921875,30,10
split_shared_private_merge,8192,64,4,28,128,cuda:1,float16,True,0.21723200380802155,0.2235519990324974,0.2268972797691822,0.003264002501964569,28,121110528.0,117440512.0,0.0,0,2,0.21723200380802155,0.43356800079345703,469762048.0,1.9958753461420082,0.7421875,30,10
split_shared_private_merge,8192,64,8,28,128,cuda:1,float16,True,0.21792000532150269,0.2279168039560318,0.23366911947727204,0.002880007028579712,29,124780544.0,117440512.0,0.0,0,1,0.21792000532150269,0.8089759945869446,939524096.0,3.712261264831756,0.8671875,30,10
split_shared_private_merge,8192,64,16,28,128,cuda:1,float16,True,0.2441920042037964,0.24610559940338134,0.24680511623620988,0.0010560005903244019,27,132120576.0,117440512.0,0.0,0,3,0.2441920042037964,1.5707839727401733,1879048192.0,6.432577421450857,0.9296875,30,10
split_shared_private_merge,8192,256,1,28,128,cuda:1,float16,True,0.2104319930076599,0.21724160015583038,0.221909761428833,0.002271994948387146,29,121110528.0,117440512.0,0.0,0,1,0.2104319930076599,0.150751993060112,117440512.0,0.7163929348643506,-0.03125,30,10
split_shared_private_merge,8192,256,2,28,128,cuda:1,float16,True,0.21665599942207336,0.22206400632858275,0.22735392168164253,0.0026559978723526,30,124780544.0,117440512.0,0.0,0,0,0.21665599942207336,0.2454719990491867,234881024.0,1.1330034695737925,0.46875,30,10
split_shared_private_merge,8192,256,4,28,128,cuda:1,float16,True,0.21665599942207336,0.2231136068701744,0.22494591921567916,0.0026399940252304077,30,132120576.0,117440512.0,0.0,0,0,0.21665599942207336,0.4326080083847046,469762048.0,1.9967506532876078,0.71875,30,10
split_shared_private_merge,8192,256,8,28,128,cuda:1,float16,True,0.22441600263118744,0.22805119752883912,0.23179903924465178,0.002496004104614258,29,146800640.0,117440512.0,0.0,0,1,0.22441600263118744,0.8112480044364929,939524096.0,3.6149293941828393,0.84375,30,10
split_shared_private_merge,8192,256,16,28,128,cuda:1,float16,True,0.27353599667549133,0.27616640329360964,0.27814016938209535,0.0015999972820281982,29,176160768.0,117440512.0,0.0,0,1,0.27353599667549133,1.5689599514007568,1879048192.0,5.735844534063603,0.90625,30,10
split_shared_private_merge,8192,1024,1,28,128,cuda:1,float16,True,0.2154719978570938,0.21884479522705078,0.22157375648617744,0.0020319968461990356,28,132120576.0,117440512.0,0.0,0,2,0.2154719978570938,0.1504959985613823,117440512.0,0.6984480584859795,-0.125,30,10
split_shared_private_merge,8192,1024,2,28,128,cuda:1,float16,True,0.2210559993982315,0.23134719729423522,0.23803264498710633,0.0029439926147460938,29,146800640.0,117440512.0,0.0,0,1,0.2210559993982315,0.24561600387096405,234881024.0,1.1111030894415481,0.375,30,10
split_shared_private_merge,8192,1024,4,28,128,cuda:1,float16,True,0.22383999824523926,0.22828800082206727,0.22972031831741332,0.0014079958200454712,29,176160768.0,117440512.0,0.0,0,1,0.22383999824523926,0.43375998735427856,469762048.0,1.937812682070569,0.625,30,10
split_shared_private_merge,8192,1024,8,28,128,cuda:1,float16,True,0.2767840027809143,0.279324808716774,0.2813792008161545,0.0008639991283416748,28,234881024.0,117440512.0,0.0,0,2,0.2767840027809143,0.8119040131568909,939524096.0,2.9333487665453903,0.75,30,10
split_shared_private_merge,8192,1024,16,28,128,cuda:1,float16,True,0.37411201000213623,0.3757696032524109,0.3791385495662689,0.001184016466140747,29,352321536.0,117440512.0,0.0,0,1,0.37411201000213623,1.5696319937705994,1879048192.0,4.195620434002203,0.8125,30,10
split_shared_private_merge,16384,64,1,28,128,cuda:1,float16,True,0.23183999955654144,0.23547519743442535,0.23688447535037993,0.001440003514289856,29,235798528.0,234881024.0,0.0,0,1,0.23183999955654144,0.21935999393463135,234881024.0,0.9461697479046688,-0.00390625,30,10
split_shared_private_merge,16384,64,2,28,128,cuda:1,float16,True,0.2505599856376648,0.25419519543647767,0.25611775279045107,0.0013119876384735107,29,236716032.0,234881024.0,0.0,0,1,0.2505599856376648,0.38364800810813904,469762048.0,1.531162316807174,0.49609375,30,10
split_shared_private_merge,16384,64,4,28,128,cuda:1,float16,True,0.27132800221443176,0.27551679611206054,0.27689344733953475,0.0012000054121017456,28,238551040.0,234881024.0,0.0,0,2,0.27132800221443176,0.7119359970092773,939524096.0,2.6238942947238857,0.74609375,30,10
split_shared_private_merge,16384,64,8,28,128,cuda:1,float16,True,0.30687999725341797,0.31113600730895996,0.3117401719093323,0.0015040040016174316,29,242221056.0,234881024.0,0.0,0,1,0.30687999725341797,1.3682560324668884,1879048192.0,4.45860285685873,0.87109375,30,10
split_shared_private_merge,16384,64,16,28,128,cuda:1,float16,True,0.40110400319099426,0.403872013092041,0.4053132742643356,0.001247987151145935,30,249561088.0,234881024.0,0.0,0,0,0.40110400319099426,2.678768038749695,3758096384.0,6.67848741832213,0.93359375,30,10
split_shared_private_merge,16384,256,1,28,128,cuda:1,float16,True,0.2335680052638054,0.23771840631961821,0.24004895716905594,0.0018239989876747131,30,238551040.0,234881024.0,0.0,0,0,0.2335680052638054,0.2181120067834854,234881024.0,0.9338265595800972,-0.015625,30,10
split_shared_private_merge,16384,256,2,28,128,cuda:1,float16,True,0.25414401292800903,0.2560831904411316,0.2587455895543099,0.0010399967432022095,30,242221056.0,234881024.0,0.0,0,0,0.25414401292800903,0.3831999897956848,469762048.0,1.5078064809822345,0.484375,30,10
split_shared_private_merge,16384,256,4,28,128,cuda:1,float16,True,0.2778239995241165,0.2797247916460037,0.28087552785873415,0.001632004976272583,30,249561088.0,234881024.0,0.0,0,0,0.2778239995241165,0.7109439969062805,939524096.0,2.558972580209245,0.734375,30,10
split_shared_private_merge,16384,256,8,28,128,cuda:1,float16,True,0.3197920024394989,0.32177281081676484,0.3231030425429344,0.0010719895362854004,30,264241152.0,234881024.0,0.0,0,0,0.3197920024394989,1.3676480054855347,1879048192.0,4.276679826426486,0.859375,30,10
split_shared_private_merge,16384,256,16,28,128,cuda:1,float16,True,0.4302719980478287,0.4325311899185181,0.4346998405456543,0.0013439953327178955,28,293601280.0,234881024.0,0.0,0,2,0.4302719980478287,2.6847199201583862,3758096384.0,6.239587824304465,0.921875,30,10
split_shared_private_merge,16384,1024,1,28,128,cuda:1,float16,True,0.2415039986371994,0.24287359416484833,0.24475456297397613,0.0007999986410140991,27,249561088.0,234881024.0,0.0,0,3,0.2415039986371994,0.21820800006389618,234881024.0,0.9035378349643819,-0.0625,30,10
split_shared_private_merge,16384,1024,2,28,128,cuda:1,float16,True,0.2693279981613159,0.2722656071186066,0.27605279684066775,0.0013599991798400879,30,264241152.0,234881024.0,0.0,0,0,0.2693279981613159,0.38393598794937134,469762048.0,1.4255331438635286,0.4375,30,10
split_shared_private_merge,16384,1024,4,28,128,cuda:1,float16,True,0.3022719919681549,0.30403839349746703,0.3052006328105927,0.000800013542175293,29,293601280.0,234881024.0,0.0,0,1,0.3022719919681549,0.7111200094223022,939524096.0,2.3525831976428053,0.6875,30,10
split_shared_private_merge,16384,1024,8,28,128,cuda:1,float16,True,0.3742719888687134,0.37882879972457884,0.38071040391921995,0.0013760030269622803,29,352321536.0,234881024.0,0.0,0,1,0.3742719888687134,1.3700960278511047,1879048192.0,3.6606961477197406,0.8125,30,10
split_shared_private_merge,16384,1024,16,28,128,cuda:1,float16,True,0.5366079807281494,0.5390143871307373,0.5420569777488708,0.001024007797241211,29,469762048.0,234881024.0,0.0,0,1,0.5366079807281494,2.6816959381103516,3758096384.0,4.997495442522916,0.875,30,10
