baseline,wave_id,time,operator_id,state_id,region_id,policy_before,policy_after,dynamic_hotness_before,dynamic_hotness_after,materialization_bytes,movement_byte_hop,cache_hit,mesh,region_memory_capacity,shared_state_size,branch_width
request_parallel_gpu_like,0,0.0,O_analyst_0,S_task,R_0_0,inline,inline,0.0,15.399999999999999,160,160,False,8x8,67108864,200,1
request_parallel_gpu_like,0,0.0,O_analyst_0,S_market_context,R_0_0,inline,inline,0.0,15.399999999999999,160,160,False,8x8,67108864,200,1
request_parallel_gpu_like,0,0.0,O_analyst_0,S_role_instruction,R_0_0,inline,inline,0.0,15.399999999999999,160,160,False,8x8,67108864,200,1
request_parallel_gpu_like,0,0.0,O_analyst_0,S_market_signal_0,R_0_0,inline,inline,0.0,171.32500000000002,1780,1780,False,8x8,67108864,200,1
request_parallel_gpu_like,0,0.0,O_researcher_0,S_task,R_0_0,inline,inline,15.399999999999999,24.009999999999998,0,0,True,8x8,67108864,200,1
request_parallel_gpu_like,0,0.0,O_researcher_0,S_market_context,R_0_0,inline,inline,15.399999999999999,24.009999999999998,0,0,True,8x8,67108864,200,1
request_parallel_gpu_like,0,0.0,O_researcher_0,S_tool_schema,R_0_0,inline,inline,0.0,14.0,160,160,False,8x8,67108864,200,1
request_parallel_gpu_like,0,0.0,O_researcher_0,S_market_signal_0,R_0_0,inline,inline,171.32500000000002,267.11125000000004,0,0,True,8x8,67108864,200,1
request_parallel_gpu_like,1,1.1800016007562502,O_trader_0,S_task,R_0_0,inline,inline,24.009999999999998,36.6065,0,0,True,8x8,67108864,200,1
request_parallel_gpu_like,1,1.1800016007562502,O_trader_0,S_market_context,R_0_0,inline,inline,24.009999999999998,36.6065,0,0,True,8x8,67108864,200,1
request_parallel_gpu_like,1,1.1800016007562502,O_trader_0,S_analyst_0_view,R_0_0,inline,inline,0.0,109.19999999999999,832,832,False,8x8,67108864,200,1
request_parallel_gpu_like,1,1.1800016007562502,O_trader_0,S_research_0_evidence,R_0_0,inline,inline,0.0,114.975,876,876,False,8x8,67108864,200,1
request_parallel_gpu_like,2,2.24400320129,O_risk_0,S_task,R_0_0,inline,inline,36.6065,47.594224999999994,0,0,True,8x8,67108864,200,1
request_parallel_gpu_like,2,2.24400320129,O_risk_0,S_risk_policy,R_0_0,inline,inline,0.0,23.799999999999997,160,160,False,8x8,67108864,200,1
request_parallel_gpu_like,2,2.24400320129,O_risk_0,S_market_context,R_0_0,inline,inline,36.6065,47.594224999999994,0,0,True,8x8,67108864,200,1
request_parallel_gpu_like,2,2.24400320129,O_risk_0,S_trade_0,R_0_0,inline,inline,0.0,146.96499999999997,988,988,False,8x8,67108864,200,1
request_parallel_gpu_like,3,3.02800480164875,O_manager,S_task,R_0_0,inline,inline,47.594224999999994,64.53624624999999,0,0,True,8x8,67108864,200,1
request_parallel_gpu_like,3,3.02800480164875,O_manager,S_market_context,R_0_0,inline,inline,47.594224999999994,64.53624624999999,0,0,True,8x8,67108864,200,1
request_parallel_gpu_like,3,3.02800480164875,O_manager,S_risk_policy,R_0_0,inline,inline,23.799999999999997,49.06999999999999,0,0,True,8x8,67108864,200,1
request_parallel_gpu_like,3,3.02800480164875,O_manager,S_trade_0,R_0_0,inline,inline,146.96499999999997,303.00724999999994,0,0,True,8x8,67108864,200,1
request_parallel_gpu_like,3,3.02800480164875,O_manager,S_risk_0,R_0_0,inline,inline,0.0,176.39999999999998,840,840,False,8x8,67108864,200,1
helium_like_operator_schedule,0,0.0,O_analyst_0,S_task,R_0_0,inline,inline,64.53624624999999,57.34856006249999,160,160,False,8x8,67108864,200,1
helium_like_operator_schedule,0,0.0,O_analyst_0,S_market_context,R_0_0,inline,inline,64.53624624999999,57.34856006249999,160,160,False,8x8,67108864,200,1
helium_like_operator_schedule,0,0.0,O_analyst_0,S_role_instruction,R_0_0,inline,inline,15.399999999999999,25.409999999999997,160,160,False,8x8,67108864,200,1
helium_like_operator_schedule,0,0.0,O_analyst_0,S_market_signal_0,R_0_0,inline,inline,267.11125000000004,344.94731250000007,1780,1780,False,8x8,67108864,200,1
helium_like_operator_schedule,1,1.1800016007062502,O_researcher_0,S_task,R_0_0,inline,inline,57.34856006249999,51.276564040625,0,0,True,8x8,67108864,200,1
helium_like_operator_schedule,1,1.1800016007062502,O_researcher_0,S_market_context,R_0_0,inline,inline,57.34856006249999,51.276564040625,0,0,True,8x8,67108864,200,1
helium_like_operator_schedule,1,1.1800016007062502,O_researcher_0,S_tool_schema,R_0_0,inline,inline,14.0,23.1,160,160,False,8x8,67108864,200,1
helium_like_operator_schedule,1,1.1800016007062502,O_researcher_0,S_market_signal_0,R_0_0,inline,inline,344.94731250000007,379.96575312500005,0,0,True,8x8,67108864,200,1
helium_like_operator_schedule,2,2.3600032007562506,O_trader_0,S_task,R_0_0,inline,inline,51.276564040625,54.32976662640625,0,0,True,8x8,67108864,200,1
helium_like_operator_schedule,2,2.3600032007562506,O_trader_0,S_market_context,R_0_0,inline,inline,51.276564040625,54.32976662640625,0,0,True,8x8,67108864,200,1
helium_like_operator_schedule,2,2.3600032007562506,O_trader_0,S_analyst_0_view,R_0_0,inline,inline,109.19999999999999,180.17999999999998,832,832,False,8x8,67108864,200,1
helium_like_operator_schedule,2,2.3600032007562506,O_trader_0,S_research_0_evidence,R_0_0,inline,inline,114.975,189.70875,876,876,False,8x8,67108864,200,1
helium_like_operator_schedule,3,3.4240048012900006,O_risk_0,S_task,R_0_0,inline,inline,54.32976662640625,59.11434830716406,0,0,True,8x8,67108864,200,1
helium_like_operator_schedule,3,3.4240048012900006,O_risk_0,S_risk_policy,R_0_0,inline,inline,49.06999999999999,55.695499999999996,160,160,False,8x8,67108864,200,1
helium_like_operator_schedule,3,3.4240048012900006,O_risk_0,S_market_context,R_0_0,inline,inline,54.32976662640625,59.11434830716406,0,0,True,8x8,67108864,200,1
helium_like_operator_schedule,3,3.4240048012900006,O_risk_0,S_trade_0,R_0_0,inline,inline,303.00724999999994,343.91971249999995,988,988,False,8x8,67108864,200,1
helium_like_operator_schedule,4,4.208006401648751,O_manager,S_task,R_0_0,inline,inline,59.11434830716406,72.02432639965663,0,0,True,8x8,67108864,200,1
helium_like_operator_schedule,4,4.208006401648751,O_manager,S_market_context,R_0_0,inline,inline,59.11434830716406,72.02432639965663,0,0,True,8x8,67108864,200,1
helium_like_operator_schedule,4,4.208006401648751,O_manager,S_risk_policy,R_0_0,inline,inline,55.695499999999996,69.802075,0,0,True,8x8,67108864,200,1
helium_like_operator_schedule,4,4.208006401648751,O_manager,S_trade_0,R_0_0,inline,inline,343.91971249999995,431.02781312499997,0,0,True,8x8,67108864,200,1
helium_like_operator_schedule,4,4.208006401648751,O_manager,S_risk_0,R_0_0,inline,inline,176.39999999999998,291.05999999999995,840,840,False,8x8,67108864,200,1
wafer_request_centric,0,0.0,O_analyst_0,S_task,R_0_0,inline,inline,72.02432639965663,62.21581215977681,160,0,False,8x8,67108864,200,1
wafer_request_centric,0,0.0,O_analyst_0,S_market_context,R_0_0,inline,inline,72.02432639965663,62.21581215977681,160,0,False,8x8,67108864,200,1
wafer_request_centric,0,0.0,O_analyst_0,S_role_instruction,R_0_0,inline,inline,25.409999999999997,31.916499999999996,160,0,False,8x8,67108864,200,1
wafer_request_centric,0,0.0,O_analyst_0,S_market_signal_0,R_0_0,inline,inline,379.96575312500005,418.30273953125004,1780,0,False,8x8,67108864,200,1
wafer_request_centric,0,0.0,O_researcher_0,S_task,R_0_0,inline,inline,62.21581215977681,54.44027790385493,0,0,True,8x8,67108864,200,1
wafer_request_centric,0,0.0,O_researcher_0,S_market_context,R_0_0,inline,inline,62.21581215977681,54.44027790385493,0,0,True,8x8,67108864,200,1
wafer_request_centric,0,0.0,O_researcher_0,S_tool_schema,R_0_0,inline,inline,23.1,29.015,160,0,False,8x8,67108864,200,1
wafer_request_centric,0,0.0,O_researcher_0,S_market_signal_0,R_0_0,inline,inline,418.30273953125004,427.64678069531254,0,0,True,8x8,67108864,200,1
wafer_request_centric,1,1.1800000000000002,O_trader_0,S_task,R_0_0,inline,inline,54.44027790385493,56.3861806375057,0,0,True,8x8,67108864,200,1
wafer_request_centric,1,1.1800000000000002,O_trader_0,S_market_context,R_0_0,inline,inline,54.44027790385493,56.3861806375057,0,0,True,8x8,67108864,200,1
wafer_request_centric,1,1.1800000000000002,O_trader_0,S_analyst_0_view,R_0_0,inline,inline,180.17999999999998,226.31699999999998,832,0,False,8x8,67108864,200,1
wafer_request_centric,1,1.1800000000000002,O_trader_0,S_research_0_evidence,R_0_0,inline,inline,189.70875,238.2856875,876,0,False,8x8,67108864,200,1
wafer_request_centric,2,2.244,O_risk_0,S_task,R_0_0,inline,inline,56.3861806375057,60.451017414378704,0,0,True,8x8,67108864,200,1
wafer_request_centric,2,2.244,O_risk_0,S_risk_policy,R_0_0,inline,inline,69.802075,69.17134874999999,160,0,False,8x8,67108864,200,1
wafer_request_centric,2,2.244,O_risk_0,S_market_context,R_0_0,inline,inline,56.3861806375057,60.451017414378704,0,0,True,8x8,67108864,200,1
wafer_request_centric,2,2.244,O_risk_0,S_trade_0,R_0_0,inline,inline,431.02781312499997,427.13307853124996,988,0,False,8x8,67108864,200,1
wafer_request_centric,3,3.0280000000000005,O_manager,S_task,R_0_0,inline,inline,60.451017414378704,72.89316131934615,0,0,True,8x8,67108864,200,1
wafer_request_centric,3,3.0280000000000005,O_manager,S_market_context,R_0_0,inline,inline,60.451017414378704,72.89316131934615,0,0,True,8x8,67108864,200,1
wafer_request_centric,3,3.0280000000000005,O_manager,S_risk_policy,R_0_0,inline,inline,69.17134874999999,78.5613766875,0,0,True,8x8,67108864,200,1
wafer_request_centric,3,3.0280000000000005,O_manager,S_trade_0,R_0_0,inline,inline,427.13307853124996,485.1165010453125,0,0,True,8x8,67108864,200,1
wafer_request_centric,3,3.0280000000000005,O_manager,S_risk_0,R_0_0,inline,inline,291.05999999999995,365.58899999999994,840,0,False,8x8,67108864,200,1
WaferStateFlow,0,0.0,O_analyst_0,S_task,R_0_0,inline,inline,72.89316131934615,62.780554857575,160,0,False,8x8,67108864,200,1
WaferStateFlow,0,0.0,O_analyst_0,S_market_context,R_0_0,inline,inline,72.89316131934615,62.780554857575,160,0,False,8x8,67108864,200,1
WaferStateFlow,0,0.0,O_analyst_0,S_role_instruction,R_0_0,inline,inline,31.916499999999996,36.145725,160,0,False,8x8,67108864,200,1
WaferStateFlow,0,0.0,O_analyst_0,S_market_signal_0,R_0_0,inline,inline,427.64678069531254,449.2954074519532,1780,0,False,8x8,67108864,200,1
WaferStateFlow,1,1.1800000000000002,O_researcher_0,S_task,R_0_0,inline,inline,62.780554857575,54.80736065742375,160,0,False,8x8,67108864,200,1
WaferStateFlow,1,1.1800000000000002,O_researcher_0,S_market_context,R_0_0,inline,inline,62.780554857575,54.80736065742375,160,0,False,8x8,67108864,200,1
WaferStateFlow,1,1.1800000000000002,O_researcher_0,S_tool_schema,R_0_0,inline,inline,29.015,32.859750000000005,160,0,False,8x8,67108864,200,1
WaferStateFlow,1,1.1800000000000002,O_researcher_0,S_market_signal_0,R_0_0,inline,inline,449.2954074519532,447.7920148437696,1780,0,False,8x8,67108864,200,1
WaferStateFlow,2,2.3600000000000003,O_trader_0,S_task,R_0_0,inline,inline,54.80736065742375,56.62478442732544,160,0,False,8x8,67108864,200,1
WaferStateFlow,2,2.3600000000000003,O_trader_0,S_market_context,R_0_0,inline,inline,54.80736065742375,56.62478442732544,160,0,False,8x8,67108864,200,1
WaferStateFlow,2,2.3600000000000003,O_trader_0,S_analyst_0_view,R_0_0,inline,inline,226.31699999999998,256.30604999999997,832,0,False,8x8,67108864,200,1
WaferStateFlow,2,2.3600000000000003,O_trader_0,S_research_0_evidence,R_0_0,inline,inline,238.2856875,269.86069687500003,876,0,False,8x8,67108864,200,1
WaferStateFlow,3,3.4240000000000004,O_risk_0,S_task,R_0_0,inline,inline,56.62478442732544,60.60610987776153,160,0,False,8x8,67108864,200,1
WaferStateFlow,3,3.4240000000000004,O_risk_0,S_risk_policy,R_0_0,inline,inline,78.5613766875,74.86489484687499,160,0,False,8x8,67108864,200,1
WaferStateFlow,3,3.4240000000000004,O_risk_0,S_market_context,R_0_0,inline,inline,56.62478442732544,60.60610987776153,160,0,False,8x8,67108864,200,1
WaferStateFlow,3,3.4240000000000004,O_risk_0,S_trade_0,R_0_0,inline,inline,485.1165010453125,462.2907256794531,988,0,False,8x8,67108864,200,1
WaferStateFlow,4,4.208,O_manager,S_task,R_0_0,inline,inline,60.60610987776153,72.993971420545,160,0,False,8x8,67108864,200,1
WaferStateFlow,4,4.208,O_manager,S_market_context,R_0_0,inline,inline,60.60610987776153,72.993971420545,160,0,False,8x8,67108864,200,1
WaferStateFlow,4,4.208,O_manager,S_risk_policy,R_0_0,inline,inline,74.86489484687499,82.26218165046873,160,0,False,8x8,67108864,200,1
WaferStateFlow,4,4.208,O_manager,S_trade_0,R_0_0,inline,inline,462.2907256794531,507.96897169164447,988,0,False,8x8,67108864,200,1
WaferStateFlow,4,4.208,O_manager,S_risk_0,R_0_0,inline,inline,365.58899999999994,414.03284999999994,840,0,False,8x8,67108864,200,1
request_parallel_gpu_like,0,0.0,O_analyst_0,S_task,R_0_0,cache_text,cache_text,0.0,15.399999999999999,160,160,False,8x8,67108864,200,2
request_parallel_gpu_like,0,0.0,O_analyst_0,S_market_context,R_0_0,cache_text,cache_text,0.0,15.399999999999999,160,160,False,8x8,67108864,200,2
request_parallel_gpu_like,0,0.0,O_analyst_0,S_role_instruction,R_0_0,inline,inline,0.0,15.399999999999999,160,160,False,8x8,67108864,200,2
request_parallel_gpu_like,0,0.0,O_analyst_0,S_market_signal_0,R_0_0,inline,inline,0.0,171.32500000000002,1780,1780,False,8x8,67108864,200,2
request_parallel_gpu_like,0,0.0,O_analyst_1,S_task,R_0_7,cache_text,cache_text,15.399999999999999,25.409999999999997,160,160,False,8x8,67108864,200,2
request_parallel_gpu_like,0,0.0,O_analyst_1,S_market_context,R_0_7,cache_text,cache_text,15.399999999999999,25.409999999999997,160,160,False,8x8,67108864,200,2
request_parallel_gpu_like,0,0.0,O_analyst_1,S_role_instruction,R_0_7,inline,inline,15.399999999999999,25.409999999999997,160,160,False,8x8,67108864,200,2
request_parallel_gpu_like,0,0.0,O_analyst_1,S_market_signal_1,R_0_7,inline,inline,0.0,157.465,1636,1636,False,8x8,67108864,200,2
request_parallel_gpu_like,0,0.0,O_researcher_0,S_task,R_0_0,cache_text,cache_text,25.409999999999997,30.516499999999997,0,0,True,8x8,67108864,200,2
request_parallel_gpu_like,0,0.0,O_researcher_0,S_market_context,R_0_0,cache_text,cache_text,25.409999999999997,30.516499999999997,0,0,True,8x8,67108864,200,2
request_parallel_gpu_like,0,0.0,O_researcher_0,S_tool_schema,R_0_0,inline,inline,0.0,14.0,160,160,False,8x8,67108864,200,2
request_parallel_gpu_like,0,0.0,O_researcher_0,S_market_signal_0,R_0_0,inline,inline,171.32500000000002,267.11125000000004,0,0,True,8x8,67108864,200,2
request_parallel_gpu_like,0,0.0,O_researcher_1,S_task,R_0_7,cache_text,cache_text,30.516499999999997,33.835725,0,0,True,8x8,67108864,200,2
request_parallel_gpu_like,0,0.0,O_researcher_1,S_market_context,R_0_7,cache_text,cache_text,30.516499999999997,33.835725,0,0,True,8x8,67108864,200,2
request_parallel_gpu_like,0,0.0,O_researcher_1,S_tool_schema,R_0_7,inline,inline,14.0,23.1,160,160,False,8x8,67108864,200,2
request_parallel_gpu_like,0,0.0,O_researcher_1,S_market_signal_1,R_0_7,inline,inline,157.465,245.50225,0,0,True,8x8,67108864,200,2
request_parallel_gpu_like,1,1.1800016014675,O_trader_0,S_task,R_0_0,cache_text,cache_text,33.835725,42.99322125,0,0,True,8x8,67108864,200,2
request_parallel_gpu_like,1,1.1800016014675,O_trader_0,S_market_context,R_0_0,cache_text,cache_text,33.835725,42.99322125,0,0,True,8x8,67108864,200,2
request_parallel_gpu_like,1,1.1800016014675,O_trader_0,S_analyst_0_view,R_0_0,inline,inline,0.0,109.19999999999999,832,832,False,8x8,67108864,200,2
request_parallel_gpu_like,1,1.1800016014675,O_trader_0,S_research_0_evidence,R_0_0,inline,inline,0.0,114.975,876,876,False,8x8,67108864,200,2
request_parallel_gpu_like,1,1.1800016014675,O_trader_1,S_task,R_0_7,cache_text,cache_text,42.99322125,48.9455938125,0,0,True,8x8,67108864,200,2
request_parallel_gpu_like,1,1.1800016014675,O_trader_1,S_market_context,R_0_7,cache_text,cache_text,42.99322125,48.9455938125,0,0,True,8x8,67108864,200,2
request_parallel_gpu_like,1,1.1800016014675,O_trader_1,S_analyst_1_view,R_0_7,inline,inline,0.0,118.12499999999999,900,900,False,8x8,67108864,200,2
request_parallel_gpu_like,1,1.1800016014675,O_trader_1,S_research_1_evidence,R_0_7,inline,inline,0.0,130.725,996,996,False,8x8,67108864,200,2
request_parallel_gpu_like,2,2.3380032025937503,O_risk_0,S_task,R_0_0,cache_text,cache_text,48.9455938125,55.614635978124994,0,0,True,8x8,67108864,200,2
request_parallel_gpu_like,2,2.3380032025937503,O_risk_0,S_risk_policy,R_0_0,inline,inline,0.0,23.799999999999997,160,160,False,8x8,67108864,200,2
request_parallel_gpu_like,2,2.3380032025937503,O_risk_0,S_market_context,R_0_0,cache_text,cache_text,48.9455938125,55.614635978124994,0,0,True,8x8,67108864,200,2
request_parallel_gpu_like,2,2.3380032025937503,O_risk_0,S_trade_0,R_0_0,inline,inline,0.0,146.96499999999997,988,988,False,8x8,67108864,200,2
request_parallel_gpu_like,2,2.3380032025937503,O_risk_1,S_task,R_0_7,cache_text,cache_text,55.614635978124994,59.949513385781245,0,0,True,8x8,67108864,200,2
request_parallel_gpu_like,2,2.3380032025937503,O_risk_1,S_risk_policy,R_0_7,inline,inline,23.799999999999997,39.269999999999996,160,160,False,8x8,67108864,200,2
request_parallel_gpu_like,2,2.3380032025937503,O_risk_1,S_market_context,R_0_7,cache_text,cache_text,55.614635978124994,59.949513385781245,0,0,True,8x8,67108864,200,2
request_parallel_gpu_like,2,2.3380032025937503,O_risk_1,S_trade_1,R_0_7,inline,inline,0.0,148.155,996,996,False,8x8,67108864,200,2
request_parallel_gpu_like,3,3.12600480331375,O_manager,S_task,R_0_0,cache_text,cache_text,59.949513385781245,72.5671837007578,0,0,True,8x8,67108864,200,2
request_parallel_gpu_like,3,3.12600480331375,O_manager,S_market_context,R_0_0,cache_text,cache_text,59.949513385781245,72.5671837007578,0,0,True,8x8,67108864,200,2
request_parallel_gpu_like,3,3.12600480331375,O_manager,S_risk_policy,R_0_0,inline,inline,39.269999999999996,59.12549999999999,0,0,True,8x8,67108864,200,2
request_parallel_gpu_like,3,3.12600480331375,O_manager,S_trade_0,R_0_0,inline,inline,146.96499999999997,303.00724999999994,0,0,True,8x8,67108864,200,2
request_parallel_gpu_like,3,3.12600480331375,O_manager,S_risk_0,R_0_0,inline,inline,0.0,176.39999999999998,840,840,False,8x8,67108864,200,2
request_parallel_gpu_like,3,3.12600480331375,O_manager,S_trade_1,R_0_0,inline,inline,148.155,305.46075,996,996,False,8x8,67108864,200,2
request_parallel_gpu_like,3,3.12600480331375,O_manager,S_risk_1,R_0_0,inline,inline,0.0,264.59999999999997,1260,1260,False,8x8,67108864,200,2
helium_like_operator_schedule,0,0.0,O_analyst_0,S_task,R_0_0,cache_text,cache_text,72.5671837007578,62.568669405492564,160,160,False,8x8,67108864,200,2
helium_like_operator_schedule,0,0.0,O_analyst_0,S_market_context,R_0_0,cache_text,cache_text,72.5671837007578,62.568669405492564,160,160,False,8x8,67108864,200,2
helium_like_operator_schedule,0,0.0,O_analyst_0,S_role_instruction,R_0_0,inline,inline,25.409999999999997,31.916499999999996,160,160,False,8x8,67108864,200,2
helium_like_operator_schedule,0,0.0,O_analyst_0,S_market_signal_0,R_0_0,inline,inline,267.11125000000004,344.94731250000007,1780,1780,False,8x8,67108864,200,2
helium_like_operator_schedule,0,0.0,O_analyst_1,S_task,R_0_7,cache_text,cache_text,62.568669405492564,56.069635113570165,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,0,0.0,O_analyst_1,S_market_context,R_0_7,cache_text,cache_text,62.568669405492564,56.069635113570165,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,0,0.0,O_analyst_1,S_role_instruction,R_0_7,inline,inline,31.916499999999996,36.145725,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,0,0.0,O_analyst_1,S_market_signal_1,R_0_7,inline,inline,245.50225,317.0414625,1636,1636,False,8x8,67108864,200,2
helium_like_operator_schedule,1,1.1800016012175,O_researcher_0,S_task,R_0_0,cache_text,cache_text,56.069635113570165,50.445262823820606,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,1,1.1800016012175,O_researcher_0,S_market_context,R_0_0,cache_text,cache_text,56.069635113570165,50.445262823820606,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,1,1.1800016012175,O_researcher_0,S_tool_schema,R_0_0,inline,inline,23.1,29.015,160,160,False,8x8,67108864,200,2
helium_like_operator_schedule,1,1.1800016012175,O_researcher_0,S_market_signal_0,R_0_0,inline,inline,344.94731250000007,379.96575312500005,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,1,1.1800016012175,O_researcher_1,S_task,R_0_7,cache_text,cache_text,50.445262823820606,46.7894208354834,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,1,1.1800016012175,O_researcher_1,S_market_context,R_0_7,cache_text,cache_text,50.445262823820606,46.7894208354834,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,1,1.1800016012175,O_researcher_1,S_tool_schema,R_0_7,inline,inline,29.015,32.859750000000005,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,1,1.1800016012175,O_researcher_1,S_market_signal_1,R_0_7,inline,inline,317.0414625,349.226950625,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,2,2.3600032012675003,O_trader_0,S_task,R_0_0,cache_text,cache_text,46.7894208354834,51.41312354306421,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,2,2.3600032012675003,O_trader_0,S_market_context,R_0_0,cache_text,cache_text,46.7894208354834,51.41312354306421,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,2,2.3600032012675003,O_trader_0,S_analyst_0_view,R_0_0,inline,inline,109.19999999999999,180.17999999999998,832,832,False,8x8,67108864,200,2
helium_like_operator_schedule,2,2.3600032012675003,O_trader_0,S_research_0_evidence,R_0_0,inline,inline,114.975,189.70875,876,876,False,8x8,67108864,200,2
helium_like_operator_schedule,2,2.3600032012675003,O_trader_1,S_task,R_0_7,cache_text,cache_text,51.41312354306421,54.41853030299174,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,2,2.3600032012675003,O_trader_1,S_market_context,R_0_7,cache_text,cache_text,51.41312354306421,54.41853030299174,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,2,2.3600032012675003,O_trader_1,S_analyst_1_view,R_0_7,inline,inline,118.12499999999999,194.90625,900,900,False,8x8,67108864,200,2
helium_like_operator_schedule,2,2.3600032012675003,O_trader_1,S_research_1_evidence,R_0_7,inline,inline,130.725,215.69625,996,996,False,8x8,67108864,200,2
helium_like_operator_schedule,3,3.5180048023937505,O_risk_0,S_task,R_0_0,cache_text,cache_text,54.41853030299174,59.17204469694463,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,3,3.5180048023937505,O_risk_0,S_risk_policy,R_0_0,inline,inline,59.12549999999999,62.23157499999999,160,160,False,8x8,67108864,200,2
helium_like_operator_schedule,3,3.5180048023937505,O_risk_0,S_market_context,R_0_0,cache_text,cache_text,54.41853030299174,59.17204469694463,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,3,3.5180048023937505,O_risk_0,S_trade_0,R_0_0,inline,inline,303.00724999999994,343.91971249999995,988,988,False,8x8,67108864,200,2
helium_like_operator_schedule,3,3.5180048023937505,O_risk_1,S_task,R_0_7,cache_text,cache_text,59.17204469694463,62.26182905301401,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,3,3.5180048023937505,O_risk_1,S_risk_policy,R_0_7,inline,inline,62.23157499999999,64.25052374999999,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,3,3.5180048023937505,O_risk_1,S_market_context,R_0_7,cache_text,cache_text,59.17204469694463,62.26182905301401,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,3,3.5180048023937505,O_risk_1,S_trade_1,R_0_7,inline,inline,305.46075,346.7044875,996,996,False,8x8,67108864,200,2
helium_like_operator_schedule,4,4.30600640306375,O_manager,S_task,R_0_0,cache_text,cache_text,62.26182905301401,74.0701888844591,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,4,4.30600640306375,O_manager,S_market_context,R_0_0,cache_text,cache_text,62.26182905301401,74.0701888844591,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,4,4.30600640306375,O_manager,S_risk_policy,R_0_0,inline,inline,64.25052374999999,75.36284043749998,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,4,4.30600640306375,O_manager,S_trade_0,R_0_0,inline,inline,343.91971249999995,431.02781312499997,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,4,4.30600640306375,O_manager,S_risk_0,R_0_0,inline,inline,176.39999999999998,291.05999999999995,840,840,False,8x8,67108864,200,2
helium_like_operator_schedule,4,4.30600640306375,O_manager,S_trade_1,R_0_0,inline,inline,346.7044875,434.517916875,0,0,True,8x8,67108864,200,2
helium_like_operator_schedule,4,4.30600640306375,O_manager,S_risk_1,R_0_0,inline,inline,264.59999999999997,436.5899999999999,1260,1260,False,8x8,67108864,200,2
wafer_request_centric,0,0.0,O_analyst_0,S_task,R_0_0,cache_text,cache_text,74.0701888844591,63.54562277489841,160,122880,False,8x8,67108864,200,2
wafer_request_centric,0,0.0,O_analyst_0,S_market_context,R_0_0,cache_text,cache_text,74.0701888844591,63.54562277489841,160,122880,False,8x8,67108864,200,2
wafer_request_centric,0,0.0,O_analyst_0,S_role_instruction,R_0_0,inline,inline,36.145725,38.89472125,160,122880,False,8x8,67108864,200,2
wafer_request_centric,0,0.0,O_analyst_0,S_market_signal_0,R_0_0,inline,inline,379.96575312500005,418.30273953125004,1780,1367040,False,8x8,67108864,200,2
wafer_request_centric,0,0.0,O_analyst_1,S_task,R_0_7,cache_text,cache_text,63.54562277489841,56.704654803683965,160,163840,False,8x8,67108864,200,2
wafer_request_centric,0,0.0,O_analyst_1,S_market_context,R_0_7,cache_text,cache_text,63.54562277489841,56.704654803683965,160,163840,False,8x8,67108864,200,2
wafer_request_centric,0,0.0,O_analyst_1,S_role_instruction,R_0_7,inline,inline,38.89472125,40.681568812500004,160,163840,False,8x8,67108864,200,2
wafer_request_centric,0,0.0,O_analyst_1,S_market_signal_1,R_0_7,inline,inline,349.226950625,384.46251790625,1636,1675264,False,8x8,67108864,200,2
wafer_request_centric,0,0.0,O_researcher_0,S_task,R_0_0,cache_text,cache_text,56.704654803683965,50.85802562239458,0,122880,True,8x8,67108864,200,2
wafer_request_centric,0,0.0,O_researcher_0,S_market_context,R_0_0,cache_text,cache_text,56.704654803683965,50.85802562239458,0,122880,True,8x8,67108864,200,2
wafer_request_centric,0,0.0,O_researcher_0,S_tool_schema,R_0_0,inline,inline,32.859750000000005,35.35883750000001,160,122880,False,8x8,67108864,200,2
wafer_request_centric,0,0.0,O_researcher_0,S_market_signal_0,R_0_0,inline,inline,418.30273953125004,427.64678069531254,0,1367040,True,8x8,67108864,200,2
wafer_request_centric,0,0.0,O_researcher_1,S_task,R_0_7,cache_text,cache_text,50.85802562239458,47.05771665455648,0,163840,True,8x8,67108864,200,2
