baseline,mechanism_profile,job_id,workload,seed,job_completion_time_ms,p50_latency_ms,p90_latency_ms,p99_latency_ms,goodput_jobs_per_s,naive_kv_bytes,kv_bytes_total,kv_saving_ratio,kv_duplication_ratio,sram_peak_occupancy_bytes,sram_overflow_bytes,prefill_ms_total,decode_ms_total,queue_wait_ms_total,energy_estimated_j,energy_per_job_j,tool_pause_ms,resume_prefill_ms,resume_reload_bytes,mesh_total_traffic_bytes,mesh_avg_link_load_bytes,mesh_max_link_load_bytes,mesh_hotspot_ratio,mesh_wait_ms,communication_time_ms,prefill_tile_utilization,decode_tile_utilization,tile_busy_time_ms,tile_idle_time_ms,pd_interference_ms,sram_evictions,sram_reload_bytes,sram_spill_bytes,sram_hit_rate,prefix_block_reuse_count,ttl_pinned_bytes,ttl_eviction_avoided_count,num_agents,shared_prefix_ratio,tool_latency_mean_ms,input_len,link_bandwidth_GBps,sram_per_tile_mb
waferagent_full,neutral,sensitivity_link_bandwidth_GBps_100,mesh_stress_moa,19,145.76690001252973,20.068345620625283,20.169479475868954,20.16947947586896,6.860268002640124,48586817536.0,24964497408.0,0.4861878453038674,1.946236559139785,536870912,24427626496.0,792.9492829206333,984.7139093247569,0.0,0.1555255263232,0.1555255263232,0.0,0.0,0.0,3670016.0,734003.2,1048576.0,1.4285714285714286,0.5487872000011862,0.6078873600011863,0.013263616381298672,0.02312829864212239,11250.907612709025,585810.3148386128,0.0,0.0,134217728.0,0.0,0.9795918367346939,48.0,0.0,0.0,,,,,100.0,
wafer_naive,neutral,sensitivity_link_bandwidth_GBps_200,mesh_stress_moa,19,1018.8070557327454,20.169479475868968,279.19184739403045,337.7796316660306,0.9815401202544489,48586817536.0,48586817536.0,0.0,1.0,536870912,48049946624.0,8131.428773443007,984.7139093247564,0.0,0.445489217536,0.445489217536,0.0,0.0,0.0,1449822126080.0,30204627626.666668,48318906368.0,1.599718657856945,0.0,7251.01143040058,0.0015213239530051674,0.0046779733199881,11619.587410280896,4161414.1128710443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,200.0,
waferagent_full,neutral,sensitivity_link_bandwidth_GBps_200,mesh_stress_moa,19,145.59355729252962,20.0629389006252,20.16947947586896,20.16947947586896,6.868435792050737,48586817536.0,24964497408.0,0.4861878453038674,1.946236559139785,536870912,24427626496.0,792.7317034006326,984.713909324757,0.0,0.1555255263232,0.1555255263232,0.0,0.0,0.0,3670016.0,734003.2,1048576.0,1.4285714285714286,0.3783935999985033,0.41914367999850327,0.013278760213056334,0.023155835040505352,11250.739840549024,585100.4708296523,0.0,0.0,134217728.0,0.0,0.9795918367346939,48.0,0.0,0.0,,,,,200.0,
wafer_naive,neutral,sensitivity_sram_per_tile_mb_2,sram_pressure_debate,19,4529.030978533006,19.31468261649915,1113.8769631411935,1371.0237107731937,0.22079778317698964,71940702208.0,71940702208.0,0.0,1.0,134217728,71806484480.0,45623.78975778472,892.6700849960112,0.0,0.6585804178432,0.6585804178432,0.0,0.0,0.0,2197433770496.0,33294451068.121212,69776442368.0,2.0957378821244355,0.0,43949.41080991999,0.0006071393146244227,0.00023751776199088675,8519.25631167886,18542391.631759517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.0
waferagent_full,neutral,sensitivity_sram_per_tile_mb_2,sram_pressure_debate,19,1405.8098192971515,16.222915978918685,191.04853056619157,488.0283895933045,0.7113337709505827,71940702208.0,36641439744.0,0.4906716417910447,1.9633699633699633,134217728,36507222016.0,7087.52928508473,892.6700849960115,0.0,0.256567442944,0.256567442944,0.0,0.0,0.0,187368896000.0,1171055600.0,12851428352.0,10.974225606367451,3599.006059958925,7346.5159799588955,0.0011596128888211761,0.001292950893426107,6859.103920453791,5751337.9159206785,0.0,0.0,35970351104.0,27111981056.0,0.0,65.0,0.0,0.0,,,,,,2.0
wafer_naive,neutral,sensitivity_sram_per_tile_mb_4,sram_pressure_debate,19,4529.030978533006,19.31468261649915,1113.8769631411935,1371.0237107731937,0.22079778317698964,71940702208.0,71940702208.0,0.0,1.0,268435456,71672266752.0,45623.78975778472,892.6700849960112,0.0,0.6585804178432,0.6585804178432,0.0,0.0,0.0,2197433770496.0,33294451068.121212,69776442368.0,2.0957378821244355,0.0,43949.41080991999,0.0006071393146244227,0.00023751776199088675,8519.25631167886,18542391.631759517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.0
waferagent_full,neutral,sensitivity_sram_per_tile_mb_4,sram_pressure_debate,19,1235.5321968054484,16.099245313415466,166.6419981951845,422.14857927029647,0.8093678194591507,71940702208.0,36641439744.0,0.4906716417910447,1.9633699633699633,268435456,36373004288.0,6212.073778231692,892.6700849960115,0.0,0.251332951552,0.251332951552,0.0,0.0,0.0,161196439040.0,1007477744.0,11106597888.0,11.02416202655093,3012.9002007170284,6236.960981517002,0.0013024878408757132,0.0014711418015225216,6793.6782336227325,5053946.199881494,0.0,0.0,35970351104.0,18253611008.0,0.0,65.0,0.0,0.0,,,,,,4.0
wafer_naive,neutral,sensitivity_sram_per_tile_mb_8,sram_pressure_debate,19,4529.030978533006,19.31468261649915,1113.8769631411935,1371.0237107731937,0.22079778317698964,71940702208.0,71940702208.0,0.0,1.0,536870912,71403831296.0,45623.78975778472,892.6700849960112,0.0,0.6585804178432,0.6585804178432,0.0,0.0,0.0,2197433770496.0,33294451068.121212,69776442368.0,2.0957378821244355,0.0,43949.41080991999,0.0006071393146244227,0.00023751776199088675,8519.25631167886,18542391.631759517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.0
waferagent_full,neutral,sensitivity_sram_per_tile_mb_8,sram_pressure_debate,19,186.95184484995227,15.357221320396098,17.49246933948323,19.56743633975919,5.3489710187273145,71940702208.0,36641439744.0,0.4906716417910447,1.9633699633699633,536870912,36104568832.0,1151.478323296161,892.6700849960114,0.0,0.2190938532864,0.2190938532864,0.0,0.0,0.0,947712.0,5923.2,80896.0,13.657482441923285,3.0467129320762645,3.158667172076265,0.007928998645829187,0.009722520060212769,6396.911500449611,759357.8450049548,0.0,0.0,536870912.0,0.0,0.9848484848484849,65.0,0.0,0.0,,,,,,8.0
wafer_naive,neutral,sensitivity_sram_per_tile_mb_16,sram_pressure_debate,19,4529.030978533006,19.31468261649915,1113.8769631411935,1371.0237107731937,0.22079778317698964,71940702208.0,71940702208.0,0.0,1.0,1073741824,70866960384.0,45623.78975778472,892.6700849960112,0.0,0.6585804178432,0.6585804178432,0.0,0.0,0.0,2197433770496.0,33294451068.121212,69776442368.0,2.0957378821244355,0.0,43949.41080991999,0.0006071393146244227,0.00023751776199088675,8519.25631167886,18542391.631759517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16.0
waferagent_full,neutral,sensitivity_sram_per_tile_mb_16,sram_pressure_debate,19,186.95184484995227,15.357221320396098,17.49246933948323,19.56743633975919,5.3489710187273145,71940702208.0,36641439744.0,0.4906716417910447,1.9633699633699633,1073741824,35567697920.0,1151.478323296161,892.6700849960114,0.0,0.2190938532864,0.2190938532864,0.0,0.0,0.0,947712.0,5923.2,80896.0,13.657482441923285,3.0467129320762645,3.158667172076265,0.007928998645829187,0.009722520060212769,6396.911500449611,759357.8450049548,0.0,0.0,536870912.0,0.0,0.9848484848484849,65.0,0.0,0.0,,,,,,16.0
wafer_naive,neutral,sensitivity_sram_per_tile_mb_32,sram_pressure_debate,19,4529.030978533006,19.31468261649915,1113.8769631411935,1371.0237107731937,0.22079778317698964,71940702208.0,71940702208.0,0.0,1.0,2147483648,69793218560.0,45623.78975778472,892.6700849960112,0.0,0.6585804178432,0.6585804178432,0.0,0.0,0.0,2197433770496.0,33294451068.121212,69776442368.0,2.0957378821244355,0.0,43949.41080991999,0.0006071393146244227,0.00023751776199088675,8519.25631167886,18542391.631759517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32.0
waferagent_full,neutral,sensitivity_sram_per_tile_mb_32,sram_pressure_debate,19,186.95184484995227,15.357221320396098,17.49246933948323,19.56743633975919,5.3489710187273145,71940702208.0,36641439744.0,0.4906716417910447,1.9633699633699633,2147483648,34493956096.0,1151.478323296161,892.6700849960114,0.0,0.2190938532864,0.2190938532864,0.0,0.0,0.0,947712.0,5923.2,80896.0,13.657482441923285,3.0467129320762645,3.158667172076265,0.007928998645829187,0.009722520060212769,6396.911500449611,759357.8450049548,0.0,0.0,536870912.0,0.0,0.9848484848484849,65.0,0.0,0.0,,,,,,32.0
