baseline,job_completion_time_ms,p50_latency_ms,p90_latency_ms,p99_latency_ms,goodput_jobs_per_s,kv_bytes_total,kv_saving_ratio,mesh_total_traffic_bytes,mesh_hotspot_ratio,energy_per_job_j
continuum_like,31.624371839999995,10.540799680000001,10.657585407999997,10.727656844799997,63.242362887673416,184549376.0,0.0,1152.0,1.3333333333333333,0.0012331259520000002
kvflow_like,30.771417008,10.049342807999999,10.403347632000001,10.5556655472,64.99538189872884,113246208.0,0.38636363636363635,25728.0,1.4328358208955223,0.00123313824
wafer_naive,33.290443839999995,11.095473279999998,11.219510847999999,11.293933388799998,60.07730054944201,184549376.0,0.0,1408.0,1.4545454545454546,0.00123312608
waferagent_full,24.081263459839995,8.09449518784,8.132478142335998,8.155267915033598,83.05212072179575,113246208.0,0.38636363636363635,0.0,1.0,0.001233125376
