baseline,arrival_rate_jobs_per_s,completed_jobs,jobs_per_s,tokens_per_s,jct_p50_ms,jct_p90_ms,jct_p99_ms,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,tpot_p50_ms,tpot_p90_ms,tpot_p99_ms,queue_wait_ms,mesh_wait_ms,cross_job_prefix_hit_rate,cross_job_prefix_compute_hits,sram_hit_rate,sram_evictions,sram_reload_bytes,mesh_total_traffic_bytes,mesh_hotspot_ratio,computed_prefill_tokens,avoided_prefill_tokens,compute_energy_j,mesh_energy_j,sram_energy_j,offwafer_energy_j,energy_per_job_j,decode_shared_kv_read_bytes,decode_shared_kv_read_bytes_without_cohort,decode_kv_read_reduction_ratio,cross_region_kv_transfer_bytes,num_decode_cohorts,avg_cohort_size,replica_bytes_total,saved_mesh_traffic_bytes,replication_transfer_bytes,replication_actual_transfer_bytes,shared_prefill_compute_ms_saved,sram_read_bytes,sram_write_bytes,offwafer_reload_bytes,shared_kv_extraction_overhead_ms,placement_planning_overhead_ms,replication_planning_overhead_ms,decode_cohort_planning_overhead_ms,scheduling_loop_overhead_ms,total_runtime_overhead_ms,overhead_per_job_ms,overhead_fraction_of_jct
no_cache,4.0,100,1.592759213606425,69775.59562967026,19792.710743921652,33570.31709021519,33570.31709021519,18.723035439044907,27.65362898195599,27.65362898195599,4.231528814337384,6.5727762162184185,6.5727762162184185,24699.42871808,0.0,0.0,0.0,0.0,449.0,0.0,123497090227200.0,2.036462391848389,4275200.0,0.0,1.7226006528,24.699418045439998,0.02801795072,0.1744830464,0.26624519695359994,35540854374400.0,35540854374400.0,0.0,35540854374400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560359014400.0,218103808000.0,77.4640729650855,295.13202607631683,0.022353604435920715,0.9159883484244347,57.68631212413311,559.1145204380155,5.591145204380155,0.00028248506618009343
pat_like,4.0,100,1.675249620491229,73389.33537447976,9192.822299019903,30622.330855543038,30637.30617442034,9.047804099433051,17.58703139104182,23.89616768585256,2.558422913024961,5.065336287935956,5.065336287935956,14985.484642485,0.0,0.9107142857142857,765.0,0.7588235294117647,116.0,81000398848.0,74927385451353.0,3.8472324298848557,2163200.0,2112000.0,0.8921284608,14.985477090270601,0.01400897536,0.065900904448,0.15957515430878602,22355734272328.0,35540854374400.0,0.3709848942621147,22355734272328.0,150.0,3.76,0.0,0.0,0.0,0.0,13193.271705599906,195823665152.0,84355842048.0,82376130560.0,77.9762715101242,235.58242805302143,0.02049468457698822,10.938401333987713,64.836161211133,514.6971009671688,5.146971009671688,0.0003124079374417181
wafer_naive,4.0,100,1.592759213606425,69775.59562967026,19792.710743921652,33570.31709021519,33570.31709021519,18.723035439044907,27.65362898195599,27.65362898195599,4.231528814337384,6.5727762162184185,6.5727762162184185,24699.42871808,0.0,0.0,0.0,0.0,449.0,0.0,123497090227200.0,2.036462391848389,4275200.0,0.0,1.7226006528,24.699418045439998,0.02801795072,0.1744830464,0.26624519695359994,35540854374400.0,35540854374400.0,0.0,35540854374400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560359014400.0,218103808000.0,78.72975897043943,235.29049195349216,0.02064090222120285,0.938190147280693,58.84713772684336,510.865593329072,5.10865593329072,0.0002581079468793626
waferagent_full,4.0,100,2.431927177563124,106537.86579468535,1787.9961757535266,10960.66266752676,13533.991262460999,9.110274582953934,17.58703139104182,23.89616768585256,2.2838886668817584,5.065336287935963,5.191024184653858,2252.14494732704,2370.0922699158427,0.9107142857142857,765.0,0.7917316692667706,202.0,134351945728.0,1787350832229.0,2.279947061407076,2163200.0,2112000.0,0.8921284608,0.35747016644580004,0.7551055822808501,0.1091995435008,0.021139037530274504,22277995364268.0,35540854374400.0,0.37317220544042995,22277995364268.0,162.0,3.6419753086419755,0.0,0.0,0.0,0.0,13193.271705599906,15018024239025.0,84087406592.0,136499429376.0,78.35896965116262,303.9910029619932,0.02200901508331299,11.164221912622452,53.92209906131029,570.6629874184728,5.706629874184728,0.0013086301895032378
apc_like,8.0,100,2.0863545116766584,91399.01844753105,19675.142495169715,33398.74999448737,33477.39955769437,11.611005995534015,17.38703139104109,23.696167685853652,4.231528814337384,6.572776216218415,6.572776216218417,24606.6871414784,0.0,0.9107142857142857,765.0,0.7976470588235294,93.0,68643979264.0,123033384754176.0,4.071003095738009,2163200.0,2112000.0,0.8921284608,24.6066769508352,0.01400897536,0.0562036736,0.255690180605952,35540854374400.0,35540854374400.0,0.0,35540854374400.0,0.0,0.0,0.0,0.0,0.0,0.0,13193.271705599936,208180084736.0,71999422464.0,70254592000.0,77.16160267591476,291.8007355183363,0.020260922610759735,0.8899085223674774,53.38959861546755,555.8609878644347,5.558609878644347,0.00028230843782998824
ideal_next_use_cache,8.0,100,2.8500852695867858,124856.53549005791,2285.301716081698,17346.970758525902,20950.577984004198,7.36745512202117,17.58703139104182,23.89616768585438,2.3139625278160296,5.06533628793596,5.194405739087557,3493.1060407312675,4151.071687524946,0.9107142857142857,765.0,0.7391304347826086,257.0,171127603200.0,1877867267993.0,2.0161243785192347,2163200.0,2112000.0,0.8921284608,0.3755734535986,0.6216824232307001,0.1389958791168,0.020283802167461,22788237479033.0,35540854374400.0,0.3588157099721464,22788237479033.0,159.0,3.6540880503144653,0.0,0.0,0.0,0.0,13193.271705599907,12333622702822.0,100025761792.0,173744848896.0,79.32266220450401,263.7441949918866,0.021964311599731445,11.590022593736649,55.24216126650572,530.889268964529,5.30889268964529,0.0009374222154492857
kvflow_like,8.0,100,2.0863545116766584,91399.01844753105,19675.142495169715,33398.74999448737,33477.39955769437,11.611005995534015,17.38703139104109,23.696167685853652,4.231528814337384,6.572776216218415,6.572776216218417,24605.190570316805,0.0,0.9107142857142857,765.0,0.8035294117647059,97.0,69122129920.0,123025902115840.0,4.071312886226602,2163200.0,2112000.0,0.8921284608,24.605180423168,0.01400897536,0.0565861941248,0.255679040534528,35540854374400.0,35540854374400.0,0.0,35540854374400.0,0.0,0.0,0.0,0.0,0.0,0.0,13193.271705599936,207701934080.0,72477573120.0,70732742656.0,78.37769854813814,233.58752112835646,0.021029263734817505,0.958101823925972,54.71496004611254,507.67133943736553,5.076713394373655,0.00025785428742190297
no_cache,8.0,100,2.075669655403705,90930.93626392551,19792.710743921656,33570.3170902152,33570.317090215205,18.723035439043542,27.65362898195599,27.65362898195599,4.231528814337384,6.572776216218415,6.572776216218417,24699.42871808001,0.0,0.0,0.0,0.0,449.0,0.0,123497090227200.0,2.036462391848389,4275200.0,0.0,1.7226006528,24.699418045439998,0.02801795072,0.1744830464,0.26624519695359994,35540854374400.0,35540854374400.0,0.0,35540854374400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560359014400.0,218103808000.0,76.85826998203993,250.78473147004843,0.019688159227371216,0.8937250822782516,56.81698676198721,513.5696437209845,5.135696437209845,0.0002594741318486159
pat_like,8.0,100,2.2146396058230877,97018.93185189783,8414.28165264225,30622.726601672664,30664.08493870518,7.367875602020035,17.58703139104182,23.89616768585438,2.558422913024956,5.0653362879359545,5.19440573908755,15122.418944308003,0.0,0.9107142857142857,765.0,0.74,129.0,92710895616.0,75612056925412.0,3.901520342814091,2163200.0,2112000.0,0.8921284608,15.1224113850824,0.01400897536,0.07548405022719999,0.16104032871469598,22854809472121.0,35540854374400.0,0.356942598189669,22854809472121.0,153.0,3.69281045751634,0.0,0.0,0.0,0.0,13193.271705599916,184113168384.0,96066338816.0,94355062784.0,78.6483408883214,235.80934014171362,0.029675662517547607,11.168449185788631,65.59170503169298,520.1364010572433,5.2013640105724335,0.00031413601063233433
wafer_naive,8.0,100,2.075669655403705,90930.93626392551,19792.710743921656,33570.3170902152,33570.317090215205,18.723035439043542,27.65362898195599,27.65362898195599,4.231528814337384,6.572776216218415,6.572776216218417,24699.42871808001,0.0,0.0,0.0,0.0,449.0,0.0,123497090227200.0,2.036462391848389,4275200.0,0.0,1.7226006528,24.699418045439998,0.02801795072,0.1744830464,0.26624519695359994,35540854374400.0,35540854374400.0,0.0,35540854374400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560359014400.0,218103808000.0,79.10140696913004,310.53861510008574,0.02316012978553772,0.9310282766819,58.24445653706789,585.3961585089564,5.853961585089564,0.0002957635091437546
waferagent_full,8.0,100,2.8500852695867858,124856.53549005791,2285.301716081698,17346.970758525902,20950.577984004198,7.36745512202117,17.58703139104182,23.89616768585438,2.3139625278160296,5.06533628793596,5.194405739087557,3493.1060407312675,4151.071687524946,0.9107142857142857,765.0,0.7391304347826086,257.0,171127603200.0,1877867267993.0,2.0161243785192347,2163200.0,2112000.0,0.8921284608,0.3755734535986,0.6216824232307001,0.1389958791168,0.020283802167461,22788237479033.0,35540854374400.0,0.3588157099721464,22788237479033.0,159.0,3.6540880503144653,0.0,0.0,0.0,0.0,13193.271705599907,12333622702822.0,100025761792.0,173744848896.0,78.36229540407658,239.2809446901083,0.01985020935535431,11.757834814488888,55.60553167015314,506.7900512367487,5.067900512367487,0.0008948688179827418
apc_like,16.0,100,2.4614148691332343,107829.66258698874,19656.10501527869,33339.91397934799,33477.39955769438,11.611005995534384,17.38703139104109,23.696167685853652,4.231528814337384,6.572776216218413,6.572776216218414,24596.0133055072,0.0,0.9107142857142857,765.0,0.82,91.0,65112375296.0,122980016430080.0,7.125809575308722,2163200.0,2112000.0,0.8921284608,24.596003286016,0.01400897536,0.053378390425600004,0.255555191126016,35540854374400.0,35540854374400.0,0.0,35540854374400.0,0.0,0.0,0.0,0.0,0.0,0.0,13193.271705599944,211711688704.0,68467818496.0,66722988032.0,77.31465436518192,231.16077575832605,0.0218050554394722,0.9193737059831619,55.111597292125225,495.96073385328054,4.959607338532805,0.00025203672621430546
ideal_next_use_cache,16.0,100,2.937731998871661,128696.16340656973,2150.6717494442278,21466.088872032127,26792.20983408817,9.110274582953934,17.58703139104091,23.89616768585347,2.415816577023983,5.065336287935961,5.070021574199505,4872.510659332128,5278.555801097378,0.9107142857142857,765.0,0.7267032106499608,258.0,176563421184.0,2244013229976.0,2.3618354293395516,2163200.0,2112000.0,0.8921284608,0.4488026459952,0.54568297692815,0.14366665605120002,0.0203028073977455,22181143851741.0,35540854374400.0,0.3758972809691927,22181143851741.0,163.0,3.6564417177914113,0.0,0.0,0.0,0.0,13193.271705599907,10813675719811.0,99983818752.0,179583320064.0,79.58970684558153,238.8527551665902,0.02166908234357834,12.258084490895271,56.37152027338743,505.2616195753217,5.052616195753217,0.0007239794184249953
kvflow_like,16.0,100,2.4614148691332343,107829.66258698874,19657.53127863869,33339.91397934799,33477.39955769438,11.611005995534384,17.38703139104109,23.696167685853652,4.231528814337384,6.572776216218413,6.572776216218414,24596.7498452416,0.0,0.9107142857142857,765.0,0.8164705882352942,94.0,65590525952.0,122983699028992.0,7.125705063244744,2163200.0,2112000.0,0.8921284608,24.596739805798403,0.01400897536,0.053760910950400004,0.255566381529088,35540854374400.0,35540854374400.0,0.0,35540854374400.0,0.0,0.0,0.0,0.0,0.0,0.0,13193.271705599944,211233538048.0,68945969152.0,67201138688.0,77.63690501451492,291.4561443030834,0.020235776901245117,0.9566489607095718,53.16282529383898,555.3389424458146,5.553389424458146,0.0002821995385140704
no_cache,16.0,100,2.446556796907537,107178.76015892539,19792.710743921656,33570.3170902152,33570.31709021521,18.723035439043997,27.6536289819569,27.6536289819569,4.231528814337383,6.572776216218414,6.572776216218414,24699.42871808001,0.0,0.0,0.0,0.0,449.0,0.0,123497090227200.0,2.036462391848389,4275200.0,0.0,1.7226006528,24.699418045439998,0.02801795072,0.1744830464,0.26624519695359994,35540854374400.0,35540854374400.0,0.0,35540854374400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560359014400.0,218103808000.0,77.48570013791323,286.6989662870765,0.018327496945858,0.8947541937232018,58.30606911331415,551.925296895206,5.51925296895206,0.0002788528080039275
pat_like,16.0,100,2.6467463533415496,115948.6642471866,11223.291688951285,30622.330855543063,30953.44835370556,9.047804099432227,17.58703139104091,23.89616768585347,2.792687226202066,5.065336287935956,5.065336287935957,15085.174682646402,0.0,0.9107142857142857,765.0,0.768235294117647,117.0,83827359744.0,75425836538720.0,3.840269272812914,2163200.0,2112000.0,0.8921284608,15.085167307744,0.01400897536,0.068350377984,0.16059655121888,22439700882966.0,35540854374400.0,0.36862235649773045,22439700882966.0,150.0,3.8,0.0,0.0,0.0,0.0,13193.271705599927,192996704256.0,87182802944.0,85437972480.0,78.64538487046957,237.58904915302992,0.029420480132102966,11.815507896244526,65.16219954937696,517.7752515301108,5.177752515301108,0.00031270616923923677
wafer_naive,16.0,100,2.446556796907537,107178.76015892539,19792.710743921656,33570.3170902152,33570.31709021521,18.723035439043997,27.6536289819569,27.6536289819569,4.231528814337383,6.572776216218414,6.572776216218414,24699.42871808001,0.0,0.0,0.0,0.0,449.0,0.0,123497090227200.0,2.036462391848389,4275200.0,0.0,1.7226006528,24.699418045439998,0.02801795072,0.1744830464,0.26624519695359994,35540854374400.0,35540854374400.0,0.0,35540854374400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560359014400.0,218103808000.0,77.88969296962023,234.04032364487648,0.020774081349372864,0.9313086047768593,57.38619156181812,505.1061362028122,5.051061362028122,0.00025519805889040757
waferagent_full,16.0,100,2.937731998871661,128696.16340656973,2150.6717494442278,21466.088872032127,26792.20983408817,9.110274582953934,17.58703139104091,23.89616768585347,2.415816577023983,5.065336287935961,5.070021574199505,4872.510659332128,5278.555801097378,0.9107142857142857,765.0,0.7267032106499608,258.0,176563421184.0,2244013229976.0,2.3618354293395516,2163200.0,2112000.0,0.8921284608,0.4488026459952,0.54568297692815,0.14366665605120002,0.0203028073977455,22181143851741.0,35540854374400.0,0.3758972809691927,22181143851741.0,163.0,3.6564417177914113,0.0,0.0,0.0,0.0,13193.271705599907,10813675719811.0,99983818752.0,179583320064.0,78.40749807655811,314.65169973671436,0.0195428729057312,12.154534459114075,55.91003503650427,582.3832228779793,5.823832228779793,0.0008344854441033178
