baseline,arrival_rate_jobs_per_s,completed_jobs,jobs_per_s,tokens_per_s,jct_p50_ms,jct_p90_ms,jct_p99_ms,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,tpot_p50_ms,tpot_p90_ms,tpot_p99_ms,queue_wait_ms,mesh_wait_ms,cross_job_prefix_hit_rate,cross_job_prefix_compute_hits,sram_hit_rate,sram_evictions,sram_reload_bytes,mesh_total_traffic_bytes,mesh_hotspot_ratio,computed_prefill_tokens,avoided_prefill_tokens,compute_energy_j,mesh_energy_j,sram_energy_j,offwafer_energy_j,energy_per_job_j,decode_shared_kv_read_bytes,decode_shared_kv_read_bytes_without_cohort,decode_kv_read_reduction_ratio,cross_region_kv_transfer_bytes,num_decode_cohorts,avg_cohort_size,replica_bytes_total,saved_mesh_traffic_bytes,replication_transfer_bytes,replication_actual_transfer_bytes,shared_prefill_compute_ms_saved,sram_read_bytes,sram_write_bytes,offwafer_reload_bytes,shared_kv_extraction_overhead_ms,placement_planning_overhead_ms,replication_planning_overhead_ms,decode_cohort_planning_overhead_ms,scheduling_loop_overhead_ms,total_runtime_overhead_ms,overhead_per_job_ms,overhead_fraction_of_jct,cross_job_task_group_size,unique_task_ratio,cross_job_prefix_hit_rate_observed
waferagent_full,1.0,15,3.535052551442851,129260.37489435833,598.7784435043229,2789.6002453136352,4158.522827478897,4.341097136914806,8.785025451046021,21.780607772980733,0.9637835741815084,3.4715285976384145,4.957819153592341,0.0007544746665985258,0.0003650986666571043,0.753968253968254,95.0,0.8488372093023255,21.0,5947523072.0,19200.0,1.8666666666666667,273408.0,259072.0,0.113799856128,3.84e-09,0.0772074058543,0.00486539264,0.01305817723082,1945620185078.0,4380866641920.0,0.5558823529434591,1945620185078.0,18.0,6.111111111111111,0.0,0.0,0.0,0.0,1522.9511270400008,1539442107998.0,4706009088.0,6081740800.0,13.06106150150299,40.24633765220642,0.013092532753944397,0.7473230361938477,6.533843465149403,81.63728099316359,5.442485399544239,0.004870235572797624,5,0.25,0.9692307692307692
apc_like,1.0,15,0.4492630418057226,16427.452877973516,6518.156926923981,33325.789369185804,33379.87608472383,9.792441896130903,13.429570094938194,22.25884402312564,2.0340753642793494,6.572776216218417,6.572776216218417,20823.870029525322,0.0,0.6209677419354839,77.0,0.7615384615384615,15.0,5452595200.0,15617894628864.0,3.965800594265192,275456.0,257024.0,0.114605162496,3.1235789257728004,0.001744830464,0.004496293888,0.21629501417472005,4380866641920.0,4380866641920.0,0.0,4380866641920.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.3082393600002,28236054528.0,6660554752.0,5620367360.0,12.899596244096756,39.404914714396,0.015844590961933136,0.13838708400726318,8.363887667655945,142.71387923508883,9.514258615672588,0.0006220887756885621,5,0.5,0.9538461538461539
waferagent_full,1.0,15,3.535052551442851,129260.37489435833,1127.8195771826288,3138.765320542946,4159.146127633033,4.466038103926787,8.785025451046021,21.780607772980733,1.2203758926561656,3.8025989933727895,4.957819153592341,223.19408412805325,169.07707981605327,0.6209677419354839,77.0,0.7043010752688172,48.0,11274289152.0,40587460146.0,3.9470889629389228,275456.0,257024.0,0.114605162496,0.0081174920292,0.0684134603159,0.0091804925952,0.013354440495753333,2162516033525.0,4380866641920.0,0.5063725490221187,2162516033525.0,18.0,5.444444444444445,0.0,0.0,0.0,0.0,1514.3082393600007,1360744624942.0,7524581376.0,11475615744.0,13.037669472396374,40.79974256455898,0.015380792319774628,0.8504986763000488,7.021116092801094,82.60150253772736,5.506766835848491,0.0036811971540317845,5,0.5,0.9538461538461539
apc_like,1.0,15,0.4492630418057226,16427.452877973516,6518.156926923981,33325.789369185804,33379.87608472383,9.792441896130903,13.429570094938194,22.25884402312564,2.0340753642793494,6.572776216218417,6.572776216218417,20834.00362188799,0.0,0.48360655737704916,59.0,0.6692307692307692,31.0,7549747200.0,15625494707712.0,3.9660190855739152,277504.0,254976.0,0.115410468864,3.1250989415424004,0.001744830464,0.0061740154879999995,0.21656188375722668,4380866641920.0,4380866641920.0,0.0,4380866641920.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.6653516800004,25870467072.0,9026142208.0,7717519360.0,12.769741006195545,39.063422940671444,0.01603923738002777,0.13484247028827667,8.423350751399994,81.1073575168848,5.40715716779232,0.00035343162614680023,5,0.75,0.9384615384615385
waferagent_full,1.0,15,3.535052551442851,129260.37489435833,1522.956768402629,3420.792494609678,4161.203438768088,4.466038103926787,8.785025451046021,21.780607772980733,1.3486575272430221,3.637063795505602,4.957819153592341,511.9328810865141,378.78843716384745,0.48360655737704916,59.0,0.5989847715736041,72.0,14713618432.0,99858008830.0,3.978494217607964,277504.0,254976.0,0.115410468864,0.019971601765999998,0.06018859794415,0.0119319560192,0.013833508306223331,2232094503720.0,4380866641920.0,0.490490196080988,2232094503720.0,21.0,4.380952380952381,0.0,0.0,0.0,0.0,1505.6653516800009,1195047806563.0,8724152320.0,14914945024.0,13.112344779074192,40.8663609996438,0.01856032758951187,0.9750574827194214,7.362245582044125,84.19887162744999,5.613258108496666,0.0031465659427630977,5,0.75,0.9384615384615385
apc_like,1.0,15,0.4492630418057226,16427.452877973516,6521.51237012398,33325.789369185804,33379.87608472383,9.792441896130903,13.429570094938194,22.25884402312564,2.0340753642793494,6.572776216218417,6.572776216218417,20841.76597559466,0.0,0.2689075630252101,32.0,0.5923076923076923,45.0,9126805504.0,15631316401664.0,3.9661562450737877,280576.0,251904.0,0.116618428416,3.1262632803328003,0.001744830464,0.0074356621312000005,0.21680414675626672,4380866641920.0,4380866641920.0,0.0,4380866641920.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.7010201600003,23890755584.0,11005853696.0,9294577664.0,12.653019279241562,38.92420418560505,0.01909397542476654,0.13557914644479752,8.581518195569515,80.99578972905874,5.399719315270583,0.0003528484656950624,5,1.0,0.9153846153846154
waferagent_full,1.0,15,3.535052551442851,129260.37489435833,1522.957188882629,3420.7926628016785,4161.203438768088,4.466038103926787,8.785025451046021,21.780607772980733,1.3486575272430223,3.637063795505602,4.957819153592341,492.7164385353754,359.5719946127088,0.2689075630252101,32.0,0.49765258215962443,100.0,18186502144.0,99858008830.0,3.978494217607964,280576.0,251904.0,0.116618428416,0.019971601765999998,0.054465554022200005,0.0147102629888,0.0137177231462,2374687417944.0,4380866641920.0,0.4579411764738752,2374687417944.0,25.0,3.32,0.0,0.0,0.0,0.0,1492.7010201600008,1079202807804.0,10108272640.0,18387828736.0,13.021677732467651,40.57308752089739,0.018880702555179596,1.1270251125097275,7.865089923143387,83.2777377218008,5.551849181453387,0.0030063408220403023,5,1.0,0.9153846153846154
apc_like,1.0,15,0.4492630418057226,16427.452877973516,6518.156926923981,33325.789369185804,33379.87608472383,5.470998056130902,13.429570094938194,22.25884402312564,2.0340753642793494,6.572776216218417,6.572776216218417,20819.172377557323,0.0,0.8188976377952756,104.0,0.823076923076923,7.0,4378853376.0,15614371413504.0,3.9655951745572415,272384.0,260096.0,0.11339720294399999,3.1228742827008,0.001744830464,0.0036373004288000003,0.21611024110250668,4380866641920.0,4380866641920.0,0.0,4380866641920.0,0.0,0.0,0.0,0.0,0.0,0.0,1527.2725708800003,29712449536.0,5184159744.0,4546625536.0,13.1152905523777,39.2035823315382,0.010603107511997223,0.13474468141794205,8.166455663740635,84.26455315202475,5.61763687680165,0.0003673193277199083,10,0.0,0.9769230769230769
waferagent_full,1.0,15,3.535052551442851,129260.37489435833,545.1525032034435,2789.6002453136352,4158.522827478897,4.309861895157859,8.785025451046021,21.780607772980733,0.8861203155515859,3.4715285976384145,4.957819153592341,0.0007544746665985258,0.0003650986666571043,0.8188976377952756,104.0,0.8757396449704142,16.0,5477761024.0,19200.0,1.8666666666666667,272384.0,260096.0,0.11339720294399999,3.84e-09,0.07613366403035,0.004489583001600001,0.012934696921063332,1906965479415.0,4380866641920.0,0.5647058823549955,1906965479415.0,18.0,6.222222222222222,0.0,0.0,0.0,0.0,1527.2725708800008,1518437033567.0,4236247040.0,5611978752.0,13.055883347988129,42.08499379456043,0.016712583601474762,0.7061297073960304,6.299762986600399,85.1351423189044,5.675676154593627,0.00518310528290685,10,0.0,0.9769230769230769
apc_like,1.0,15,0.4492630418057226,16427.452877973516,6518.156926923981,33325.789369185804,33379.87608472383,9.792441896130903,13.429570094938194,22.25884402312564,2.0340753642793494,6.572776216218417,6.572776216218417,20820.06715148799,0.0,0.753968253968254,95.0,0.8076923076923077,9.0,4546625536.0,15615042502144.0,3.9655966531755364,273408.0,259072.0,0.113799856128,3.1230085004288,0.001744830464,0.0037715181568000002,0.21615498034517336,4380866641920.0,4380866641920.0,0.0,4380866641920.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.9511270400003,29410459648.0,5486149632.0,4714397696.0,13.14101368188858,39.30442314594984,0.014026649296283722,0.13486947864294052,8.17663874477148,81.43394440412521,5.428929626941681,0.00035498036354785937,10,0.25,0.9692307692307692
waferagent_full,1.0,15,3.535052551442851,129260.37489435833,598.7784435043229,2789.6002453136352,4158.522827478897,4.341097136914806,8.785025451046021,21.780607772980733,0.9637835741815084,3.4715285976384145,4.957819153592341,0.0007544746665985258,0.0003650986666571043,0.753968253968254,95.0,0.8488372093023255,21.0,5947523072.0,19200.0,1.8666666666666667,273408.0,259072.0,0.113799856128,3.84e-09,0.0772074058543,0.00486539264,0.01305817723082,1945620185078.0,4380866641920.0,0.5558823529434591,1945620185078.0,18.0,6.111111111111111,0.0,0.0,0.0,0.0,1522.9511270400008,1539442107998.0,4706009088.0,6081740800.0,13.32036592066288,40.177272632718086,0.013776123523712158,0.7198257371783257,6.369635462760925,81.12625125795603,5.408416750530402,0.004839749070002735,10,0.25,0.9692307692307692
apc_like,1.0,15,0.4492630418057226,16427.452877973516,6518.156926923981,33325.789369185804,33379.87608472383,9.792441896130903,13.429570094938194,22.25884402312564,2.0340753642793494,6.572776216218417,6.572776216218417,20823.870029525322,0.0,0.6209677419354839,77.0,0.7615384615384615,15.0,5452595200.0,15617894628864.0,3.965800594265192,275456.0,257024.0,0.114605162496,3.1235789257728004,0.001744830464,0.004496293888,0.21629501417472005,4380866641920.0,4380866641920.0,0.0,4380866641920.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.3082393600002,28236054528.0,6660554752.0,5620367360.0,12.83980067819357,39.28703907877207,0.01413002610206604,0.13619381934404373,8.526398800313473,81.38740062713623,5.425826708475749,0.0003547670954217979,10,0.5,0.9538461538461539
waferagent_full,1.0,15,3.535052551442851,129260.37489435833,1127.8195771826288,3138.765320542946,4159.146127633033,4.466038103926787,8.785025451046021,21.780607772980733,1.2203758926561656,3.8025989933727895,4.957819153592341,223.19408412805325,169.07707981605327,0.6209677419354839,77.0,0.7043010752688172,48.0,11274289152.0,40587460146.0,3.9470889629389228,275456.0,257024.0,0.114605162496,0.0081174920292,0.0684134603159,0.0091804925952,0.013354440495753333,2162516033525.0,4380866641920.0,0.5063725490221187,2162516033525.0,18.0,5.444444444444445,0.0,0.0,0.0,0.0,1514.3082393600007,1360744624942.0,7524581376.0,11475615744.0,13.155502267181873,39.58198893815279,0.014221295714378357,0.8327541872859001,6.832652725279331,81.11158292740583,5.407438861827056,0.003614797782824867,10,0.5,0.9538461538461539
apc_like,1.0,15,0.4492630418057226,16427.452877973516,6518.156926923981,33325.789369185804,33379.87608472383,9.792441896130903,13.429570094938194,22.25884402312564,2.0340753642793494,6.572776216218417,6.572776216218417,20834.00362188799,0.0,0.48360655737704916,59.0,0.6692307692307692,31.0,7549747200.0,15625494707712.0,3.9660190855739152,277504.0,254976.0,0.115410468864,3.1250989415424004,0.001744830464,0.0061740154879999995,0.21656188375722668,4380866641920.0,4380866641920.0,0.0,4380866641920.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.6653516800004,25870467072.0,9026142208.0,7717519360.0,12.887680903077126,38.76444976776838,0.017927028238773346,0.14142226427793503,8.819572627544403,168.00659615546465,11.200439743697643,0.0007321018252906739,10,0.75,0.9384615384615385
waferagent_full,1.0,15,3.535052551442851,129260.37489435833,1522.956768402629,3420.792494609678,4161.203438768088,4.466038103926787,8.785025451046021,21.780607772980733,1.3486575272430221,3.637063795505602,4.957819153592341,511.9328810865141,378.78843716384745,0.48360655737704916,59.0,0.5989847715736041,72.0,14713618432.0,99858008830.0,3.978494217607964,277504.0,254976.0,0.115410468864,0.019971601765999998,0.06018859794415,0.0119319560192,0.013833508306223331,2232094503720.0,4380866641920.0,0.490490196080988,2232094503720.0,21.0,4.380952380952381,0.0,0.0,0.0,0.0,1505.6653516800009,1195047806563.0,8724152320.0,14914945024.0,12.980477884411812,40.398082695901394,0.016706064343452454,0.9869365021586418,7.714913226664066,83.17527361214161,5.545018240809441,0.00310831342712013,10,0.75,0.9384615384615385
apc_like,1.0,15,0.4492630418057226,16427.452877973516,6521.51237012398,33325.789369185804,33379.87608472383,9.792441896130903,13.429570094938194,22.25884402312564,2.0340753642793494,6.572776216218417,6.572776216218417,20841.76597559466,0.0,0.2689075630252101,32.0,0.5923076923076923,45.0,9126805504.0,15631316401664.0,3.9661562450737877,280576.0,251904.0,0.116618428416,3.1262632803328003,0.001744830464,0.0074356621312000005,0.21680414675626672,4380866641920.0,4380866641920.0,0.0,4380866641920.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.7010201600003,23890755584.0,11005853696.0,9294577664.0,12.798428535461426,39.09741435199976,0.019470229744911194,0.1370105892419815,8.582212962210178,81.74475748091936,5.449650498727958,0.0003561112540817566,10,1.0,0.9153846153846154
waferagent_full,1.0,15,3.535052551442851,129260.37489435833,1522.957188882629,3420.7926628016785,4161.203438768088,4.466038103926787,8.785025451046021,21.780607772980733,1.3486575272430223,3.637063795505602,4.957819153592341,492.7164385353754,359.5719946127088,0.2689075630252101,32.0,0.49765258215962443,100.0,18186502144.0,99858008830.0,3.978494217607964,280576.0,251904.0,0.116618428416,0.019971601765999998,0.054465554022200005,0.0147102629888,0.0137177231462,2374687417944.0,4380866641920.0,0.4579411764738752,2374687417944.0,25.0,3.32,0.0,0.0,0.0,0.0,1492.7010201600008,1079202807804.0,10108272640.0,18387828736.0,13.100760988891125,39.88081309944391,0.01943390816450119,1.130852848291397,7.863065227866173,82.4572117999196,5.497147453327973,0.0029767196934893047,10,1.0,0.9153846153846154
apc_like,1.0,15,0.4492630418057226,16427.452877973516,6518.156926923981,33325.789369185804,33379.87608472383,5.470998056130902,13.429570094938194,22.25884402312564,2.0340753642793494,6.572776216218417,6.572776216218417,20819.172377557323,0.0,0.8188976377952756,104.0,0.823076923076923,7.0,4378853376.0,15614371413504.0,3.9655951745572415,272384.0,260096.0,0.11339720294399999,3.1228742827008,0.001744830464,0.0036373004288000003,0.21611024110250668,4380866641920.0,4380866641920.0,0.0,4380866641920.0,0.0,0.0,0.0,0.0,0.0,0.0,1527.2725708800003,29712449536.0,5184159744.0,4546625536.0,12.905824929475784,39.0701349824667,0.011567026376724243,0.13917963951826096,8.374574594199657,82.13409129530191,5.475606086353461,0.0003580323881032881,50,0.0,0.9769230769230769
waferagent_full,1.0,15,3.535052551442851,129260.37489435833,545.1525032034435,2789.6002453136352,4158.522827478897,4.309861895157859,8.785025451046021,21.780607772980733,0.8861203155515859,3.4715285976384145,4.957819153592341,0.0007544746665985258,0.0003650986666571043,0.8188976377952756,104.0,0.8757396449704142,16.0,5477761024.0,19200.0,1.8666666666666667,272384.0,260096.0,0.11339720294399999,3.84e-09,0.07613366403035,0.004489583001600001,0.012934696921063332,1906965479415.0,4380866641920.0,0.5647058823549955,1906965479415.0,18.0,6.222222222222222,0.0,0.0,0.0,0.0,1527.2725708800008,1518437033567.0,4236247040.0,5611978752.0,12.974265962839127,40.19939433783293,0.011889263987541199,0.7008854299783707,6.26442302018404,81.18037413805723,5.4120249425371485,0.004942335381165942,50,0.0,0.9769230769230769
apc_like,1.0,15,0.4492630418057226,16427.452877973516,6518.156926923981,33325.789369185804,33379.87608472383,9.792441896130903,13.429570094938194,22.25884402312564,2.0340753642793494,6.572776216218417,6.572776216218417,20820.06715148799,0.0,0.753968253968254,95.0,0.8076923076923077,9.0,4546625536.0,15615042502144.0,3.9655966531755364,273408.0,259072.0,0.113799856128,3.1230085004288,0.001744830464,0.0037715181568000002,0.21615498034517336,4380866641920.0,4380866641920.0,0.0,4380866641920.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.9511270400003,29410459648.0,5486149632.0,4714397696.0,12.784725986421108,39.29951321333647,0.013265758752822876,0.13555306941270828,8.271531201899052,81.97163324803114,5.464775549868743,0.0003573242139247752,50,0.25,0.9692307692307692
waferagent_full,1.0,15,3.535052551442851,129260.37489435833,598.7784435043229,2789.6002453136352,4158.522827478897,4.341097136914806,8.785025451046021,21.780607772980733,0.9637835741815084,3.4715285976384145,4.957819153592341,0.0007544746665985258,0.0003650986666571043,0.753968253968254,95.0,0.8488372093023255,21.0,5947523072.0,19200.0,1.8666666666666667,273408.0,259072.0,0.113799856128,3.84e-09,0.0772074058543,0.00486539264,0.01305817723082,1945620185078.0,4380866641920.0,0.5558823529434591,1945620185078.0,18.0,6.111111111111111,0.0,0.0,0.0,0.0,1522.9511270400008,1539442107998.0,4706009088.0,6081740800.0,13.059037737548351,40.06262868642807,0.012788921594619751,0.7274886593222618,6.459200754761696,81.4287094399333,5.428580629328887,0.004857792818878604,50,0.25,0.9692307692307692
apc_like,1.0,15,0.4492630418057226,16427.452877973516,6518.156926923981,33325.789369185804,33379.87608472383,9.792441896130903,13.429570094938194,22.25884402312564,2.0340753642793494,6.572776216218417,6.572776216218417,20823.870029525322,0.0,0.6209677419354839,77.0,0.7615384615384615,15.0,5452595200.0,15617894628864.0,3.965800594265192,275456.0,257024.0,0.114605162496,3.1235789257728004,0.001744830464,0.004496293888,0.21629501417472005,4380866641920.0,4380866641920.0,0.0,4380866641920.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.3082393600002,28236054528.0,6660554752.0,5620367360.0,12.87706010043621,39.33583479374647,0.01444108784198761,0.13740267604589462,8.370031602680683,82.42692891508341,5.495128594338894,0.0003592983917708897,50,0.5,0.9538461538461539
waferagent_full,1.0,15,3.535052551442851,129260.37489435833,1127.8195771826288,3138.765320542946,4159.146127633033,4.466038103926787,8.785025451046021,21.780607772980733,1.2203758926561656,3.8025989933727895,4.957819153592341,223.19408412805325,169.07707981605327,0.6209677419354839,77.0,0.7043010752688172,48.0,11274289152.0,40587460146.0,3.9470889629389228,275456.0,257024.0,0.114605162496,0.0081174920292,0.0684134603159,0.0091804925952,0.013354440495753333,2162516033525.0,4380866641920.0,0.5063725490221187,2162516033525.0,18.0,5.444444444444445,0.0,0.0,0.0,0.0,1514.3082393600007,1360744624942.0,7524581376.0,11475615744.0,13.107437640428543,45.4626465216279,0.025510787963867188,0.8563250303268433,6.939630024135113,90.0269690901041,6.001797939340274,0.00401211857192588,50,0.5,0.9538461538461539
apc_like,1.0,15,0.4492630418057226,16427.452877973516,6518.156926923981,33325.789369185804,33379.87608472383,9.792441896130903,13.429570094938194,22.25884402312564,2.0340753642793494,6.572776216218417,6.572776216218417,20834.00362188799,0.0,0.48360655737704916,59.0,0.6692307692307692,31.0,7549747200.0,15625494707712.0,3.9660190855739152,277504.0,254976.0,0.115410468864,3.1250989415424004,0.001744830464,0.0061740154879999995,0.21656188375722668,4380866641920.0,4380866641920.0,0.0,4380866641920.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.6653516800004,25870467072.0,9026142208.0,7717519360.0,13.21235578507185,38.901159539818764,0.019012950360774994,0.14094915241003036,8.61530750989914,82.13946875184774,5.475964583456516,0.00035792913122285197,50,0.75,0.9384615384615385
waferagent_full,1.0,15,3.535052551442851,129260.37489435833,1522.956768402629,3420.792494609678,4161.203438768088,4.466038103926787,8.785025451046021,21.780607772980733,1.3486575272430221,3.637063795505602,4.957819153592341,511.9328810865141,378.78843716384745,0.48360655737704916,59.0,0.5989847715736041,72.0,14713618432.0,99858008830.0,3.978494217607964,277504.0,254976.0,0.115410468864,0.019971601765999998,0.06018859794415,0.0119319560192,0.013833508306223331,2232094503720.0,4380866641920.0,0.490490196080988,2232094503720.0,21.0,4.380952380952381,0.0,0.0,0.0,0.0,1505.6653516800009,1195047806563.0,8724152320.0,14914945024.0,13.02026491612196,41.06324817985296,0.01692958176136017,0.972360372543335,7.337014190852642,83.60377233475447,5.573584822316964,0.0031243266997570468,50,0.75,0.9384615384615385
apc_like,1.0,15,0.4492630418057226,16427.452877973516,6521.51237012398,33325.789369185804,33379.87608472383,9.792441896130903,13.429570094938194,22.25884402312564,2.0340753642793494,6.572776216218417,6.572776216218417,20841.76597559466,0.0,0.2689075630252101,32.0,0.5923076923076923,45.0,9126805504.0,15631316401664.0,3.9661562450737877,280576.0,251904.0,0.116618428416,3.1262632803328003,0.001744830464,0.0074356621312000005,0.21680414675626672,4380866641920.0,4380866641920.0,0.0,4380866641920.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.7010201600003,23890755584.0,11005853696.0,9294577664.0,12.987167574465275,39.290535263717175,0.020114704966545105,0.13610068708658218,8.630107156932354,81.9294173270464,5.461961155136426,0.0003569157026043202,50,1.0,0.9153846153846154
waferagent_full,1.0,15,3.535052551442851,129260.37489435833,1522.957188882629,3420.7926628016785,4161.203438768088,4.466038103926787,8.785025451046021,21.780607772980733,1.3486575272430223,3.637063795505602,4.957819153592341,492.7164385353754,359.5719946127088,0.2689075630252101,32.0,0.49765258215962443,100.0,18186502144.0,99858008830.0,3.978494217607964,280576.0,251904.0,0.116618428416,0.019971601765999998,0.054465554022200005,0.0147102629888,0.0137177231462,2374687417944.0,4380866641920.0,0.4579411764738752,2374687417944.0,25.0,3.32,0.0,0.0,0.0,0.0,1492.7010201600008,1079202807804.0,10108272640.0,18387828736.0,13.350274413824081,119.52400952577591,0.02237129956483841,1.1244779452681541,7.9118236899375916,162.87449840456247,10.858299893637499,0.00587979773248319,50,1.0,0.9153846153846154
