baseline,job_id,workload,arrival_ms,job_completion_time_ms,ttft_ms,tpot_ms,queue_wait_ms,mesh_wait_ms,tokens_total,first_token_time_ms,decode_tokens_total,decode_active_ms_total,kv_saving_ratio,computed_prefill_tokens,avoided_prefill_tokens,compute_energy_j,mesh_energy_j,sram_energy_j,offwafer_energy_j,energy_per_job_j,energy_per_completed_job_under_slo_j,decode_shared_kv_read_bytes,decode_shared_kv_read_bytes_without_cohort,decode_kv_read_reduction_ratio,cross_region_kv_transfer_bytes,decode_query_transfer_bytes,decode_merge_bytes,num_decode_cohorts,avg_cohort_size,duration_source,prefix_extension_model_used,prefix_extension_fit_hash,calibration_loaded,arrival_rate_jobs_per_s
no_cache,debate_job_18,debate,5854.782319241877,6015.104397628135,9.792441896131097,1.8902814124563587,11811.171509760006,0.0,20544,5864.574761138008,1088.0,2056.6261767525184,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_19,debate,6000.215064661775,6015.104397628135,9.792441896131097,1.8902814124563587,11811.171509760006,0.0,20544,6010.007506557906,1088.0,2056.6261767525184,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_2,debate,6348.393899564685,6015.104397628135,9.792441896131097,1.8902814124563587,11811.171509760006,0.0,20544,6358.186341460816,1088.0,2056.6261767525184,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_20,debate,6539.342725073577,6015.104397628136,9.792441896131097,1.89028141245636,11811.17150976001,0.0,20544,6549.135166969708,1088.0,2056.6261767525198,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_21,debate,7475.809513087092,6015.104397628134,9.792441896131097,1.89028141245636,11811.17150976001,0.0,20544,7485.601954983223,1088.0,2056.6261767525198,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_22,debate,8927.7865340935,6015.104397628136,9.792441896130184,1.89028141245636,11811.17150976001,0.0,20544,8937.57897598963,1088.0,2056.6261767525198,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_23,debate,9184.52688754329,6015.104397628136,9.792441896130184,1.89028141245636,11811.17150976001,0.0,20544,9194.31932943942,1088.0,2056.6261767525198,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_24,debate,12418.311892758338,6015.104397628136,9.792441896130184,1.89028141245636,11811.17150976001,0.0,20544,12428.104334654468,1088.0,2056.6261767525198,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_25,debate,12450.417335500972,6015.104397628136,9.792441896130184,1.89028141245636,11811.17150976001,0.0,20544,12460.209777397104,1088.0,2056.6261767525198,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_26,debate,13287.696304651672,6015.104397628136,9.792441896130184,1.8902814124563612,11811.171509760006,0.0,20544,13297.488746547802,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_27,debate,14328.684689492922,6015.104397628129,9.792441896130184,1.8902814124563612,11811.171509759994,0.0,20544,14338.477131389052,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_28,debate,14410.482962261623,6015.104397628127,9.792441896130184,1.8902814124563612,11811.171509759988,0.0,20544,14420.275404157755,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_29,debate,15021.837608842816,6015.104397628125,9.792441896130184,1.8902814124563612,11811.17150975998,0.0,20544,15031.630050738946,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_3,debate,15431.07022768438,6015.104397628125,9.792441896130184,1.8902814124563612,11811.171509759975,0.0,20544,15440.86266958051,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_30,debate,16983.70834997414,6015.104397628122,9.792441896133823,1.8902814124563612,11811.17150975996,0.0,20544,16993.500791870272,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_31,debate,17101.575851895203,6015.104397628122,9.792441896133823,1.8902814124563612,11811.17150975996,0.0,20544,17111.368293791336,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_32,debate,17489.800411949072,6015.104397628122,9.792441896133823,1.8902814124563612,11811.17150975996,0.0,20544,17499.592853845206,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_33,debate,18560.272139988498,6015.104397628122,9.792441896133823,1.8902814124563612,11811.17150975996,0.0,20544,18570.06458188463,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_34,debate,19069.39674530753,6015.104397628122,9.792441896133823,1.8902814124563612,11811.17150975996,0.0,20544,19079.18918720367,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_35,debate,19254.348871447,6015.104397628122,9.792441896133823,1.8902814124563612,11811.17150975996,0.0,20544,19264.14131334313,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_36,debate,19297.053667604643,6015.104397628122,9.792441896133823,1.8902814124563612,11811.17150975996,0.0,20544,19306.846109500777,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_37,debate,20701.89622542155,6015.104397628122,9.792441896133823,1.8902814124563612,11811.17150975996,0.0,20544,20711.688667317685,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_38,debate,21023.216871019828,6015.104397628122,9.792441896133823,1.8902814124563612,11811.17150975996,0.0,20544,21033.00931291596,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_39,debate,23826.47889283164,6015.104397628122,9.792441896133823,1.8902814124563612,11811.17150975996,0.0,20544,23836.27133472777,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_4,debate,23902.825595943257,6015.104397628122,9.792441896133823,1.8902814124563612,11811.17150975996,0.0,20544,23912.61803783939,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_40,debate,24739.025773389643,6015.104397628122,9.792441896133823,1.8902814124563612,11811.17150975996,0.0,20544,24748.818215285777,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_41,debate,25578.3611487158,6015.104397628122,9.792441896133823,1.8902814124563612,11811.17150975996,0.0,20544,25588.15359061193,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_42,debate,26841.069385845247,6015.104397628118,9.792441896133823,1.890281412456358,11811.17150975996,0.0,20544,26850.86182774138,1088.0,2056.626176752517,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_43,debate,26850.067018009308,6015.104397628122,9.792441896133823,1.8902814124563612,11811.17150975996,0.0,20544,26859.85945990544,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_44,debate,27082.82813411633,6015.104397628118,9.792441896133823,1.8902814124563612,11811.171509759955,0.0,20544,27092.62057601247,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_45,debate,27109.35397139055,6015.104397628122,9.792441896133823,1.8902814124563612,11811.17150975996,0.0,20544,27119.14641328668,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_46,debate,27806.58747170743,6015.104397628118,9.792441896133823,1.8902814124563612,11811.171509759955,0.0,20544,27816.379913603563,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_47,debate,28025.562305816275,6015.104397628122,9.792441896133823,1.8902814124563612,11811.17150975996,0.0,20544,28035.35474771241,1088.0,2056.626176752521,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_48,debate,29628.85339256201,6015.104397628111,9.792441896133823,1.8902814124563547,11811.171509759948,0.0,20544,29638.645834458144,1088.0,2056.626176752514,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_49,debate,29863.71843669052,6015.104397628114,9.792441896133823,1.8902814124563547,11811.171509759955,0.0,20544,29873.51087858665,1088.0,2056.626176752514,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_5,debate,30608.158744632063,6015.104397628125,9.792441896133823,1.8902814124563516,11811.171509759974,0.0,20544,30617.9511865282,1088.0,2056.62617675251,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_6,debate,31619.83559119012,6015.10439762814,9.792441896133823,1.8902814124563443,11811.171509760024,0.0,20544,31629.628033086254,1088.0,2056.626176752503,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_7,debate,31756.36144481464,6015.104397628147,9.792441896133823,1.890281412456348,11811.171509760028,0.0,20544,31766.15388671077,1088.0,2056.6261767525066,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_8,debate,32163.247271688346,6015.104397628144,9.792441896133823,1.890281412456348,11811.171509760046,0.0,20544,32173.03971358448,1088.0,2056.6261767525066,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_9,debate,33741.10601277472,6015.104397628144,9.792441896133823,1.890281412456348,11811.171509760085,0.0,20544,33750.89845467085,1088.0,2056.6261767525066,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,long_context_swe_stress_job_0,long_context_swe_stress,34115.34904188261,33570.31709021516,27.65362898195599,6.572776216218401,37587.685926399936,0.0,67072,34143.00267086457,1024.0,6730.522845407642,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,long_context_swe_stress_job_1,long_context_swe_stress,34338.26437799648,33570.317090215154,27.65362898195599,6.572776216218401,37587.685926399936,0.0,67072,34365.918006978434,1024.0,6730.522845407642,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,long_context_swe_stress_job_10,long_context_swe_stress,34493.705855547414,33570.317090215154,27.65362898195599,6.572776216218401,37587.685926399936,0.0,67072,34521.35948452937,1024.0,6730.522845407642,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,long_context_swe_stress_job_11,long_context_swe_stress,35265.69410611669,33570.31709021516,27.65362898195599,6.572776216218401,37587.685926399936,0.0,67072,35293.34773509864,1024.0,6730.522845407642,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,long_context_swe_stress_job_12,long_context_swe_stress,35372.75349333847,33570.317090215154,27.65362898195599,6.572776216218401,37587.685926399936,0.0,67072,35400.40712232042,1024.0,6730.522845407642,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,long_context_swe_stress_job_13,long_context_swe_stress,35835.79327453765,33570.317090215154,27.65362898195599,6.572776216218401,37587.685926399936,0.0,67072,35863.44690351961,1024.0,6730.522845407642,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,long_context_swe_stress_job_14,long_context_swe_stress,36241.24811566322,33570.317090215154,27.65362898195599,6.572776216218401,37587.685926399936,0.0,67072,36268.901744645176,1024.0,6730.522845407642,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,long_context_swe_stress_job_15,long_context_swe_stress,36644.38458354891,33570.317090215154,27.65362898195599,6.572776216218401,37587.685926399936,0.0,67072,36672.03821253087,1024.0,6730.522845407642,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,long_context_swe_stress_job_16,long_context_swe_stress,36713.72026586566,33570.31709021516,27.65362898195599,6.572776216218401,37587.685926399936,0.0,67072,36741.37389484762,1024.0,6730.522845407642,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,long_context_swe_stress_job_17,long_context_swe_stress,37251.019442593,33570.31709021516,27.65362898195599,6.572776216218401,37587.685926399936,0.0,67072,37278.67307157495,1024.0,6730.522845407642,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,long_context_swe_stress_job_18,long_context_swe_stress,38492.64880226482,33570.3170902152,27.65362898195599,6.572776216218401,37587.68592639999,0.0,67072,38520.302431246775,1024.0,6730.522845407642,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,long_context_swe_stress_job_19,long_context_swe_stress,38684.6564527144,33570.3170902152,27.65362898195599,6.572776216218401,37587.68592639999,0.0,67072,38712.31008169636,1024.0,6730.522845407642,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,long_context_swe_stress_job_2,long_context_swe_stress,38886.44479138717,33570.317090215205,27.65362898195599,6.572776216218401,37587.68592639999,0.0,67072,38914.098420369126,1024.0,6730.522845407642,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,long_context_swe_stress_job_20,long_context_swe_stress,40085.11668827137,33570.317090215205,27.65362898195599,6.572776216218401,37587.68592639999,0.0,67072,40112.77031725333,1024.0,6730.522845407642,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
