policy,prediction_mode,estimator_mode,asg_builder_enabled,oracle_future,baseline_class,retention_policy,mapping_policy,prefetch_policy,prompt_reconstruction_quality,observation_compression_class,data_quality,paper_usable,num_high_quality_traces,num_smoke_traces,num_traces,selected_trace_count,delayed_reuse_ratio,concurrency,memory_budget,total_cycles,p95_llm_step_latency,p99_llm_step_latency,throughput_llm_steps_per_cycle,effective_prefill_tokens,effective_prefill_reduction,cache_hit_ratio,cache_byte_miss,model_compute_cycles,model_comm_cycles,remote_read_bytes,demand_migration_bytes,prefetch_migration_bytes,prefetch_hidden_cycles,prefetch_exposed_cycles,unused_prefetch_events,state_misses,local_state_hits,remote_state_hits,retained_state_type_distribution,LRU_regret_states_preserved,LRU_regret_tokens_preserved,oracle_gap
nocache,none,none,False,False,basic,none,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,4,0.25,737795000,,,5.63842259706287e-07,436792,0.0,0.0,55663132672,222967000,0,0,0,0,0,0,0,2805,0,0,{},0,0,-101.9078564500485
lru-basic,none,none,False,False,basic,lru,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,4,0.25,718733000,,,5.787962984863642e-07,330694,0.24290280041759005,0.9996434937611408,37224448,196654000,0,0,0,0,0,0,0,1,1105,1699,"{""agent_role"": 2, ""assistant_delta"": 3, ""edit_diff"": 1, ""file_context"": 1, ""system_prefix"": 1, ""task_prefix"": 1, ""test_failure_summary"": 1, ""tool_observation"": 1}",1,159,1.0
lru-system,none,none,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,4,0.25,718733000,,,5.787962984863642e-07,330694,0.24290280041759005,0.9996434937611408,37224448,196654000,0,0,0,0,0,0,0,1,1798,1006,"{""agent_role"": 2, ""assistant_delta"": 3, ""edit_diff"": 1, ""file_context"": 1, ""system_prefix"": 1, ""task_prefix"": 1, ""test_failure_summary"": 1, ""tool_observation"": 1}",1,159,1.0
kvflow-like,none,none,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,4,0.25,730656000,,,5.693513773923707e-07,402726,0.0779913551530248,0.49376114081996436,37802737664,209240000,0,0,0,0,0,0,0,1420,1092,293,"{""agent_role"": 11, ""file_context"": 1, ""system_prefix"": 10, ""task_prefix"": 10}",0,0,-68.86614936954413
asg-retention-v2-graph-only,none,none,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,4,0.25,718745000,,,5.787866350374612e-07,331725,0.24054240920163372,0.9828877005347594,577765376,197137000,0,0,0,0,0,0,0,48,1660,1097,"{""assistant_delta"": 3, ""edit_diff"": 1, ""file_context"": 1, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",1,159,-0.0
asg-retention-v2-online,heuristic,heuristic,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,4,0.25,718745000,,,5.787866350374612e-07,331725,0.24054240920163372,0.9828877005347594,577765376,197137000,0,0,0,0,0,0,0,48,1686,1071,"{""assistant_delta"": 3, ""edit_diff"": 1, ""file_context"": 1, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",1,159,-0.0
asg-retention-v2-trace-stats,trace_stats,trace_stats,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,4,0.25,718745000,,,5.787866350374612e-07,331725,0.24054240920163372,0.9828877005347594,577765376,197137000,0,0,0,0,0,0,0,48,1480,1277,"{""assistant_delta"": 3, ""edit_diff"": 1, ""file_context"": 1, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",1,159,-0.0
asg-retention-v2-oracle,oracle,oracle,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,4,0.25,718745000,,,5.787866350374612e-07,331725,0.24054240920163372,0.9828877005347594,577765376,197137000,0,0,0,0,0,0,0,48,1640,1117,"{""assistant_delta"": 3, ""edit_diff"": 1, ""file_context"": 1, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",1,159,-0.0
asg-placement-v2-online,heuristic,heuristic,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,4,0.25,720303972,,,5.775339525685692e-07,331725,0.24054240920163372,0.9828877005347594,577765376,165780502,6005189,17730895872,88080384,0,0,0,0,48,1692,1065,"{""assistant_delta"": 3, ""edit_diff"": 1, ""file_context"": 1, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",1,159,-0.0
asg-prefetch-v2-online,heuristic,heuristic,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,4,0.25,722515258,,,5.757663874829893e-07,331725,0.24054240920163372,0.9828877005347594,577765376,142148729,17493875,19941818368,81788928,15776874496,36627295,25003077,246,48,1659,1098,"{""assistant_delta"": 3, ""edit_diff"": 1, ""file_context"": 1, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",1,159,-0.0
