policy,prediction_mode,estimator_mode,concurrency,memory_budget,total_cycles,p95_llm_step_latency,p99_llm_step_latency,throughput_llm_steps_per_cycle,effective_prefill_tokens,cache_byte_miss,state_misses,LRU_regret_states_preserved,LRU_regret_tokens_preserved,asg_builder_enabled,oracle_future,baseline_class,retention_policy,mapping_policy,prefetch_policy,prompt_reconstruction_quality,observation_compression_class,data_quality,paper_usable,num_high_quality_traces,num_smoke_traces,num_traces,selected_trace_count,delayed_reuse_ratio,effective_prefill_reduction,cache_hit_ratio,model_compute_cycles,model_comm_cycles,remote_read_bytes,demand_migration_bytes,prefetch_migration_bytes,prefetch_hidden_cycles,prefetch_exposed_cycles,unused_prefetch_events,local_state_hits,remote_state_hits,retained_state_type_distribution,oracle_gap,llm_step_latency_quantiles_available
asg-placement-v2-online,heuristic,heuristic,16,0.05,1085897453,,,3.8677685341251097e-07,2281259,426517725184,1500,0,0,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.022648335156287835,0.494949494949495,733952515,92360,1455423488,0,0,0,0,0,1350,120,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,16,0.05,1085897453,,,3.8677685341251097e-07,2281259,426517725184,1500,0,0,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.022648335156287835,0.494949494949495,734157319,92360,1350565888,0,52428800,0,204804,0,1358,112,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
lru-system,none,none,1,0.1,1098334000,,,3.823973399712656e-07,2280689,426218881024,1440,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.022892538225277814,0.5151515151515151,756295000,0,0,0,0,0,0,0,1372,158,"{""agent_role"": 1, ""assistant_delta"": 3, ""file_context"": 2, ""system_prefix"": 1, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,1,0.1,1099833000,,,3.818761575621026e-07,2287565,429823885312,1676,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.01994667804567285,0.4356902356902357,758650000,0,0,0,0,0,0,0,1228,66,"{""agent_role"": 4, ""file_context"": 1, ""system_prefix"": 4, ""task_prefix"": 1}",1.2138192673673736,False
asg-retention-v2-online,heuristic,heuristic,1,0.1,1092292000,,,3.845125662368671e-07,2248531,409358827520,1556,1,146,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.03666987558067847,0.47609427609427607,746395000,0,0,0,0,0,0,0,1278,136,"{""file_context"": 1, ""summary_state"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-retention-v2-oracle,oracle,oracle,1,0.1,1092292000,,,3.845125662368671e-07,2248531,409358827520,1556,1,146,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.03666987558067847,0.47609427609427607,746395000,0,0,0,0,0,0,0,1273,141,"{""file_context"": 1, ""summary_state"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-placement-v2-online,heuristic,heuristic,1,0.1,1064002654,,,3.947358574915735e-07,2248531,409358827520,1556,1,146,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.03666987558067847,0.47609427609427607,709383500,100453,1266679808,0,0,0,0,0,1281,133,"{""file_context"": 1, ""summary_state"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,1,0.1,1092343201,,,3.844945431211596e-07,2248531,409358827520,1556,1,146,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.03666987558067847,0.47609427609427607,742525188,49252,873463808,0,250609664,463257,516114,1,1328,86,"{""file_context"": 1, ""summary_state"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
lru-system,none,none,2,0.1,1098334000,,,3.823973399712656e-07,2280689,426218881024,1440,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.022892538225277814,0.5151515151515151,756295000,0,0,0,0,0,0,0,1374,156,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 3, ""system_prefix"": 2, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,2,0.1,1099847000,,,3.818712966439878e-07,2287741,429916160000,1684,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.019871274992791732,0.432996632996633,758717000,0,0,0,0,0,0,0,1202,84,"{""agent_role"": 4, ""file_context"": 1, ""system_prefix"": 4, ""task_prefix"": 1}",1.2192922445425711,False
asg-retention-v2-online,heuristic,heuristic,2,0.1,1092292000,,,3.845125662368671e-07,2248531,409358827520,1556,1,146,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.03666987558067847,0.47609427609427607,746395000,0,0,0,0,0,0,0,1207,207,"{""file_context"": 1, ""summary_state"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-retention-v2-oracle,oracle,oracle,2,0.1,1092292000,,,3.845125662368671e-07,2248531,409358827520,1556,1,146,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.03666987558067847,0.47609427609427607,746395000,0,0,0,0,0,0,0,1263,151,"{""file_context"": 1, ""summary_state"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-placement-v2-online,heuristic,heuristic,2,0.1,1097030129,,,3.828518368796779e-07,2248531,409358827520,1556,1,146,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.03666987558067847,0.47609427609427607,777106798,100552,1519386624,18874368,0,0,0,0,1246,168,"{""file_context"": 1, ""summary_state"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,2,0.1,1090312252,,,3.852107496999859e-07,2248531,409358827520,1556,1,146,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.03666987558067847,0.47609427609427607,776184398,49252,1159200768,12582912,190840832,272394,473796,3,1292,122,"{""file_context"": 1, ""summary_state"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
lru-system,none,none,4,0.1,1098334000,,,3.823973399712656e-07,2280689,426218881024,1440,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.022892538225277814,0.5151515151515151,756295000,0,0,0,0,0,0,0,1378,152,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 3, ""system_prefix"": 2, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,4,0.1,1099833000,,,3.818761575621026e-07,2287741,429916160000,1684,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.019871274992791732,0.432996632996633,758703000,0,0,0,0,0,0,0,1171,115,"{""agent_role"": 4, ""file_context"": 1, ""system_prefix"": 4, ""task_prefix"": 1}",1.2192922445425711,False
asg-retention-v2-online,heuristic,heuristic,4,0.1,1092292000,,,3.845125662368671e-07,2248531,409358827520,1556,1,146,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.03666987558067847,0.47609427609427607,746395000,0,0,0,0,0,0,0,1256,158,"{""file_context"": 1, ""summary_state"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-retention-v2-oracle,oracle,oracle,4,0.1,1092292000,,,3.845125662368671e-07,2248531,409358827520,1556,1,146,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.03666987558067847,0.47609427609427607,746395000,0,0,0,0,0,0,0,1235,179,"{""file_context"": 1, ""summary_state"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-placement-v2-online,heuristic,heuristic,4,0.1,1110200829,,,3.7830993188710726e-07,2248531,409358827520,1556,1,146,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.03666987558067847,0.47609427609427607,784241020,100552,1404567552,18874368,0,0,0,0,1262,152,"{""file_context"": 1, ""summary_state"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,4,0.1,1079435552,,,3.890922429058553e-07,2248531,409358827520,1556,1,146,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.03666987558067847,0.47609427609427607,729147513,49252,1273495552,25165824,182452224,225290,488133,3,1271,143,"{""file_context"": 1, ""summary_state"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
lru-system,none,none,8,0.1,1098334000,,,3.823973399712656e-07,2280689,426218881024,1440,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.022892538225277814,0.5151515151515151,756295000,0,0,0,0,0,0,0,1244,286,"{""agent_role"": 3, ""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 2, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,8,0.1,1099833000,,,3.818761575621026e-07,2287741,429916160000,1684,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.019871274992791732,0.432996632996633,758703000,0,0,0,0,0,0,0,1142,144,"{""agent_role"": 4, ""file_context"": 1, ""system_prefix"": 4, ""task_prefix"": 1}",1.2192922445425711,False
asg-retention-v2-online,heuristic,heuristic,8,0.1,1092292000,,,3.845125662368671e-07,2248531,409358827520,1556,1,146,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.03666987558067847,0.47609427609427607,746395000,0,0,0,0,0,0,0,1244,170,"{""file_context"": 1, ""summary_state"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-retention-v2-oracle,oracle,oracle,8,0.1,1092292000,,,3.845125662368671e-07,2248531,409358827520,1556,1,146,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.03666987558067847,0.47609427609427607,746395000,0,0,0,0,0,0,0,1218,196,"{""file_context"": 1, ""summary_state"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-placement-v2-online,heuristic,heuristic,8,0.1,1088160877,,,3.859723400072212e-07,2248531,409358827520,1556,1,146,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.03666987558067847,0.47609427609427607,745465720,24577,1429209088,25165824,0,0,0,0,1259,155,"{""file_context"": 1, ""summary_state"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,8,0.1,1063815552,,,3.9480528293686763e-07,2248531,409358827520,1556,1,146,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.03666987558067847,0.47609427609427607,730986903,49252,1199570944,25165824,145227776,122885,445122,0,1284,130,"{""file_context"": 1, ""summary_state"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
lru-system,none,none,16,0.1,1098334000,,,3.823973399712656e-07,2280689,426218881024,1440,0,0,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.022892538225277814,0.5151515151515151,756295000,0,0,0,0,0,0,0,1168,362,"{""agent_role"": 3, ""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 2, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,16,0.1,1099833000,,,3.818761575621026e-07,2287741,429916160000,1684,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.019871274992791732,0.432996632996633,758703000,0,0,0,0,0,0,0,1160,126,"{""agent_role"": 4, ""file_context"": 1, ""system_prefix"": 4, ""task_prefix"": 1}",1.2192922445425711,False
asg-retention-v2-online,heuristic,heuristic,16,0.1,1092292000,,,3.845125662368671e-07,2248531,409358827520,1556,1,146,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.03666987558067847,0.47609427609427607,746395000,0,0,0,0,0,0,0,1228,186,"{""file_context"": 1, ""summary_state"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-retention-v2-oracle,oracle,oracle,16,0.1,1092292000,,,3.845125662368671e-07,2248531,409358827520,1556,1,146,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.03666987558067847,0.47609427609427607,746395000,0,0,0,0,0,0,0,1214,200,"{""file_context"": 1, ""summary_state"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-placement-v2-online,heuristic,heuristic,16,0.1,1078933552,,,3.8927327750764026e-07,2248531,409358827520,1556,1,146,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.03666987558067847,0.47609427609427607,728560700,100552,1538260992,25165824,0,0,0,0,1242,172,"{""file_context"": 1, ""summary_state"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,16,0.1,1078933552,,,3.8927327750764026e-07,2248531,409358827520,1556,1,146,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.03666987558067847,0.47609427609427607,728491381,49252,1214251008,25165824,131596288,98308,416448,0,1280,134,"{""file_context"": 1, ""summary_state"": 1, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
lru-system,none,none,1,0.25,1043443000,,,4.0251360160545424e-07,2168665,367486042112,966,2,369,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.0708865813841002,0.6747474747474748,681333000,0,0,0,0,0,0,0,1755,249,"{""agent_role"": 1, ""file_context"": 2, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,1,0.25,1099903000,,,3.8185185420896207e-07,2283478,427681120256,1661,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.021697656892974315,0.44074074074074077,758349000,0,0,0,0,0,0,0,1173,136,"{""agent_role"": 7, ""system_prefix"": 6, ""task_prefix"": 4}",5.3473305566073455,False
asg-retention-v2-online,heuristic,heuristic,1,0.25,1040008000,,,4.0384304736117414e-07,2142255,353639596032,842,2,369,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.08220132358063392,0.7164983164983165,676567000,0,0,0,0,0,0,0,1883,245,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-retention-v2-oracle,oracle,oracle,1,0.25,1040008000,,,4.0384304736117414e-07,2142255,353639596032,842,2,369,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.08220132358063392,0.7164983164983165,676567000,0,0,0,0,0,0,0,1863,265,"{""agent_role"": 1, ""assistant_delta"": 2, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-placement-v2-online,heuristic,heuristic,1,0.25,1050657577,,,3.9974965126054577e-07,2142255,353639596032,842,2,369,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.08220132358063392,0.7164983164983165,685608800,0,1948254208,50331648,0,0,0,0,1954,174,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,1,0.25,1048765681,,,4.004707701719694e-07,2142255,353639596032,842,2,369,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.08220132358063392,0.7164983164983165,680029290,0,831520768,0,580911104,348171,1922050,1,2044,84,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
lru-system,none,none,2,0.25,1043443000,,,4.0251360160545424e-07,2168665,367486042112,966,2,369,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.0708865813841002,0.6747474747474748,681333000,0,0,0,0,0,0,0,1761,243,"{""agent_role"": 1, ""file_context"": 2, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,2,0.25,1099903000,,,3.8185185420896207e-07,2283323,427599855616,1660,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.02176406299068212,0.44107744107744107,758257000,0,0,0,0,0,0,0,1122,188,"{""agent_role"": 7, ""system_prefix"": 6, ""task_prefix"": 4}",5.341461567588035,False
asg-retention-v2-online,heuristic,heuristic,2,0.25,1040008000,,,4.0384304736117414e-07,2142255,353639596032,842,2,369,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.08220132358063392,0.7164983164983165,676567000,0,0,0,0,0,0,0,1896,232,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-retention-v2-oracle,oracle,oracle,2,0.25,1040008000,,,4.0384304736117414e-07,2142255,353639596032,842,2,369,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.08220132358063392,0.7164983164983165,676567000,0,0,0,0,0,0,0,1894,234,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 2, ""summary_state"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-placement-v2-online,heuristic,heuristic,2,0.25,1052525665,,,3.9904015072164536e-07,2142255,353639596032,842,2,369,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.08220132358063392,0.7164983164983165,681586790,51300,2052063232,50331648,0,0,0,0,1944,184,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,2,0.25,1052490848,,,3.990533511983565e-07,2142255,353639596032,842,2,369,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.08220132358063392,0.7164983164983165,666793389,1756675,1231552512,37748736,6031409152,21682209,1880722,18,2002,126,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
lru-system,none,none,4,0.25,1043443000,,,4.0251360160545424e-07,2168665,367486042112,966,2,369,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.0708865813841002,0.6747474747474748,681333000,0,0,0,0,0,0,0,1757,247,"{""agent_role"": 1, ""file_context"": 2, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,4,0.25,1099917000,,,3.818469939095404e-07,2287400,429737377792,1686,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.020017368407748815,0.43232323232323233,758924000,0,0,0,0,0,0,0,1068,216,"{""agent_role"": 7, ""system_prefix"": 6, ""task_prefix"": 4}",5.495834911018553,False
asg-retention-v2-online,heuristic,heuristic,4,0.25,1040008000,,,4.0384304736117414e-07,2142255,353639596032,842,2,369,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.08220132358063392,0.7164983164983165,676567000,0,0,0,0,0,0,0,1865,263,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-retention-v2-oracle,oracle,oracle,4,0.25,1040008000,,,4.0384304736117414e-07,2142255,353639596032,842,2,369,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.08220132358063392,0.7164983164983165,676567000,0,0,0,0,0,0,0,1897,231,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 2, ""summary_state"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-placement-v2-online,heuristic,heuristic,4,0.25,1052525665,,,3.9904015072164536e-07,2142255,353639596032,842,2,369,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.08220132358063392,0.7164983164983165,681007190,94309,2267021312,50331648,0,0,0,0,1924,204,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,4,0.25,1056570664,,,3.9751245639354605e-07,2142255,353639596032,842,2,369,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.08220132358063392,0.7164983164983165,672418824,1984260,1435500544,37748736,5960630272,21162020,2124641,35,1985,143,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
lru-system,none,none,8,0.25,1043443000,,,4.0251360160545424e-07,2168665,367486042112,966,2,369,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.0708865813841002,0.6747474747474748,681333000,0,0,0,0,0,0,0,1895,109,"{""agent_role"": 1, ""file_context"": 2, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,8,0.25,1099917000,,,3.818469939095404e-07,2287923,430011580416,1710,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.019793301381289652,0.42424242424242425,758836000,0,0,0,0,0,0,0,1260,0,"{""agent_role"": 7, ""system_prefix"": 6, ""task_prefix"": 4}",5.515638015903067,False
asg-retention-v2-online,heuristic,heuristic,8,0.25,1040008000,,,4.0384304736117414e-07,2142255,353639596032,842,2,369,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.08220132358063392,0.7164983164983165,676567000,0,0,0,0,0,0,0,1874,254,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-retention-v2-oracle,oracle,oracle,8,0.25,1040008000,,,4.0384304736117414e-07,2142255,353639596032,842,2,369,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.08220132358063392,0.7164983164983165,676567000,0,0,0,0,0,0,0,1851,277,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 2, ""summary_state"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-placement-v2-online,heuristic,heuristic,8,0.25,1052505086,,,3.990479529141202e-07,2142255,353639596032,842,2,369,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.08220132358063392,0.7164983164983165,681262671,94309,2189950976,50331648,0,0,0,0,1927,201,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,8,0.25,1052474465,,,3.99059562932009e-07,2142255,353639596032,842,2,369,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.08220132358063392,0.7164983164983165,671150505,4783478,1170210816,25165824,5881987072,21006473,1973386,34,2006,122,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
lru-system,none,none,16,0.25,1043443000,,,4.0251360160545424e-07,2168665,367486042112,966,2,369,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.0708865813841002,0.6747474747474748,681333000,0,0,0,0,0,0,0,1752,252,"{""agent_role"": 1, ""file_context"": 2, ""summary_state"": 2, ""system_prefix"": 1, ""task_prefix"": 1}",1.0,False
kvflow-like,none,none,16,0.25,1099917000,,,3.818469939095404e-07,2287923,430011580416,1710,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.019793301381289652,0.42424242424242425,758836000,0,0,0,0,0,0,0,1176,84,"{""agent_role"": 7, ""system_prefix"": 6, ""task_prefix"": 4}",5.515638015903067,False
asg-retention-v2-online,heuristic,heuristic,16,0.25,1040008000,,,4.0384304736117414e-07,2142255,353639596032,842,2,369,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.08220132358063392,0.7164983164983165,676567000,0,0,0,0,0,0,0,1811,317,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-retention-v2-oracle,oracle,oracle,16,0.25,1040008000,,,4.0384304736117414e-07,2142255,353639596032,842,2,369,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.08220132358063392,0.7164983164983165,676567000,0,0,0,0,0,0,0,1738,390,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 2, ""summary_state"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-placement-v2-online,heuristic,heuristic,16,0.25,1074583610,,,3.90849065713928e-07,2142255,353639596032,842,2,369,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.08220132358063392,0.7164983164983165,703246111,94309,2558001152,88080384,0,0,0,0,1871,257,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,16,0.25,1074165733,,,3.910011156537238e-07,2142255,353639596032,842,2,369,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,0.08220132358063392,0.7164983164983165,702845645,8288013,1820327936,25165824,2804416512,10052301,904971,14,1961,167,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 1, ""summary_state"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",0.0,False
