baseline,workflow_latency,state_materialization_bytes,state_movement_byte_hop,max_link_utilization,max_link_load,p95_link_load,hotspot_region,region_memory_pressure,critical_path_wait,average_wave_batch_size,wave_count,duplicate_state_materialization_bytes,notes
flat_sequential,80.54402562504501,160288,160288,0.0,0,0.0,,0.0,0.0,1.0,8,112000,approximate: sequential flat prompt materialization; no cache or parallelism
request_parallel_gpu_like,80.54402560754501,48288,48288,0.0,0,0.0,,0.09210205078125,0.0,1.0,8,112000,approximate: ready requests assigned to worker-local caches
prefix_cache_like,80.54402560754501,48288,48288,0.0,0,0.0,,0.0,0.0,1.0,8,112000,approximate: only exact root prefix-compatible states are globally reused
helium_like_operator_schedule,80.54402560754501,48288,48288,0.0,0,0.0,,0.0,0.0,1.0,8,112000,approximate: groups ready operators by shared prefix/state template
kvflow_like_future_eviction,80.54402560754501,48288,48288,0.0,0,0.0,,0.0,0.0,1.0,8,112000,approximate: future-use cache admission/eviction under capacity
wafer_request_centric,80.544,48288,0,0.0,0,0.0,,0.046051025390625,0.0,1.0,8,112000,approximate: wafer backend without state-centric wave formation
replicate_all_hot_states,80.544,48288,0,0.0,0,0.0,,0.046051025390625,0.0,1.0,8,112000,ablation: blindly replicates hot states
single_pin_hot_state,80.544,48288,0,0.0,0,0.0,,0.046051025390625,0.0,1.0,8,112000,ablation: pins hot states centrally and exposes hotspots
WaferStateFlow,80.544,48288,0,0.0,0,0.0,,0.046051025390625,0.0,1.0,8,112000,approximate: hot-state-seeded wave scheduling with policy-driven placement
