policy,prediction_mode,estimator_mode,asg_builder_enabled,oracle_future,baseline_class,retention_policy,mapping_policy,prefetch_policy,prompt_reconstruction_quality,observation_compression_class,data_quality,paper_usable,num_high_quality_traces,num_smoke_traces,num_traces,selected_trace_count,delayed_reuse_ratio,concurrency,memory_budget,total_cycles,p95_llm_step_latency,p99_llm_step_latency,throughput_llm_steps_per_cycle,effective_prefill_tokens,effective_prefill_reduction,cache_hit_ratio,cache_byte_miss,model_compute_cycles,model_comm_cycles,remote_read_bytes,demand_migration_bytes,prefetch_migration_bytes,prefetch_hidden_cycles,prefetch_exposed_cycles,unused_prefetch_events,state_misses,local_state_hits,remote_state_hits,retained_state_type_distribution,LRU_regret_states_preserved,LRU_regret_tokens_preserved,oracle_gap
nocache,none,none,False,False,basic,none,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,1,0.05,1651962000,,,5.254358151095486e-07,4818392,0.0,0.0,935851458560,1397714000,0,0,0,0,0,0,0,6138,0,0,{},0,0,2.626454011272335
lru-basic,none,none,False,False,basic,lru,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,1,0.05,1613111000,,,5.380906831581955e-07,4750577,0.014074197367088481,0.32632779406972956,900296867840,1378960000,0,0,0,0,0,0,0,4135,1091,912,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 3, ""system_prefix"": 1}",0,0,1.0
lru-system,none,none,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,1,0.05,1613111000,,,5.380906831581955e-07,4750577,0.014074197367088481,0.32632779406972956,900296867840,1378960000,0,0,0,0,0,0,0,4135,1859,144,"{""agent_role"": 1, ""assistant_delta"": 1, ""file_context"": 3, ""system_prefix"": 1}",0,0,1.0
kvflow-like,none,none,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,1,0.05,1644217000,,,5.279108536160373e-07,4755000,0.013156256278028078,0.2913000977517107,902615793664,1377494000,0,0,0,0,0,0,0,4350,1730,58,"{""agent_role"": 4, ""system_prefix"": 3}",0,0,1.10607986569133
asg-retention-v2-graph-only,none,none,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,1,0.05,1605367000,,,5.406863352741148e-07,4708882,0.022727499132490725,0.494949494949495,878436679680,1397422000,0,0,0,0,0,0,0,3100,2779,259,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0,0,0.0
asg-retention-v2-online,heuristic,heuristic,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,1,0.05,1605367000,,,5.406863352741148e-07,4708882,0.022727499132490725,0.494949494949495,878436679680,1397422000,0,0,0,0,0,0,0,3100,2891,147,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0,0,0.0
asg-retention-v2-trace-stats,trace_stats,trace_stats,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,1,0.05,1605367000,,,5.406863352741148e-07,4708882,0.022727499132490725,0.494949494949495,878436679680,1397422000,0,0,0,0,0,0,0,3100,2783,255,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0,0,0.0
asg-retention-v2-oracle,oracle,oracle,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,1,0.05,1605367000,,,5.406863352741148e-07,4708882,0.022727499132490725,0.494949494949495,878436679680,1397422000,0,0,0,0,0,0,0,3100,2511,527,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0,0,0.0
asg-placement-v2-online,heuristic,heuristic,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,1,0.05,1605367000,,,5.406863352741148e-07,4708882,0.022727499132490725,0.494949494949495,878436679680,1390565494,143462,1821900800,0,0,0,0,0,3100,2891,147,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0,0,0.0
asg-prefetch-v2-online,heuristic,heuristic,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,1,0.05,1605367000,,,5.406863352741148e-07,4708882,0.022727499132490725,0.494949494949495,878436679680,1390941311,92162,1561329664,0,144179200,190567,373338,1,3100,2912,126,"{""assistant_delta"": 1, ""file_context"": 1, ""system_prefix"": 62, ""task_prefix"": 62}",0,0,0.0
