policy,prediction_mode,estimator_mode,asg_builder_enabled,oracle_future,baseline_class,retention_policy,mapping_policy,prefetch_policy,prompt_reconstruction_quality,observation_compression_class,data_quality,paper_usable,num_high_quality_traces,num_smoke_traces,num_traces,selected_trace_count,delayed_reuse_ratio,concurrency,memory_budget,total_cycles,p95_llm_step_latency,p99_llm_step_latency,throughput_llm_steps_per_cycle,effective_prefill_tokens,effective_prefill_reduction,cache_hit_ratio,cache_byte_miss,model_compute_cycles,model_comm_cycles,remote_read_bytes,demand_migration_bytes,prefetch_migration_bytes,prefetch_hidden_cycles,prefetch_exposed_cycles,unused_prefetch_events,state_misses,local_state_hits,remote_state_hits,retained_state_type_distribution,LRU_regret_states_preserved,LRU_regret_tokens_preserved,oracle_gap
nocache,none,none,False,False,basic,none,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,2,0.5,1092301000,,,3.8450939805053735e-07,2334123,0.0,0.0,454233686016,768022000,0,0,0,0,0,0,0,2970,0,0,{},0,0,6.663630873293876
lru-basic,none,none,False,False,basic,lru,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,2,0.5,1042022000,,,4.0306250731750384e-07,2099677,0.10044286440774541,0.7878787878787878,331316461568,675470000,0,0,0,0,0,0,0,630,1291,1049,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 3, ""summary_state"": 4, ""system_prefix"": 2, ""task_prefix"": 2}",4,738,1.0
lru-system,none,none,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,2,0.5,1042022000,,,4.0306250731750384e-07,2099677,0.10044286440774541,0.7878787878787878,331316461568,675470000,0,0,0,0,0,0,0,630,2034,306,"{""agent_role"": 2, ""assistant_delta"": 1, ""file_context"": 3, ""summary_state"": 4, ""system_prefix"": 2, ""task_prefix"": 2}",4,738,1.0
kvflow-like,none,none,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,2,0.5,1099233000,,,3.820845989885675e-07,2272557,0.02637650200953423,0.4612794612794613,421955371008,759789000,0,0,0,0,0,0,0,1600,1260,110,"{""agent_role"": 10, ""system_prefix"": 10, ""task_prefix"": 9}",0,0,5.176349800700567
asg-retention-v2-graph-only,none,none,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,2,0.5,1031110000,,,4.0732802513795813e-07,2058347,0.11814972904170007,0.7134680134680135,309647638528,660283000,0,0,0,0,0,0,0,851,2073,46,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",1,960,0.001570237951443411
asg-retention-v2-online,heuristic,heuristic,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,2,0.5,1031091000,,,4.0733553100550776e-07,2058282,0.11817757676009366,0.7292929292929293,309613559808,660264000,0,0,0,0,0,0,0,804,2063,103,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",1,960,0.0
asg-retention-v2-trace-stats,trace_stats,trace_stats,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,2,0.5,1031091000,,,4.0733553100550776e-07,2058282,0.11817757676009366,0.7292929292929293,309613559808,660264000,0,0,0,0,0,0,0,804,1801,365,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",1,960,0.0
asg-retention-v2-oracle,oracle,oracle,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,2,0.5,1031091000,,,4.0733553100550776e-07,2058282,0.11817757676009366,0.7292929292929293,309613559808,660264000,0,0,0,0,0,0,0,804,2097,69,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",1,960,0.0
asg-placement-v2-online,heuristic,heuristic,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,2,0.5,1031510619,,,4.071698267218711e-07,2058282,0.11817757676009366,0.7292929292929293,309613559808,655994875,51300,1205338112,12582912,0,0,0,0,804,2077,89,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",1,960,0.0
asg-prefetch-v2-online,heuristic,heuristic,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,30,0,30,,0.12658227848101267,2,0.5,1029489534,,,4.079691790242134e-07,2058282,0.11817757676009366,0.7292929292929293,309613559808,592762778,4015845,6631194624,6291456,14053015552,47942535,6953052,62,804,2080,86,"{""assistant_delta"": 1, ""file_context"": 2, ""system_prefix"": 30, ""task_prefix"": 30}",1,960,0.0
