baseline,arrival_rate_jobs_per_s,completed_jobs,jobs_per_s,tokens_per_s,jct_p50_ms,jct_p90_ms,jct_p99_ms,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,tpot_p50_ms,tpot_p90_ms,tpot_p99_ms,queue_wait_ms,mesh_wait_ms,cross_job_prefix_hit_rate,cross_job_prefix_compute_hits,sram_hit_rate,sram_evictions,sram_reload_bytes,mesh_total_traffic_bytes,mesh_hotspot_ratio,computed_prefill_tokens,avoided_prefill_tokens,compute_energy_j,mesh_energy_j,sram_energy_j,offwafer_energy_j,energy_per_job_j,decode_shared_kv_read_bytes,decode_shared_kv_read_bytes_without_cohort,decode_kv_read_reduction_ratio,shared_attention_cost_model_source,shared_attention_fit_hash,cohort_latency_predicted_ms,cohort_latency_observed_or_fitted_ms,shared_attention_accounting_mode,shared_attention_prediction_stat,cross_region_kv_transfer_bytes,num_decode_cohorts,avg_cohort_size,candidate_cohorts,accepted_cohorts,rejected_wait_cost,rejected_slo_risk,rejected_low_saving,rejected_critical_path,rejected_queue_pressure,rejected_remote_shared_kv,accepted_avg_size,accepted_avg_wait_ms,replica_bytes_total,saved_mesh_traffic_bytes,replication_transfer_bytes,replication_actual_transfer_bytes,shared_prefill_compute_ms_saved,sram_read_bytes,sram_write_bytes,offwafer_reload_bytes,shared_kv_extraction_overhead_ms,placement_planning_overhead_ms,replication_planning_overhead_ms,decode_cohort_planning_overhead_ms,scheduling_loop_overhead_ms,total_runtime_overhead_ms,overhead_per_job_ms,overhead_fraction_of_jct,accounting_mode
apc_like,2.0,100,1.1402445491528908,49951.83320928984,17260.82424587237,29351.981698302065,29358.29083459694,6.911555683145707,10.869016979246226,17.178153274064243,0.1089285264802517,0.1119033535642467,0.111903353564257,24623.104002112013,0.0,0.9107142857142856,765.0,0.7870588235294118,85.0,67779952640.0,123115467283456.0,7.11930145694717,2163200.0,2112000.0,0.8921284608,24.6230934566912,0.01400897536,0.0554856087552,0.2558471650160639,35540854374400.0,35540854374400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,695784.701952,0.0,per_member,latency_p50_ms,35540854374400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13193.271705599907,209044111360.0,71135395840.0,69357010944.0,78.10476701706648,299.3562053889036,0.022117979824543,1.163780689239502,126.94258335977791,643.1921282783151,6.431921282783151,0.0003711834248801,per_member
pat_like_traffic_only,2.0,100,1.194439365217725,52325.99971145809,13120.409229051342,25441.16589271183,26874.89428925446,5.476754778666191,11.069016979243315,17.378153274061333,0.1089071929776587,0.1118755699329934,0.1118877743890239,14549.134654346028,0.0,0.9107142857142856,765.0,0.8047058823529412,87.0,58015612928.0,72745636017410.0,3.677705947872655,2163200.0,2112000.0,0.8921284608,14.549127203482,0.01400897536,0.0471641096192,0.155024287492612,21082705965795.0,35540854374400.0,0.4068036253799001,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,19.3712320625782,0.0,per_member,latency_p50_ms,21082705965795.0,151.0,3.867549668874173,151.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,3.867549668874173,0.0021426176704063,0.0,0.0,0.0,0.0,13193.271705599902,218808451072.0,61371056128.0,58955137024.0,78.34914233535528,232.47175198048356,0.0218218192458152,11.119361966848372,136.01953256875277,596.448378637433,5.9644837863743305,0.0004139425791566,per_member
waferagent_latency_safe,2.0,100,1.708545846722323,74847.97645321151,78.74517553655096,106.26890390958002,1509.9519311072831,5.376754778668328,7.307301812755792,17.178153274064243,0.1089111020154129,0.1118784268838941,0.1118971218941553,56.74880032059406,28.15784311671181,0.9107142857142856,765.0,0.9556521739130436,43.0,16475226112.0,209916718592.0,2.6598458218338346,2163200.0,2112000.0,0.8921284608,0.0419833437184,1.3126782366441,0.0133680857088,0.022601581268713,26969817638354.0,35540854374400.0,0.2411601208500969,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,36.03711986541748,0.0,per_member,latency_p50_ms,26969817638354.0,280.0,2.0,293.0,280.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13193.271705599906,26240847603154.0,12717129728.0,16710107136.0,79.40126955509186,237.00694274157289,0.0189226120710372,14.275848865509031,127.74501647800209,601.5559639781713,6.0155596397817135,0.0446345246402749,per_member
apc_like,4.0,100,1.709791218362721,74902.5336940341,17293.24924281144,29351.98169830204,29358.290834596857,6.911555683145707,10.869016979249864,17.178153274060605,0.1089285264802463,0.1119033535642469,0.1119033535642469,24621.167818575992,0.0,0.9107142857142856,765.0,0.7917647058823529,85.0,68081942528.0,123105786829824.0,4.068823602892105,2163200.0,2112000.0,0.8921284608,24.6211573659648,0.01400897536,0.0558077313024,0.255831025334272,35540854374400.0,35540854374400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,695784.701952,0.0,per_member,latency_p50_ms,35540854374400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13193.271705599916,208742121472.0,71437385728.0,69759664128.0,79.01101559400558,312.5966899096966,0.0192848965525627,1.1430121958255768,126.67709402740002,658.0227818340063,6.580227818340063,0.0003797998545982,per_member
pat_like_traffic_only,4.0,100,1.8269703860538629,80035.91867224762,7500.727285418205,25447.475029006608,27030.32812429136,5.476754778668692,11.069016979250591,17.378153274061333,0.1089046268039054,0.1118755699329934,0.111887774389018,14524.897584131802,0.0,0.9107142857142856,765.0,0.7941176470588235,92.0,64692944896.0,72624450830787.0,3.713728873687833,2163200.0,2112000.0,0.8921284608,14.5248901661574,0.01400897536,0.0526938800128,0.154837214823302,21211984481403.0,35540854374400.0,0.4031661631442955,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,19.501984052360054,0.0,per_member,latency_p50_ms,21211984481403.0,152.0,3.842105263157895,152.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,3.842105263157895,0.0364645888549531,0.0,0.0,0.0,0.0,13193.271705599904,212131119104.0,68048388096.0,65867350016.0,78.2861839979887,234.20260660350323,0.0211410224437713,11.196828447282314,135.75712498277426,598.2933407649398,5.982933407649398,0.0004175213899234,per_member
waferagent_latency_safe,4.0,100,3.411165617135275,149436.34335546213,78.7451755365579,694.7482153892007,1494.3852447835031,5.376754778668328,10.869016979249864,17.178153274060605,0.1089111020154283,0.1118784268838807,0.1118971218941553,124.2883854941395,68.34580096934107,0.9107142857142856,765.0,0.9420415224913494,57.0,25132269568.0,279709937152.0,2.986563530698026,2163200.0,2112000.0,0.8921284608,0.0559419874304,1.2969586563408,0.0203474075648,0.0226537651213599,27145052304032.0,35540854374400.0,0.2362296072548969,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,35.657247856259346,0.0,per_member,latency_p50_ms,27145052304032.0,277.0,2.0,324.0,277.0,0.0,0.0,0.0,0.0,47.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13193.271705599906,25921590604448.0,17582522368.0,25434259456.0,79.11590952426195,237.6892687752843,0.0192699953913688,14.817471615970137,127.98015493899584,602.6029270142317,6.026029270142317,0.0297325409447087,per_member
apc_like,8.0,100,2.2789546670576346,99836.44605446084,17304.658029211438,29283.598732685947,29358.290834596875,6.911555683145707,10.869016979249864,17.178153274062424,0.1089285264802445,0.1119033535642469,0.1119033535642469,24611.8898869824,0.0,0.9107142857142856,765.0,0.8176470588235294,71.0,58409877504.0,123059397827584.0,4.069509950250079,2163200.0,2112000.0,0.8921284608,24.6118795655168,0.01400897536,0.048016392192,0.255660333938688,35540854374400.0,35540854374400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,695784.701952,0.0,per_member,latency_p50_ms,35540854374400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13193.271705599936,218414186496.0,61765320704.0,60020490240.0,143.85581016540527,232.9128999263048,0.021347776055336,1.153244636952877,127.64750234782696,643.4395890682936,6.434395890682936,0.0003715929120913,per_member
pat_like_traffic_only,8.0,100,2.329358834067948,102044.55180284864,7039.4714567973815,26595.8658894371,27059.53841359876,5.476754778668123,11.069016979250591,17.378153274063152,0.1089046268039007,0.1118755699329882,0.1118877743890183,14454.757938140005,0.0,0.9107142857142856,765.0,0.7929411764705883,87.0,68451041280.0,72273753329292.0,3.7546506235996295,2163200.0,2112000.0,0.8921284608,14.4547506658584,0.01400897536,0.0559956361216,0.1541688373814,21401177790791.0,35540854374400.0,0.3978429003044389,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,19.505120046436783,0.0,per_member,latency_p50_ms,21401177790791.0,152.0,3.8552631578947367,152.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8552631578947367,0.0359826582880666,0.0,0.0,0.0,0.0,13193.271705599907,208373022720.0,71806484480.0,69994545152.0,78.92066799104214,232.41326212883,0.0195866450667381,11.290709488093851,135.5892512947321,597.0288636162877,5.970288636162877,0.0004185501584262,per_member
waferagent_latency_safe,8.0,100,4.872104865886209,213437.16996474305,78.74517553655915,5256.956266126932,7103.61937267353,5.376754778668328,10.869016979249864,17.178153274062424,0.1089111020154257,0.1118784268838807,0.1118971218941553,1312.691968634607,1238.686681758329,0.9107142857142856,765.0,0.882960413080895,114.0,62579015680.0,1151051427328.0,2.063432758518437,2163200.0,2112000.0,0.8921284608,0.2302102854656,1.2090836254647,0.0506269270016,0.023820492987319,27320286969710.0,35540854374400.0,0.231299093659697,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,35.27737584710121,0.0,per_member,latency_p50_ms,27320286969710.0,274.0,2.0,451.0,274.0,0.0,0.0,0.0,0.0,177.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13193.271705599904,24145601494894.0,36071014400.0,63283658752.0,79.15914990007877,236.8998797610402,0.0200849026441574,14.723326079547403,128.72571405023336,601.1136192828417,6.011136192828417,0.0043169232120309,per_member
apc_like,16.0,100,2.739427791860588,120008.85270582864,17260.82424587237,29220.80525625047,29358.290834596883,6.9115556831447975,10.869016979248045,17.178153274060605,0.1089285264802469,0.1119033535642469,0.1119033535642469,24594.6258424064,0.0,0.9107142857142856,765.0,0.8588235294117647,56.0,48687480832.0,122973079051264.0,8.142622096653339,2163200.0,2112000.0,0.8921284608,24.5946158102528,0.01400897536,0.0402384748544,0.255409917212672,35540854374400.0,35540854374400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,695784.701952,0.0,per_member,latency_p50_ms,35540854374400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13193.271705599946,228136583168.0,52042924032.0,50298093568.0,78.5421272739768,234.0733548626304,0.0189701095223426,1.1697523295879364,124.68036822974682,647.7161850780249,6.477161850780249,0.0003745005152098,per_member
pat_like_traffic_only,16.0,100,2.6109361213002065,114379.88960191944,4949.08340750784,26950.7377127484,27090.36359345774,5.476754778667111,11.069016979247865,17.378153274060423,0.1089046268039038,0.1118755699329882,0.1118877743890184,14510.780372816198,0.0,0.9107142857142856,765.0,0.8035294117647059,87.0,67108864000.0,72553865727633.0,3.805292212937682,2163200.0,2112000.0,0.8921284608,14.5107731455266,0.01400897536,0.0548682072064,0.15471778788893,21694738805474.0,35540854374400.0,0.3895830815732817,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,19.37424004077911,0.0,per_member,latency_p50_ms,21694738805474.0,151.0,3.880794701986755,151.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,3.880794701986755,0.0620084409342411,0.0,0.0,0.0,0.0,13193.271705599922,209715200000.0,70464307200.0,68585259008.0,78.73814087361097,233.6066467687488,0.0215554609894752,11.418436653912067,135.63457410782576,599.471059627831,5.99471059627831,0.000420383933904,per_member
waferagent_latency_safe,16.0,100,5.270575005010574,230893.34981950323,247.61573937408144,6438.868964346419,11904.810096779402,5.376754778667305,10.869016979248045,17.178153274060605,0.1089111020154261,0.1118784268838815,0.1118971218941553,2099.4592386194254,2080.027467085581,0.9107142857142856,765.0,0.863013698630137,130.0,75732353024.0,1187021778432.0,2.23790129890037,2163200.0,2112000.0,0.8921284608,0.2374043556864,1.1555683329566,0.0613643452416,0.023464654946846,27495521635388.0,35540854374400.0,0.2263685800644971,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,34.89750383794308,0.0,per_member,latency_p50_ms,27495521635388.0,271.0,2.0,467.0,271.0,0.0,0.0,0.0,0.0,196.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13193.271705599904,23069289401404.0,42077257728.0,76705431552.0,78.41762155294418,237.0342975482345,0.0216597691178321,15.06737805902958,129.03526797890663,601.6725655645132,6.016725655645132,0.0027603761157087,per_member
