policy,prediction_mode,estimator_mode,asg_builder_enabled,oracle_future,baseline_class,retention_policy,mapping_policy,prefetch_policy,prompt_reconstruction_quality,observation_compression_class,data_quality,paper_usable,num_high_quality_traces,num_smoke_traces,num_traces,selected_trace_count,delayed_reuse_ratio,concurrency,memory_budget,total_cycles,p95_llm_step_latency,p99_llm_step_latency,throughput_llm_steps_per_cycle,effective_prefill_tokens,effective_prefill_reduction,cache_hit_ratio,cache_byte_miss,model_compute_cycles,model_comm_cycles,remote_read_bytes,demand_migration_bytes,prefetch_migration_bytes,prefetch_hidden_cycles,prefetch_exposed_cycles,unused_prefetch_events,state_misses,local_state_hits,remote_state_hits,retained_state_type_distribution,LRU_regret_states_preserved,LRU_regret_tokens_preserved,oracle_gap
nocache,none,none,False,False,basic,none,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,1,1.0,737795000,,,5.63842259706287e-07,436792,0.0,0.0,55663132672,222967000,0,0,0,0,0,0,0,2805,0,0,{},0,0,
lru-basic,none,none,False,False,basic,lru,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,1,1.0,718733000,,,5.787962984863642e-07,330623,0.24306534918221945,1.0,0,196583000,0,0,0,0,0,0,0,0,872,1933,"{""agent_role"": 3, ""assistant_delta"": 18, ""edit_diff"": 3, ""file_context"": 8, ""system_prefix"": 3, ""task_prefix"": 3, ""test_failure_summary"": 3, ""tool_observation"": 3}",3,450,
lru-system,none,none,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,1,1.0,718733000,,,5.787962984863642e-07,330623,0.24306534918221945,1.0,0,196583000,0,0,0,0,0,0,0,0,1515,1290,"{""agent_role"": 3, ""assistant_delta"": 18, ""edit_diff"": 3, ""file_context"": 8, ""system_prefix"": 3, ""task_prefix"": 3, ""test_failure_summary"": 3, ""tool_observation"": 3}",3,450,
kvflow-like,none,none,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,1,1.0,723754000,,,5.747809338532153e-07,372690,0.1467563508489167,0.6741532976827095,22055223296,206701000,0,0,0,0,0,0,0,914,1263,628,"{""agent_role"": 38, ""file_context"": 1, ""system_prefix"": 38, ""task_prefix"": 38, ""test_failure_summary"": 1}",1,159,
asg-retention-v2-graph-only,none,none,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,1,1.0,718733000,,,5.787962984863642e-07,330623,0.24306534918221945,1.0,0,196583000,0,0,0,0,0,0,0,0,1659,1146,"{""agent_role"": 1, ""assistant_delta"": 3, ""edit_diff"": 23, ""file_context"": 9, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",1,159,
asg-retention-v2-online,heuristic,heuristic,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,1,1.0,718733000,,,5.787962984863642e-07,330623,0.24306534918221945,1.0,0,196583000,0,0,0,0,0,0,0,0,1505,1300,"{""agent_role"": 1, ""assistant_delta"": 3, ""edit_diff"": 15, ""file_context"": 12, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",1,159,
asg-retention-v2-trace-stats,trace_stats,trace_stats,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,1,1.0,718733000,,,5.787962984863642e-07,330623,0.24306534918221945,1.0,0,196583000,0,0,0,0,0,0,0,0,1249,1556,"{""agent_role"": 48, ""assistant_delta"": 3, ""edit_diff"": 1, ""file_context"": 1, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",1,159,
asg-retention-v2-oracle,oracle,oracle,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,1,1.0,718733000,,,5.787962984863642e-07,330623,0.24306534918221945,1.0,0,196583000,0,0,0,0,0,0,0,0,1536,1269,"{""agent_role"": 1, ""assistant_delta"": 17, ""edit_diff"": 2, ""file_context"": 4, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 3, ""tool_observation"": 2}",3,450,
asg-placement-v2-online,heuristic,heuristic,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,1,1.0,721100943,,,5.768956538446795e-07,330623,0.24306534918221945,1.0,0,118576602,16927930,35974021120,88080384,0,0,0,0,0,1618,1187,"{""agent_role"": 1, ""assistant_delta"": 3, ""edit_diff"": 15, ""file_context"": 12, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",1,159,
asg-prefetch-v2-online,heuristic,heuristic,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,1,1.0,718774116,,,5.787631896304958e-07,330623,0.24306534918221945,1.0,0,136522537,17891275,16905666560,25165824,17515937792,26999542,41439220,197,0,1954,851,"{""agent_role"": 1, ""assistant_delta"": 3, ""edit_diff"": 15, ""file_context"": 12, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",1,159,
