timestamp,gpu_index,memory_used_mib,memory_total_mib,gpu_utilization_pct,power_draw_w,server_pid,server_rss_kib,server_cpu_pct,metrics_endpoint_available,active_requests,request_throughput
1780421577.3982968,0,38303,81559,0,164.84,1425363,1447656,1.9,False,,
1780421577.3984358,1,37768,81559,0,160.82,1425363,1447656,1.9,False,,
1780421580.4701316,0,38303,81559,0,93.89,1425363,1447656,1.9,False,,
1780421580.470186,1,37768,81559,0,94.64,1425363,1447656,1.9,False,,
1780421583.545883,0,38303,81559,0,93.17,1425363,1447656,1.9,False,,
1780421583.545937,1,37768,81559,0,93.74,1425363,1447656,1.9,False,,
1780421586.618523,0,38303,81559,0,92.81,1425363,1447656,1.9,False,,
1780421586.6185775,1,37768,81559,0,93.09,1425363,1447656,1.9,False,,
