baseline,arrival_rate_jobs_per_s,completed_jobs,jobs_per_s,tokens_per_s,jct_p50_ms,jct_p90_ms,jct_p99_ms,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,tpot_p50_ms,tpot_p90_ms,tpot_p99_ms,queue_wait_ms,mesh_wait_ms,cross_job_prefix_hit_rate,cross_job_prefix_compute_hits,sram_hit_rate,sram_evictions,sram_reload_bytes,mesh_total_traffic_bytes,mesh_hotspot_ratio,computed_prefill_tokens,avoided_prefill_tokens,compute_energy_j,mesh_energy_j,sram_energy_j,offwafer_energy_j,energy_per_job_j,decode_shared_kv_read_bytes,decode_shared_kv_read_bytes_without_cohort,decode_kv_read_reduction_ratio,shared_attention_cost_model_source,shared_attention_fit_hash,cohort_latency_predicted_ms,cohort_latency_observed_or_fitted_ms,cross_region_kv_transfer_bytes,num_decode_cohorts,avg_cohort_size,candidate_cohorts,accepted_cohorts,rejected_wait_cost,rejected_slo_risk,rejected_low_saving,accepted_avg_size,accepted_avg_wait_ms,replica_bytes_total,saved_mesh_traffic_bytes,replication_transfer_bytes,replication_actual_transfer_bytes,shared_prefill_compute_ms_saved,sram_read_bytes,sram_write_bytes,offwafer_reload_bytes,shared_kv_extraction_overhead_ms,placement_planning_overhead_ms,replication_planning_overhead_ms,decode_cohort_planning_overhead_ms,scheduling_loop_overhead_ms,total_runtime_overhead_ms,overhead_per_job_ms,overhead_fraction_of_jct,cross_job_task_group_size,unique_task_ratio,cross_job_prefix_hit_rate_observed
apc_like,1.0,300,8.904537209782546,325597.3712547687,6521.51237012398,33398.74999448736,33690.6896936114,13.429570094938194,232.09730924088632,236.9863036028681,2.0340753642793494,6.572776216218417,6.572776216218417,20938.28994163059,0.0,0.3121604680317593,747.0,0.5753846153846154,1001.0,218288357376.0,312790308542464.0,3.965651775291633,5567488.0,5082112.0,2.315054481408,62.5580617084928,0.03489660928,0.17731504046080002,0.2169510927988053,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30145.538949119826,447834226688.0,250097958912.0,221643800576.0,260.199804790318,852.8428617864847,0.19614212214946747,3.402518108487129,178.6797782406211,1680.4009219631553,5.601336406543851,0.00036542352814267236,2,0.75,0.03576923076923077
waferagent_full,1.0,300,4.194575584920973,153376.05445449703,36549.94633955009,53519.652046347255,69466.22973330085,4.77839052148836,13.429570094938194,144.01109532862264,1.7273149337169373,5.187561146980755,5.880168681599583,32278.03699080703,41703.20344276478,0.3121604680317593,747.0,0.39901145809930355,2474.0,533096038400.0,6592255089664.0,2.1311228945778034,5567488.0,5082112.0,2.315054481408,1.3184510179328,1.5004253500085,0.43184553984,0.018552587963964338,72234477970794.0,87617332838400.0,0.17556862745386115,analytical,,664621.0504753172,0.0,72234477970794.0,478.0,2.0,478.0,478.0,0.0,0.0,0.0,2.0,4.4423096234573626e-05,0.0,0.0,0.0,0.0,30145.538949119924,29761764484458.0,246742515712.0,539806924800.0,259.7976801916957,894.4094181060791,0.21190941333770752,188.16852197051048,328.5718485713005,1880.7432670146227,6.269144223382075,0.00022245259236799026,2,0.75,0.03576923076923077
apc_like,1.0,300,8.904537209782546,325597.3712547687,6521.51237012398,33398.74999448736,33690.6896936114,13.429570094938194,232.09730924088632,236.9863036028681,2.0340753642793494,6.572776216218417,6.572776216218417,20936.8367763374,0.0,0.301255230125523,720.0,0.5723076923076923,1009.0,219009777664.0,312795442370560.0,3.9656304553958046,5570560.0,5079040.0,2.31626244096,62.559088474112,0.03489660928,0.1778921766912,0.21696046567014401,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30132.57461759983,446710153216.0,251222032384.0,222365220864.0,260.31121145933867,847.4724972620606,0.18748175352811813,3.402773290872574,180.18398061394691,1679.6447783708572,5.598815927902858,0.0003652554707982805,2,1.0,0.03461538461538462
waferagent_full,1.0,300,4.152186660482834,151826.08930277498,37280.0911798701,54249.79644570727,70196.37413266087,4.77839052148836,13.429570094938194,144.01109532862264,1.7273149337169373,5.187561146980755,5.880168681599583,33010.75605911872,42725.37192769322,0.301255230125523,720.0,0.3961038961038961,2496.0,535352573952.0,6665554746368.0,2.1297665426823342,5570560.0,5079040.0,2.31626244096,1.3331109492736,1.4954109756906,0.43365076828160004,0.018594783780686,72330685238228.0,87617332838400.0,0.17447058823813377,analytical,,662250.2206046229,0.0,72330685238228.0,472.0,2.0,472.0,472.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30132.574617599927,29660352924628.0,247866589184.0,542063460352.0,262.26065773516893,891.4607958868146,0.2026790753006935,187.71091662347317,327.0353926345706,1881.1956122517586,6.270652040839195,0.00021868939843548878,2,1.0,0.03461538461538462
apc_like,1.0,300,8.905679525190012,325639.14039841446,6491.312663243985,33538.864700299186,33686.368249771396,5.470998056130902,232.6648597628681,232.6648597628681,2.0340753642793494,6.572776216218417,6.572776216218417,20909.252937265384,0.0,0.8470588235294118,2160.0,0.8176923076923077,367.0,142824439808.0,312345074784256.0,3.9674458386256055,5406720.0,5242880.0,2.25183793152,62.469014956851204,0.03489660928,0.11694390640640001,0.21624231134685867,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30824.005631999808,544370327552.0,153561858048.0,146179883008.0,257.9785259440541,787.5711191445589,0.057229772210121155,3.366890363395214,238.6631090193987,1670.094819739461,5.5669827324648695,0.00036325894712016033,5,0.0,0.09615384615384616
waferagent_full,1.0,300,6.577280817199809,240500.46550785008,10229.14042627053,28296.384692843378,43556.841174260946,4.77839052148836,13.429570094938194,144.01109532862264,1.4493132935124222,5.187561146980762,5.88016868159959,9540.94643750486,10687.165662518666,0.8470588235294118,2160.0,0.653910149750416,1047.0,368964534272.0,4008907758592.0,2.2199418111804294,5406720.0,5242880.0,2.25183793152,0.8017815517184,1.8824949032321001,0.30054033653760004,0.017455515743360333,66401482885890.0,87617332838400.0,0.24214215686798146,analytical,,800548.629728458,0.0,66401482885890.0,822.0,2.0,822.0,822.0,0.0,0.0,0.0,2.0,0.0002537202919723107,0.0,0.0,0.0,0.0,30824.005631999724,37478392974082.0,171505090560.0,375675420672.0,262.11192086338997,814.2028730362654,0.06185472011566162,187.82865721732378,316.31250586360693,1792.42099262774,5.974736642092466,0.0005541383811192502,5,0.0,0.09615384615384616
apc_like,1.0,300,8.905679525190012,325639.14039841446,6491.312663243985,33467.13296010347,33686.368249771396,13.429570094938194,227.77586540088632,232.6648597628681,2.0340753642793494,6.572776216218417,6.572776216218417,20922.47065876099,0.0,0.7923410975128307,2007.0,0.7792307692307693,467.0,157823270912.0,312428574988288.0,3.9671261137926805,5424128.0,5225472.0,2.258683035648,62.4857149976576,0.03489660928,0.1289429712896,0.21636079204625067,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30750.54108671981,527089795072.0,170842390528.0,161178714112.0,262.4239232391119,791.5798565372825,0.0742785632610321,3.31050343811512,170.61350774019957,1675.033719278872,5.583445730929573,0.00036453513160990747,5,0.1,0.08961538461538461
waferagent_full,1.0,300,6.084547738677008,222483.51624730436,14613.353997630522,30604.9287891634,47250.51282354097,4.77839052148836,13.429570094938194,144.01109532862264,1.6122797722518438,5.187561146980762,5.880168681599587,12770.409860592585,15807.761118993098,0.7923410975128307,2007.0,0.6040160642570281,1278.0,398408548352.0,4412055870464.0,2.15285626360327,5424128.0,5225472.0,2.258683035648,0.8824111740928,1.8187468511429001,0.32409554780160005,0.017613122028951003,67369568514442.0,87617332838400.0,0.2310931372597549,analytical,,778420.8842686447,0.0,67369568514442.0,766.0,2.0,766.0,766.0,0.0,0.0,0.0,2.0,0.0003238684073126297,0.0,0.0,0.0,0.0,30750.541086719786,36190404424074.0,184532598784.0,405119434752.0,331.0925867408514,809.616488404572,0.07451511919498444,186.11916713416576,318.8886074349284,1851.9875220954418,6.173291740318139,0.0004550248408260698,5,0.1,0.08961538461538461
apc_like,1.0,300,8.905679525190012,325639.14039841446,6521.51237012398,33398.74999448736,33686.368249771396,13.429570094938194,227.77586540088632,232.6648597628681,2.0340753642793494,6.572776216218417,6.572776216218417,20941.602631619455,0.0,0.684,1710.0,0.7146153846153847,636.0,178887065600.0,312552206292992.0,3.9666008329682296,5457920.0,5191680.0,2.27197059072,62.510441258598405,0.03489660928,0.14579400704,0.21654367488546133,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30607.933439999815,501596815360.0,196335370240.0,182242508800.0,261.6677135229111,859.0959226712584,0.10335911065340042,3.3982954919338226,176.02291610091925,1687.0688768103719,5.62356292270124,0.0003671093080896464,5,0.25,0.07692307692307693
waferagent_full,1.0,300,5.404290157537924,197609.67104042668,21066.575165790477,36811.15618372332,53456.740218100895,4.77839052148836,13.429570094938194,144.01109532862264,1.7273149337169356,5.187561146980762,5.880168681599587,17908.41515628466,22345.330897608994,0.684,1710.0,0.5247100353000504,1684.0,449159626752.0,5035102952448.0,2.13490468755197,5457920.0,5191680.0,2.27197059072,1.0070205904896001,1.7067233666479502,0.3646964105216,0.01783470319459717,69085837445983.0,87617332838400.0,0.2115049019649593,analytical,,739302.1914021889,0.0,69085837445983.0,667.0,2.0,667.0,667.0,0.0,0.0,0.0,2.0,0.0003744604497773378,0.0,0.0,0.0,0.0,30607.93343999989,33927344212831.0,207123120128.0,455870513152.0,262.6251298934221,890.736760571599,0.11800415813922882,189.20636922121048,325.11946745216846,1881.1875060200691,6.270625020066897,0.0003532192097726696,5,0.25,0.07692307692307693
apc_like,1.0,300,8.904537209782546,325597.3712547687,6521.51237012398,33398.74999448736,33690.6896936114,13.429570094938194,227.77586540088632,236.9863036028681,2.0340753642793494,6.572776216218417,6.572776216218417,20941.06881983274,0.0,0.5281173594132029,1296.0,0.6373076923076924,838.0,200336736256.0,312684813408256.0,3.966023071363019,5505024.0,5144576.0,2.2904926371839998,62.536962681651204,0.03489660928,0.16295374356480002,0.2167510189056,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30409.14702335982,473973129216.0,223959056384.0,203692179456.0,257.82452430576086,850.8682809770107,0.14724396169185638,3.363075666129589,178.46243362873793,1675.9415967389941,5.58647198912998,0.0003645619824829736,5,0.5,0.05923076923076923
waferagent_full,1.0,300,4.567615265836501,167016.3747337336,30708.787616990478,47678.49685146729,63625.07453842087,4.77839052148836,13.429570094938194,144.01109532862264,1.7273149337169373,5.187561146980762,5.880168681599583,26600.884766604882,33884.11886518706,0.5281173594132029,1296.0,0.44402634054562556,2163.0,505665290240.0,6005857836032.0,2.143165587643693,5505024.0,5144576.0,2.2904926371839998,1.2011715672064,1.5793238992339502,0.409900941312,0.018269630149787833,71106619558823.0,87617332838400.0,0.18844117647394143,analytical,,691885.5939883024,0.0,71106619558823.0,547.0,2.0,547.0,547.0,0.0,0.0,0.0,2.0,0.0002479063985389504,0.0,0.0,0.0,0.0,30409.147023359877,31353878662055.0,232599322624.0,512376176640.0,260.2540412917733,887.7890715375543,0.15423540025949478,189.09059930592775,332.28543773293495,1880.0893612205982,6.266964537401994,0.00025844418049746,5,0.5,0.05923076923076923
apc_like,1.0,300,8.904537209782546,325597.3712547687,6521.51237012398,33398.74999448736,33690.6896936114,13.429570094938194,232.09730924088632,236.9863036028681,2.0340753642793494,6.572776216218417,6.572776216218417,20940.809377228183,0.0,0.36627906976744184,882.0,0.5861538461538461,973.0,216358977536.0,312776886769664.0,3.9657026535675577,5552128.0,5097472.0,2.309014683648,62.555377353932805,0.03489660928,0.17577153658880001,0.2169168672781653,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30210.360606719823,451776872448.0,246155313152.0,219714420736.0,259.70666389912367,858.4505980834365,0.1827748492360115,3.471268340945244,258.8238902390003,1772.063341923058,5.906877806410193,0.0003853668107974231,5,0.75,0.04153846153846154
waferagent_full,1.0,300,4.282003997335241,156572.90349722886,35089.65665891008,52059.363247627225,68005.9409345808,4.77839052148836,13.429570094938194,144.01109532862264,1.7273149337169373,5.187561146980755,5.880168681599583,30829.540709322846,39690.24881715428,0.36627906976744184,882.0,0.407811080835604,2407.0,527794438144.0,6445655776256.0,2.1339281445410085,5552128.0,5097472.0,2.309014683648,1.2891311552512,1.5162308296573,0.4276042596352,0.018473269760638997,71975061946106.0,87617332838400.0,0.1785294117676962,analytical,,670943.2634638355,0.0,71975061946106.0,494.0,2.0,494.0,494.0,0.0,0.0,0.0,2.0,0.00013831578947450622,0.0,0.0,0.0,0.0,30210.36060671991,30080692649722.0,243923943424.0,534505324544.0,260.28671208769083,807.6950861141086,0.21062232553958893,187.6736432313919,330.398871563375,1803.1775942072272,6.010591980690758,0.00022098441536901774,5,0.75,0.04153846153846154
apc_like,1.0,300,8.904537209782546,325597.3712547687,6521.51237012398,33398.74999448736,33690.6896936114,13.429570094938194,232.09730924088632,236.9863036028681,2.0340753642793494,6.572776216218417,6.572776216218417,20936.8367763374,0.0,0.301255230125523,720.0,0.5723076923076923,1009.0,219009777664.0,312795442370560.0,3.9656304553958046,5570560.0,5079040.0,2.31626244096,62.559088474112,0.03489660928,0.1778921766912,0.21696046567014401,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30132.57461759983,446710153216.0,251222032384.0,222365220864.0,333.182686008513,789.9343175813556,0.2340320497751236,3.3640600740909576,181.38623051345348,1696.0740042850375,5.653580014283459,0.0003688281694565978,5,1.0,0.03461538461538462
waferagent_full,1.0,300,4.152186660482834,151826.08930277498,37280.0911798701,54249.79644570727,70196.37413266087,4.77839052148836,13.429570094938194,144.01109532862264,1.7273149337169373,5.187561146980755,5.880168681599583,33010.75605911872,42725.37192769322,0.301255230125523,720.0,0.3961038961038961,2496.0,535352573952.0,6665554746368.0,2.1297665426823342,5570560.0,5079040.0,2.31626244096,1.3331109492736,1.4954109756906,0.43365076828160004,0.018594783780686,72330685238228.0,87617332838400.0,0.17447058823813377,analytical,,662250.2206046229,0.0,72330685238228.0,472.0,2.0,472.0,472.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30132.574617599927,29660352924628.0,247866589184.0,542063460352.0,262.44365610182285,892.0413628220558,0.2162456512451172,189.63550962507725,334.07305646687746,1893.6584005132318,6.3121946683774395,0.00022013820027724307,5,1.0,0.03461538461538462
apc_like,1.0,300,8.905679525190012,325639.14039841446,6491.312663243985,33538.864700299186,33686.368249771396,5.470998056130902,232.6648597628681,232.6648597628681,2.0340753642793494,6.572776216218417,6.572776216218417,20894.334626459946,0.0,0.9105058365758755,2340.0,0.865,239.0,124025569280.0,312243413243904.0,3.967774283429947,5386240.0,5263360.0,2.24378486784,62.4486826487808,0.03489660928,0.10190480998399999,0.21609756311961603,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30910.434508799808,565853552640.0,132078632960.0,127381012480.0,260.3483684360981,863.2685812190175,0.03833509981632233,3.3170226961374283,167.88556426763535,1686.4137910306454,5.621379303435485,0.0003665651014087078,10,0.0,0.10384615384615385
waferagent_full,1.0,300,7.522987914798582,275080.56076724845,6578.414230110525,21837.82635700337,37823.05946962094,4.77839052148836,144.01109532862264,144.01109532862264,1.190484180224338,5.187561146980762,5.88016868159959,6442.791955265505,6881.665822358343,0.9105058365758755,2340.0,0.7390173410404625,702.0,316032417792.0,3484426820608.0,2.202226350179754,5386240.0,5263360.0,2.24378486784,0.6968853641216001,1.99731011647055,0.2581946433536,0.0173205833059525,65187725128003.0,87617332838400.0,0.25599509804487897,analytical,,830974.2612479961,0.0,65187725128003.0,885.0,2.0,885.0,885.0,0.0,0.0,0.0,2.0,0.0001622530169501168,0.0,0.0,0.0,0.0,30910.43450879966,39796197241155.0,150005088256.0,322743304192.0,265.4988281428814,903.6881551146507,0.040599144995212555,189.27660398185253,318.28476022928953,1901.2975627556443,6.337658542518814,0.0007978792133317028,10,0.0,0.10384615384615385
apc_like,1.0,300,8.905679525190012,325639.14039841446,6491.312663243985,33538.864700299186,33686.368249771396,5.470998056130902,232.6648597628681,232.6648597628681,2.0340753642793494,6.572776216218417,6.572776216218417,20914.427080576992,0.0,0.853448275862069,2178.0,0.816923076923077,364.0,142665056256.0,312349998897152.0,3.9673613780671317,5404672.0,5244928.0,2.251032625152,62.4699997794304,0.03489660928,0.1168163995648,0.216242484711424,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30832.64851967981,544798146560.0,153134039040.0,146020499456.0,260.60956716537476,857.0366837084293,0.05576387047767639,3.371358849108219,170.77743262052536,1688.5470394045115,5.6284901313483715,0.00036723147873687337,10,0.1,0.09692307692307692
waferagent_full,1.0,300,6.467657089598165,236492.03736685344,11689.428332830525,27684.351401963395,44329.93543634095,4.77839052148836,13.429570094938194,144.01109532862264,1.6122797722518436,5.187561146980762,5.88016868159959,10400.752977323458,12796.51467013842,0.853448275862069,2178.0,0.6674972314507198,1000.0,361297346560.0,4082744286208.0,2.146410167612821,5404672.0,5244928.0,2.251032625152,0.8165488572416001,1.9018437309007001,0.294406586368,0.017546105998874333,66429829670046.0,87617332838400.0,0.24181862745618943,analytical,,798968.0764813285,0.0,66429829670046.0,818.0,2.0,818.0,818.0,0.0,0.0,0.0,2.0,0.0002665267481678431,0.0,0.0,0.0,0.0,30832.648519679726,37867315684510.0,169558933504.0,368008232960.0,261.87289506196976,901.9237756729126,0.059992074966430664,187.3451378196478,315.5472856014967,1874.086070805788,6.246953569352627,0.000538819148963286,10,0.1,0.09692307692307692
apc_like,1.0,300,8.905679525190012,325639.14039841446,6519.83464852398,33398.74999448736,33686.368249771396,13.429570094938194,227.77586540088632,232.6648597628681,2.0340753642793494,6.572776216218417,6.572776216218417,20938.873402701833,0.0,0.7467248908296943,1881.0,0.7461538461538462,550.0,168552300544.0,312494995986432.0,3.9667978735914398,5438464.0,5211136.0,2.264320180224,62.4989991972864,0.03489660928,0.1375261949952,0.21645247393928532,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30690.040872959813,514481717248.0,183450468352.0,171907743744.0,259.2241121456027,859.0861447155476,0.08386466652154922,3.3683879300951958,174.03540667146444,1680.4286809638143,5.601428936546047,0.00036572441982681995,10,0.25,0.08423076923076923
waferagent_full,1.0,300,5.744286912112718,210041.76570370558,17533.938419710525,33525.50659684335,50171.090631220926,4.77839052148836,13.429570094938194,144.01109532862264,1.6122797722518438,5.187561146980762,5.880168681599587,15031.796606682477,18625.986252457787,0.7467248908296943,1881.0,0.5791937581274382,1417.0,413935861760.0,4668747275264.0,2.129301844139307,5438464.0,5211136.0,2.264320180224,0.9337494550528,1.7909262004845,0.336517398528,0.01775171078096433,68154259039450.0,87617332838400.0,0.22213725490648495,analytical,,759454.2453030903,0.0,68154259039450.0,718.0,2.0,718.0,718.0,0.0,0.0,0.0,2.0,0.00033527130919419303,0.0,0.0,0.0,0.0,30690.04087295987,35626055787738.0,192468221952.0,420646748160.0,259.14045702666044,887.5395059585571,0.09288173168897629,187.4446151778102,320.2906893566251,1863.3797150105238,6.211265716701746,0.0003998035287595186,10,0.25,0.08423076923076923
apc_like,1.0,300,8.904969917777654,325613.19336684584,6521.51237012398,33398.74999448736,33689.052604331395,13.429570094938194,227.77586540088632,235.34921432286808,2.0340753642793494,6.572776216218417,6.572776216218417,20934.46038389461,0.0,0.5932066316215123,1467.0,0.6642307692307692,764.0,183727292416.0,312603645237248.0,3.9661752570574946,5485568.0,5164032.0,2.282842226688,62.5207290474496,0.03489660928,0.14966618849280003,0.21662711357303466,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30491.254456319817,493132709888.0,204799475712.0,187082735616.0,258.4118703380227,852.2637775167823,0.1272326335310936,3.3565079793334007,177.23939660936594,1673.0582183226943,5.576860727742314,0.00036404685371119666,10,0.5,0.06653846153846153
waferagent_full,1.0,300,4.667576323392677,170671.48412362768,29978.642776670473,45572.8887555633,62218.472789940875,4.77839052148836,13.429570094938194,144.01109532862264,1.7273149337169373,5.187561146980762,5.880168681599583,25774.84939743317,32796.91759342283,0.5932066316215123,1467.0,0.47112389168463936,2006.0,487730446336.0,5914698832896.0,2.115999836019388,5485568.0,5164032.0,2.282842226688,1.1829397665791999,1.63140037769705,0.39555306618880004,0.018309118123843497,70528946457493.0,87617332838400.0,0.1950343137290489,analytical,,703739.7433417742,0.0,70528946457493.0,577.0,2.0,577.0,577.0,0.0,0.0,0.0,2.0,0.00026052270364106296,0.0,0.0,0.0,0.0,30491.254456319886,32402739874709.0,225267679232.0,494441332736.0,260.1100169122219,896.8227989971638,0.14118477702140808,189.47899900376797,329.93697840720415,1890.8785358071327,6.302928452690442,0.0002667122753739872,10,0.5,0.06653846153846153
apc_like,1.0,300,8.904537209782546,325597.3712547687,6521.51237012398,33398.74999448736,33690.6896936114,13.429570094938194,232.09730924088632,236.9863036028681,2.0340753642793494,6.572776216218417,6.572776216218417,20941.07197194945,0.0,0.391304347826087,945.0,0.5919230769230769,958.0,215142629376.0,312768212948992.0,3.965729810330297,5544960.0,5104640.0,2.30619611136,62.55364258979841,0.03489660928,0.17479845806080002,0.21689844589499738,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30240.610713599825,453932744704.0,243999440896.0,218498072576.0,257.7178729698062,863.508552312851,0.17944537103176117,3.521207720041275,180.4329752922058,1771.098562516272,5.90366187505424,0.0003851639726108589,10,0.75,0.04423076923076923
waferagent_full,1.0,300,4.304433548542076,157393.04751362387,34724.584238750074,51694.29104794722,67640.8687349008,4.77839052148836,13.429570094938194,144.01109532862264,1.7273149337169373,5.187561146980755,5.880168681599583,30471.03237834514,39193.643619920986,0.391304347826087,945.0,0.4147454918968272,2363.0,523214258176.0,6409005947904.0,2.1346495092697215,5544960.0,5104640.0,2.30619611136,1.2818011895808,1.5281064142304999,0.42394011566080003,0.018466812769440333,71828174064578.0,87617332838400.0,0.18020588235598622,analytical,,674104.3699580946,0.0,71828174064578.0,502.0,2.0,502.0,502.0,0.0,0.0,0.0,2.0,0.00014532525896500707,0.0,0.0,0.0,0.0,30240.610713599905,30320637037506.0,241491247104.0,529925144576.0,261.2836388871074,813.1995499134064,0.20867865532636642,188.50504979491234,329.3535513803363,1810.5688840150833,6.035229613383611,0.00022392268374519923,10,0.75,0.04423076923076923
apc_like,1.0,300,8.904537209782546,325597.3712547687,6521.51237012398,33398.74999448736,33690.6896936114,13.429570094938194,232.09730924088632,236.9863036028681,2.0340753642793494,6.572776216218417,6.572776216218417,20936.8367763374,0.0,0.301255230125523,720.0,0.5723076923076923,1009.0,219009777664.0,312795442370560.0,3.9656304553958046,5570560.0,5079040.0,2.31626244096,62.559088474112,0.03489660928,0.1778921766912,0.21696046567014401,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30132.57461759983,446710153216.0,251222032384.0,222365220864.0,258.12897831201553,786.2152624875307,0.20379014313220978,3.443649969995022,253.71263455599546,1687.4145474284887,5.624715158094962,0.0003669450843949671,10,1.0,0.03461538461538462
waferagent_full,1.0,300,4.152186660482834,151826.08930277498,37280.0911798701,54249.79644570727,70196.37413266087,4.77839052148836,13.429570094938194,144.01109532862264,1.7273149337169373,5.187561146980755,5.880168681599583,33010.75605911872,42725.37192769322,0.301255230125523,720.0,0.3961038961038961,2496.0,535352573952.0,6665554746368.0,2.1297665426823342,5570560.0,5079040.0,2.31626244096,1.3331109492736,1.4954109756906,0.43365076828160004,0.018594783780686,72330685238228.0,87617332838400.0,0.17447058823813377,analytical,,662250.2206046229,0.0,72330685238228.0,472.0,2.0,472.0,472.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30132.574617599927,29660352924628.0,247866589184.0,542063460352.0,259.9639631807804,806.9564811885357,0.21795742213726044,188.06649651378393,329.39275074750185,1868.3628635481,6.227876211827,0.00021719758861199164,10,1.0,0.03461538461538462
apc_like,1.0,300,8.905679525190012,325639.14039841446,6491.312663243985,33538.864700299186,33686.368249771396,5.470998056130902,232.6648597628681,232.6648597628681,2.0340753642793494,6.572776216218413,6.572776216218417,20885.487680876908,0.0,0.9418604651162791,2430.0,0.8930769230769231,156.0,111702704128.0,312180238637056.0,3.967945648338305,5376000.0,5273600.0,2.239758336,62.4360477274112,0.03489660928,0.0920465178624,0.216009163968512,87617332838400.0,87617332838400.0,0.0,analytical,,1683627.180032,0.0,87617332838400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30953.648947199807,579518595072.0,118413590528.0,115058147328.0,340.34201968461275,789.442521519959,0.030601397156715393,3.3820774406194687,167.99273993819952,1688.2926253601909,5.62764208453397,0.0003668722914823129,20,0.0,0.1076923076923077
waferagent_full,1.0,300,7.606053343845021,278117.87586880784,4022.9089401905017,22190.472544514145,37387.55578250409,4.77839052148836,144.01109532862264,144.01109532862264,1.190484180224338,5.187561146980762,5.88016868159959,5095.96986384214,5676.256659145888,0.9418604651162791,2430.0,0.7736406619385343,565.0,296335966208.0,3299676118016.0,2.339766840224942,5376000.0,5273600.0,2.239758336,0.6599352236032,2.0338925004132498,0.2424374820864,0.017253411807009497,64589006686921.0,87617332838400.0,0.26282843137843603,analytical,,846779.7844754386,0.0,64589006686921.0,918.0,2.0,918.0,918.0,0.0,0.0,0.0,2.0,0.0001637490196088163,0.0,0.0,0.0,0.0,30953.648947199617,40536644569801.0,141205438464.0,303046852608.0,352.9664343222976,816.1965627223253,0.034079886972904205,189.60555735975504,317.53979809582233,1893.140953965485,6.310469846551617,0.0009413131724647116,20,0.0,0.1076923076923077
