LRU_regret_candidate_count,LRU_regret_tokens,asg_opportunity_score,combined_code_state_reuse_tokens,cross_agent_reuse_ratio,delayed_reuse_ratio,edit_diff_reuse_tokens,estimated_live_kv_pressure,estimated_lru_eviction_risk,estimated_memory_pressure_ratio,exclusion_reasons,failure_state_reuse_tokens,file_context_reuse_tokens,fraction_states_with_exact_token_hash,fraction_states_with_semantic_key,fraction_unknown_or_dialogue_delta,full_history_likely,full_history_likely_ratio,high_value_delayed_reuse_count,high_value_delayed_reuse_tokens,large_state_reuse_tokens,load_status,monotonic_context_growth_score,num_agents,num_llm_events,num_tool_events,paper_usable,phase_dependent_reuse_score,prompt_reconstruction_distribution,quality_label,selection_label,source_file,state_type_distribution,test_failure_reuse_tokens,total_state_tokens,trace_id,trace_idx
0,0,0.058372827178994335,0.0,0.0,0.0,0,3.1025390625,0.0,8.953125,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,1425,0,0.40298507462686567,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,27,13,False,0.3192626527050611,"{""exact_otel_messages"": 27}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0016.json,"{""assistant_delta"": 53, ""failure_summary"": 3, ""task_prefix"": 1, ""tool_observation"": 10}",0,9168,b27ad86bc7fc606e,50
0,0,0.06688717096131083,0.0,0.0,0.0,0,2.0322265625,0.0,4.6767578125,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,465,0,0.3829787234042553,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,18,11,False,0.40300689079139695,"{""exact_otel_messages"": 18}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0017.json,"{""assistant_delta"": 35, ""failure_summary"": 3, ""task_prefix"": 1, ""tool_observation"": 8}",0,4789,0db0c1805796d6b1,51
0,0,0.07507666468606183,0.0,0.0,0.0,0,2.6630859375,0.0,5.3203125,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,308,0,0.39473684210526316,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,15,8,False,0.45356093979441997,"{""exact_otel_messages"": 15}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0018.json,"{""assistant_delta"": 29, ""failure_summary"": 3, ""task_prefix"": 1, ""tool_observation"": 5}",0,5448,0931c08ba91e3a9c,52
0,0,0.061959470652743355,0.0,0.0,0.0,0,2.8017578125,0.0,7.138671875,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,652,0,0.3958333333333333,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,19,10,False,0.3573187414500684,"{""exact_otel_messages"": 19}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0019.json,"{""assistant_delta"": 37, ""failure_summary"": 2, ""task_prefix"": 1, ""tool_observation"": 8}",0,7310,0826d9c74f647bd3,53
0,0,0.05623846299802487,0.0,0.0,0.0,0,1.154296875,0.0,2.7373046875,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.3548387096774194,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,11,9,False,0.34784159828754907,"{""exact_otel_messages"": 11}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0020.json,"{""assistant_delta"": 21, ""task_prefix"": 1, ""tool_observation"": 9}",0,2803,b820d5e7b45f2b33,54
0,0,0.06369460210804428,0.0,0.0,0.0,0,3.2275390625,0.0,8.7587890625,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,3251,0,0.390625,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,25,14,False,0.34106366373062774,"{""exact_otel_messages"": 25}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0021.json,"{""assistant_delta"": 49, ""failure_summary"": 4, ""task_prefix"": 1, ""tool_observation"": 10}",0,8969,c969a35dbb4d10cb,55
0,0,0.045455158442012145,0.0,0.0,0.0,0,1.166015625,0.0,4.2451171875,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,1091,0,0.3673469387755102,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,19,12,False,0.26270991488382794,"{""exact_otel_messages"": 19}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0022.json,"{""assistant_delta"": 36, ""failure_summary"": 4, ""task_prefix"": 1, ""tool_observation"": 8}",0,4347,6774b466d7b349a8,56
0,0,0.06353315859208779,0.0,0.0,0.0,0,2.5263671875,0.0,6.185546875,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,916,0,0.35,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,21,18,False,0.37038206504578464,"{""exact_otel_messages"": 21}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0023.json,"{""assistant_delta"": 41, ""failure_summary"": 3, ""task_prefix"": 1, ""tool_observation"": 15}",0,6334,215647ad278b2975,57
0,0,0.06011167196114946,0.0,0.0,0.0,0,3.1376953125,0.0,8.5830078125,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,528,0,0.391304347826087,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,27,15,False,0.33894641028558425,"{""exact_otel_messages"": 27}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0024.json,"{""assistant_delta"": 53, ""failure_summary"": 2, ""task_prefix"": 1, ""tool_observation"": 13}",0,8789,8bf09f003585880d,58
7,2926,0.582575203025812,0.0,0.0,0.03125,0,4.912109375,1.0,18.5595703125,,24439,0,0.33727810650887574,0.0,0.0,False,0.0,7,2926,0,loaded,0.8800000000000009,1,76,36,True,0.2564588266245725,"{""exact_otel_messages"": 76}",high,opportunity_rich,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0025.json,"{""assistant_delta"": 130, ""failure_summary"": 16, ""task_prefix"": 3, ""tool_observation"": 20}",0,19005,45e02dc48219c31d,59
0,0,0.04082130142758238,0.0,0.0,0.0,0,1.0556640625,0.0,3.0986328125,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,1288,0,0.34285714285714286,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,14,9,False,0.23731484399621808,"{""exact_otel_messages"": 14}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0026.json,"{""assistant_delta"": 25, ""failure_summary"": 4, ""task_prefix"": 1, ""tool_observation"": 5}",0,3173,d160ed2ed0149b24,60
0,0,0.030287295124158134,0.0,0.0,0.0,0,1.826171875,0.0,8.7529296875,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.3103448275862069,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,12,8,False,0.15006136338279594,"{""exact_otel_messages"": 12}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0027.json,"{""assistant_delta"": 20, ""task_prefix"": 1, ""tool_observation"": 8}",0,8963,242b0de81cc3ad09,61
0,0,0.03913203611948311,0.0,0.0,0.0,0,1.2802734375,0.0,4.0908203125,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.3125,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,13,9,False,0.2308426832179518,"{""exact_otel_messages"": 13}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0028.json,"{""assistant_delta"": 22, ""task_prefix"": 1, ""tool_observation"": 9}",0,4189,244211e92dca3283,62
0,0,0.060428276588058626,0.0,0.0,0.0,0,3.521484375,0.0,8.6474609375,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,382,0,0.32142857142857145,0.0,0.0,False,0.0,0,0,2376,loaded,1.0,1,11,8,False,0.3417278373800113,"{""exact_otel_messages"": 11}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0029.json,"{""assistant_delta"": 19, ""failure_summary"": 2, ""task_prefix"": 1, ""tool_observation"": 6}",0,8855,2441ad3092654d1b,63
0,0,0.0937342891457378,0.0,0.0,0.0,0,3.5966796875,0.0,5.9609375,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,181,0,0.3333333333333333,0.0,0.0,False,0.0,0,0,2717,loaded,1.0,1,10,6,False,0.5712647444298821,"{""exact_otel_messages"": 10}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0030.json,"{""assistant_delta"": 17, ""failure_summary"": 2, ""task_prefix"": 1, ""tool_observation"": 4}",0,6104,b7fe802474038c1d,64
0,0,0.002448709978240597,0.0,0.0,0.0,0,1.2275390625,0.0,3.0771484375,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.35294117647058826,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,6,5,False,0.0,"{""exact_otel_messages"": 6}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0031.json,"{""assistant_delta"": 11, ""task_prefix"": 1, ""tool_observation"": 5}",0,3151,29918f31fc91974f,65
0,0,0.06121652132044622,0.0,0.0,0.0,0,2.4453125,0.0,6.5869140625,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,308,0,0.34210526315789475,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,14,11,False,0.35789473684210527,"{""exact_otel_messages"": 14}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0032.json,"{""assistant_delta"": 26, ""failure_summary"": 3, ""task_prefix"": 1, ""tool_observation"": 8}",0,6745,9f1b6f19ad18d915,66
0,0,0.041138452182167155,0.0,0.0,0.0,0,1.3427734375,0.0,3.146484375,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,1432,0,0.3448275862068966,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,10,9,False,0.23805090006207325,"{""exact_otel_messages"": 10}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0033.json,"{""assistant_delta"": 19, ""failure_summary"": 1, ""task_prefix"": 1, ""tool_observation"": 8}",0,3222,a98d343bec5c07c6,67
0,0,0.04292516563644244,0.0,0.0,0.0,0,1.0302734375,0.0,3.9306640625,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,293,0,0.3333333333333333,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,9,7,False,0.2539130434782609,"{""exact_otel_messages"": 9}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0034.json,"{""assistant_delta"": 16, ""failure_summary"": 3, ""task_prefix"": 1, ""tool_observation"": 4}",0,4025,fb129fa2b8895caf,68
0,0,0.030664290503586034,0.0,0.0,0.0,0,1.6044921875,0.0,8.4072265625,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.32,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,9,8,False,0.15425717272621675,"{""exact_otel_messages"": 9}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0035.json,"{""assistant_delta"": 16, ""task_prefix"": 1, ""tool_observation"": 8}",0,8609,d1876eaeae45b79e,69
0,0,0.0433612032165542,0.0,0.0,0.0,0,1.27734375,0.0,3.626953125,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,155,0,0.3333333333333333,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,10,8,False,0.2592891760904685,"{""exact_otel_messages"": 10}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0036.json,"{""assistant_delta"": 18, ""failure_summary"": 1, ""task_prefix"": 1, ""tool_observation"": 7}",0,3714,af6168a3aee652fc,70
0,0,0.058071917962407474,0.0,0.0,0.0,0,2.81640625,0.0,7.34765625,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,132,0,0.3181818181818182,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,9,6,False,0.3350611376927166,"{""exact_otel_messages"": 9}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0037.json,"{""assistant_delta"": 15, ""failure_summary"": 1, ""task_prefix"": 1, ""tool_observation"": 5}",0,7524,e97d69b257332297,71
0,0,0.01933342644399759,0.0,0.0,0.0,0,2.0498046875,0.0,4.9736328125,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,183,0,0.34615384615384615,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,9,8,False,0.09758492047908894,"{""exact_otel_messages"": 9}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0038.json,"{""assistant_delta"": 17, ""failure_summary"": 2, ""task_prefix"": 1, ""tool_observation"": 6}",0,5093,85ea8f116ddb6d91,72
0,0,0.059307138041123725,0.0,0.0,0.0,0,0.7470703125,0.0,1.9892578125,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,372,0,0.391304347826087,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,9,5,False,0.36867943053510066,"{""exact_otel_messages"": 9}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00000-of-00039_row0039.json,"{""assistant_delta"": 17, ""failure_summary"": 2, ""task_prefix"": 1, ""tool_observation"": 3}",0,2037,53c739dc06b403f5,73
0,0,0.04490459214381279,0.0,0.0,0.0,0,3.376953125,0.0,26.4091796875,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,10326,0,0.40217391304347827,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,37,18,False,0.07772806271493547,"{""exact_otel_messages"": 37}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0000.json,"{""assistant_delta"": 73, ""failure_summary"": 9, ""task_prefix"": 1, ""tool_observation"": 9}",0,27043,755e13f4112049a0,74
0,0,0.0459669375492375,0.0,0.0,0.0,0,3.28125,0.0,26.1826171875,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,13587,0,0.41,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,42,17,False,0.06172839506172839,"{""exact_otel_messages"": 42}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0001.json,"{""assistant_delta"": 82, ""failure_summary"": 11, ""task_prefix"": 1, ""tool_observation"": 6}",0,26811,56c47838225d75a5,75
0,0,0.1501254229236425,0.0,0.0,0.0,0,6.9423828125,0.0,32.2724609375,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,80032,0,0.36220472440944884,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,46,35,False,0.21181952976064394,"{""exact_otel_messages"": 46}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0002.json,"{""assistant_delta"": 91, ""failure_summary"": 26, ""task_prefix"": 1, ""tool_observation"": 9}",0,33047,2f2bcde74a144202,76
0,0,0.10865075306609132,0.0,0.0,0.0,0,7.0048828125,0.0,35.67578125,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,43994,0,0.36666666666666664,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,44,32,False,0.19270776305704587,"{""exact_otel_messages"": 44}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0003.json,"{""assistant_delta"": 87, ""failure_summary"": 17, ""task_prefix"": 1, ""tool_observation"": 15}",0,36532,42b7937640b60dec,77
0,0,0.05404490260840042,0.0,0.0,0.0,0,1.3798828125,0.0,3.103515625,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,1438,0,0.35714285714285715,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,10,8,False,0.3212712397734424,"{""exact_otel_messages"": 10}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0004.json,"{""assistant_delta"": 19, ""failure_summary"": 2, ""task_prefix"": 1, ""tool_observation"": 6}",0,3178,c88bef67626691a7,78
0,0,0.050196320314627875,0.0,0.0,0.0,0,1.9248046875,0.0,6.4443359375,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,7900,0,0.3584905660377358,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,20,14,False,0.2318533111077436,"{""exact_otel_messages"": 20}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0005.json,"{""assistant_delta"": 38, ""failure_summary"": 6, ""task_prefix"": 1, ""tool_observation"": 8}",0,6599,bee650cf69f5e95f,79
0,0,0.04201302808205895,0.0,0.0,0.0,0,2.634765625,0.0,24.8984375,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,11422,0,0.4186046511627907,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,36,14,False,0.05879353624097898,"{""exact_otel_messages"": 36}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0006.json,"{""assistant_delta"": 71, ""failure_summary"": 8, ""task_prefix"": 1, ""tool_observation"": 6}",0,25496,599698fe60179d36,80
0,0,0.04715466142347989,0.0,0.0,0.0,0,2.876953125,0.0,25.58984375,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,9673,0,0.4146341463414634,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,34,14,False,0.10120592275988399,"{""exact_otel_messages"": 34}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0007.json,"{""assistant_delta"": 67, ""failure_summary"": 6, ""task_prefix"": 1, ""tool_observation"": 8}",0,26204,c00c72f91f61c8ec,81
0,0,0.15828735138559127,0.0,0.0,0.0,0,10.1279296875,0.0,32.390625,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,79370,0,0.3645833333333333,0.0,0.0,False,0.0,0,0,31356,loaded,1.0,1,35,26,False,0.2686022672455379,"{""exact_otel_messages"": 35}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0008.json,"{""assistant_delta"": 69, ""failure_summary"": 18, ""task_prefix"": 1, ""tool_observation"": 8}",0,33168,6e8f460887aa5350,82
0,0,0.0973275750665993,0.0,0.0,0.0,0,9.203125,0.0,33.291015625,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,24962,0,0.36363636363636365,0.0,0.0,False,0.0,0,0,0,loaded,0.9555555555555556,1,46,31,False,0.272103256086829,"{""exact_otel_messages"": 46}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0009.json,"{""assistant_delta"": 88, ""failure_summary"": 9, ""task_prefix"": 2, ""tool_observation"": 22}",0,34090,f9a865dda28d2788,83
0,0,0.03295933270181102,0.0,0.0,0.0,0,2.2783203125,0.0,24.4521484375,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,5005,0,0.41379310344827586,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,24,10,False,0.050041934582052,"{""exact_otel_messages"": 24}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0010.json,"{""assistant_delta"": 47, ""failure_summary"": 5, ""task_prefix"": 1, ""tool_observation"": 5}",0,25039,f14046173eaaccca,84
0,0,0.06673249166059389,0.0,0.0,0.0,0,3.3115234375,0.0,8.3681640625,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,352,0,0.36363636363636365,0.0,0.0,False,0.0,0,0,5583,loaded,1.0,1,8,6,False,0.3839421169331311,"{""exact_otel_messages"": 8}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0011.json,"{""assistant_delta"": 15, ""failure_summary"": 1, ""task_prefix"": 1, ""tool_observation"": 5}",0,8569,04cc198808f876c9,85
0,0,0.07574622087113912,0.0,0.0,0.0,0,4.697265625,0.0,27.158203125,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,24169,0,0.36363636363636365,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,29,20,False,0.1704782452355268,"{""exact_otel_messages"": 29}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0012.json,"{""assistant_delta"": 56, ""failure_summary"": 13, ""task_prefix"": 1, ""tool_observation"": 7}",0,27810,fdeeeec64877b434,86
0,0,0.04462300367777074,0.0,0.0,0.0,0,2.8544921875,0.0,25.521484375,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,14043,0,0.410958904109589,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,30,13,False,0.0531108900283156,"{""exact_otel_messages"": 30}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0013.json,"{""assistant_delta"": 59, ""failure_summary"": 9, ""task_prefix"": 1, ""tool_observation"": 4}",0,26134,dbc6ef1a1fa18e89,87
0,0,0.0970301189282079,0.0,0.0,0.0,0,7.046875,0.0,34.05078125,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,33690,0,0.34513274336283184,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,39,35,False,0.20207640243202937,"{""exact_otel_messages"": 39}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0014.json,"{""assistant_delta"": 77, ""failure_summary"": 14, ""task_prefix"": 1, ""tool_observation"": 21}",0,34868,7575376deef677fb,88
0,0,0.1078806302444022,0.0,0.0,0.0,0,6.58203125,0.0,32.796875,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,45457,0,0.3652173913043478,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,42,31,False,0.1917282039066222,"{""exact_otel_messages"": 42}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0015.json,"{""assistant_delta"": 83, ""failure_summary"": 17, ""task_prefix"": 1, ""tool_observation"": 14}",0,33584,83022f0f48af4dbb,89
0,0,0.052579672181083906,0.0,0.0,0.0,0,3.111328125,0.0,25.953125,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,12127,0,0.4117647058823529,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,35,15,False,0.11619506321493077,"{""exact_otel_messages"": 35}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0016.json,"{""assistant_delta"": 69, ""failure_summary"": 8, ""task_prefix"": 1, ""tool_observation"": 7}",0,26576,d8e52e817aaa39cf,90
0,0,0.03517932362479857,0.0,0.0,0.0,0,1.78515625,0.0,8.060546875,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,3156,0,0.40625,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,26,12,False,0.16186091591955415,"{""exact_otel_messages"": 26}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0017.json,"{""assistant_delta"": 51, ""failure_summary"": 5, ""task_prefix"": 1, ""tool_observation"": 7}",0,8254,b5bf036cb242ae69,91
0,0,0.051254673335735815,0.0,0.0,0.0,0,4.4033203125,0.0,29.4501953125,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,9342,0,0.4019607843137255,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,42,19,False,0.11025632523128959,"{""exact_otel_messages"": 42}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0018.json,"{""assistant_delta"": 82, ""failure_summary"": 9, ""task_prefix"": 1, ""tool_observation"": 10}",0,30157,71d64051b78c2486,92
0,0,0.10949000661398763,0.0,0.0,0.0,0,6.771484375,0.0,14.443359375,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,26847,0,0.3387096774193548,0.0,0.0,False,0.0,0,0,15834,loaded,1.0,1,21,20,False,0.4329952670723462,"{""exact_otel_messages"": 21}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0019.json,"{""assistant_delta"": 41, ""failure_summary"": 9, ""task_prefix"": 1, ""tool_observation"": 11}",0,14790,f22e38d98ae64b7b,93
0,0,0.0447793347779545,0.0,0.0,0.0,0,5.6865234375,0.0,30.9775390625,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,14889,0,0.3548387096774194,0.0,0.0,False,0.0,0,0,12810,loaded,1.0,1,11,9,False,0.019955234702562972,"{""exact_otel_messages"": 11}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0020.json,"{""assistant_delta"": 21, ""failure_summary"": 2, ""task_prefix"": 1, ""tool_observation"": 7}",0,31721,eb57ad711b2ef30f,94
0,0,0.004400968687103047,0.0,0.0,0.0,0,2.5361328125,0.0,4.8564453125,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,469,0,0.34375,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,11,10,False,0.0,"{""exact_otel_messages"": 11}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0021.json,"{""assistant_delta"": 21, ""failure_summary"": 1, ""task_prefix"": 1, ""tool_observation"": 9}",0,4973,0a71425fe3f9438b,95
0,0,0.16108162619927802,0.0,0.0,0.0,0,7.81640625,0.0,35.029296875,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,87444,0,0.3492063492063492,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,44,38,False,0.21366044047950933,"{""exact_otel_messages"": 44}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0022.json,"{""assistant_delta"": 87, ""failure_summary"": 29, ""task_prefix"": 1, ""tool_observation"": 9}",0,35870,6ff537959a07bf6c,96
0,0,0.04450197852400707,0.0,0.0,0.0,0,3.1005859375,0.0,24.24609375,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,11002,0,0.3977272727272727,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,35,18,False,0.08123892379571451,"{""exact_otel_messages"": 35}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0023.json,"{""assistant_delta"": 69, ""failure_summary"": 9, ""task_prefix"": 1, ""tool_observation"": 9}",0,24828,f705245d0e1f7c1f,97
0,0,0.04820911933340809,0.0,0.0,0.0,0,2.05078125,0.0,6.5302734375,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,95,0,0.35714285714285715,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,10,8,False,0.27605802302975924,"{""exact_otel_messages"": 10}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0024.json,"{""assistant_delta"": 19, ""failure_summary"": 1, ""task_prefix"": 1, ""tool_observation"": 7}",0,6687,76d2892de4be185e,98
0,0,0.030613295349674524,0.0,0.0,0.0,0,1.4580078125,0.0,9.859375,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,0,0,0.3448275862068966,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,10,9,False,0.14649366085578447,"{""exact_otel_messages"": 10}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0025.json,"{""assistant_delta"": 19, ""task_prefix"": 1, ""tool_observation"": 9}",0,10096,69a2ccb75d773d7b,99
0,0,0.044188118733223876,0.0,0.0,0.0,0,2.8828125,0.0,15.748046875,no_delayed_reuse;no_lru_regret;no_cross_agent_reuse,3208,0,0.35294117647058826,0.0,0.0,False,0.0,0,0,0,loaded,1.0,1,18,15,False,0.1800818553888131,"{""exact_otel_messages"": 18}",medium,smoke_only,traces\downloaded\hf\exgentic_otel\converted\train-00001-of-00039_row0026.json,"{""assistant_delta"": 35, ""failure_summary"": 5, ""task_prefix"": 1, ""tool_observation"": 10}",0,16126,ee8d204ef690fbbc,100
