policy,prediction_mode,estimator_mode,asg_builder_enabled,oracle_future,baseline_class,retention_policy,mapping_policy,prefetch_policy,prompt_reconstruction_quality,observation_compression_class,data_quality,paper_usable,num_high_quality_traces,num_smoke_traces,num_traces,selected_trace_count,delayed_reuse_ratio,concurrency,memory_budget,total_cycles,p95_llm_step_latency,p99_llm_step_latency,throughput_llm_steps_per_cycle,effective_prefill_tokens,effective_prefill_reduction,cache_hit_ratio,cache_byte_miss,model_compute_cycles,model_comm_cycles,remote_read_bytes,demand_migration_bytes,prefetch_migration_bytes,prefetch_hidden_cycles,prefetch_exposed_cycles,unused_prefetch_events,state_misses,local_state_hits,remote_state_hits,retained_state_type_distribution,LRU_regret_states_preserved,LRU_regret_tokens_preserved,oracle_gap
nocache,none,none,False,False,basic,none,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,2,0.25,737795000,,,5.63842259706287e-07,436792,0.0,0.0,55663132672,222967000,0,0,0,0,0,0,0,2805,0,0,{},0,0,-101.9078564500485
lru-basic,none,none,False,False,basic,lru,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,2,0.25,718733000,,,5.787962984863642e-07,330694,0.24290280041759005,0.9996434937611408,37224448,196654000,0,0,0,0,0,0,0,1,881,1923,"{""agent_role"": 2, ""assistant_delta"": 3, ""edit_diff"": 1, ""file_context"": 1, ""system_prefix"": 1, ""task_prefix"": 1, ""test_failure_summary"": 1, ""tool_observation"": 1}",1,159,1.0
lru-system,none,none,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,2,0.25,718733000,,,5.787962984863642e-07,330694,0.24290280041759005,0.9996434937611408,37224448,196654000,0,0,0,0,0,0,0,1,1566,1238,"{""agent_role"": 2, ""assistant_delta"": 3, ""edit_diff"": 1, ""file_context"": 1, ""system_prefix"": 1, ""task_prefix"": 1, ""test_failure_summary"": 1, ""tool_observation"": 1}",1,159,1.0
kvflow-like,none,none,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,2,0.25,727206000,,,5.720524858155736e-07,395098,0.09545504496419344,0.5229946524064171,33803468800,215793000,0,0,0,0,0,0,0,1338,1138,329,"{""agent_role"": 5, ""file_context"": 1, ""system_prefix"": 4, ""task_prefix"": 5, ""test_failure_summary"": 2}",1,159,-61.467507274490785
asg-retention-v2-graph-only,none,none,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,2,0.25,718745000,,,5.787866350374612e-07,331725,0.24054240920163372,0.9828877005347594,577765376,197137000,0,0,0,0,0,0,0,48,1675,1082,"{""assistant_delta"": 3, ""edit_diff"": 1, ""file_context"": 1, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",1,159,-0.0
asg-retention-v2-online,heuristic,heuristic,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,2,0.25,718745000,,,5.787866350374612e-07,331725,0.24054240920163372,0.9828877005347594,577765376,197137000,0,0,0,0,0,0,0,48,1604,1153,"{""assistant_delta"": 3, ""edit_diff"": 1, ""file_context"": 1, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",1,159,-0.0
asg-retention-v2-trace-stats,trace_stats,trace_stats,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,2,0.25,718745000,,,5.787866350374612e-07,331725,0.24054240920163372,0.9828877005347594,577765376,197137000,0,0,0,0,0,0,0,48,1463,1294,"{""assistant_delta"": 3, ""edit_diff"": 1, ""file_context"": 1, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",1,159,-0.0
asg-retention-v2-oracle,oracle,oracle,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,2,0.25,718745000,,,5.787866350374612e-07,331725,0.24054240920163372,0.9828877005347594,577765376,197137000,0,0,0,0,0,0,0,48,1598,1159,"{""assistant_delta"": 3, ""edit_diff"": 1, ""file_context"": 1, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",1,159,-0.0
asg-placement-v2-online,heuristic,heuristic,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,2,0.25,720078787,,,5.777145605596072e-07,331725,0.24054240920163372,0.9828877005347594,577765376,169933349,6714836,18352701440,157286400,0,0,0,0,48,1604,1153,"{""assistant_delta"": 3, ""edit_diff"": 1, ""file_context"": 1, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",1,159,-0.0
asg-prefetch-v2-online,heuristic,heuristic,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,52,0,52,,0.02566633761105627,2,0.25,722419857,,,5.758424217843724e-07,331725,0.24054240920163372,0.9828877005347594,577765376,133288096,19079180,20916469760,132120576,14229700608,30704137,24882482,210,48,1555,1202,"{""assistant_delta"": 3, ""edit_diff"": 1, ""file_context"": 1, ""system_prefix"": 52, ""task_prefix"": 52, ""test_failure_summary"": 1, ""tool_observation"": 1}",1,159,-0.0
