baseline,wave_id,time,operator_id,state_id,region_id,policy_before,policy_after,dynamic_hotness_before,dynamic_hotness_after,materialization_bytes,movement_byte_hop,cache_hit
flat_sequential,0,0.0,O_chain_0_0,S_task,R_0_0,replicate,replicate,0.0,350.0,4000,4000,False
flat_sequential,0,0.0,O_chain_0_0,S_document,R_0_0,replicate,replicate,0.0,350.0,4000,4000,False
flat_sequential,0,0.0,O_chain_0_0,S_rubric,R_0_0,replicate,replicate,0.0,350.0,4000,4000,False
flat_sequential,0,0.0,O_chain_0_0,S_chain_0_context,R_0_0,inline,inline,0.0,155.75,1780,1780,False
flat_sequential,1,6.940003202153125,O_chain_1_0,S_task,R_0_0,replicate,replicate,350.0,577.5,4000,4000,False
flat_sequential,1,6.940003202153125,O_chain_1_0,S_document,R_0_0,replicate,replicate,350.0,577.5,4000,4000,False
flat_sequential,1,6.940003202153125,O_chain_1_0,S_rubric,R_0_0,replicate,replicate,350.0,577.5,4000,4000,False
flat_sequential,1,6.940003202153125,O_chain_1_0,S_chain_1_context,R_0_0,inline,inline,0.0,138.6,1584,1584,False
flat_sequential,2,13.782006404275624,O_chain_2_0,S_task,R_0_0,replicate,replicate,577.5,725.375,4000,4000,False
flat_sequential,2,13.782006404275624,O_chain_2_0,S_document,R_0_0,replicate,replicate,577.5,725.375,4000,4000,False
flat_sequential,2,13.782006404275624,O_chain_2_0,S_rubric,R_0_0,replicate,replicate,577.5,725.375,4000,4000,False
flat_sequential,2,13.782006404275624,O_chain_2_0,S_chain_2_context,R_0_0,inline,inline,0.0,156.45,1788,1788,False
flat_sequential,3,20.726009606429997,O_chain_3_0,S_task,R_0_0,replicate,replicate,725.375,821.4937500000001,4000,4000,False
flat_sequential,3,20.726009606429997,O_chain_3_0,S_document,R_0_0,replicate,replicate,725.375,821.4937500000001,4000,4000,False
flat_sequential,3,20.726009606429997,O_chain_3_0,S_rubric,R_0_0,replicate,replicate,725.375,821.4937500000001,4000,4000,False
flat_sequential,3,20.726009606429997,O_chain_3_0,S_chain_3_context,R_0_0,inline,inline,0.0,131.25,1500,1500,False
flat_sequential,4,27.52601280853937,O_chain_0_1,S_task,R_0_0,replicate,replicate,821.4937500000001,936.4709375000001,4000,4000,False
flat_sequential,4,27.52601280853937,O_chain_0_1,S_document,R_0_0,replicate,replicate,821.4937500000001,936.4709375000001,4000,4000,False
flat_sequential,4,27.52601280853937,O_chain_0_1,S_rubric,R_0_0,replicate,replicate,821.4937500000001,936.4709375000001,4000,4000,False
flat_sequential,4,27.52601280853937,O_chain_0_1,S_chain_0_context,R_0_0,inline,inline,155.75,280.34999999999997,1780,1780,False
flat_sequential,4,27.52601280853937,O_chain_0_1,S_chain_0_0_out,R_0_0,inline,inline,0.0,83.71999999999998,832,832,False
flat_sequential,5,34.8820160108225,O_chain_1_1,S_task,R_0_0,replicate,replicate,936.4709375000001,1011.2061093750001,4000,4000,False
flat_sequential,5,34.8820160108225,O_chain_1_1,S_document,R_0_0,replicate,replicate,936.4709375000001,1011.2061093750001,4000,4000,False
flat_sequential,5,34.8820160108225,O_chain_1_1,S_rubric,R_0_0,replicate,replicate,936.4709375000001,1011.2061093750001,4000,4000,False
flat_sequential,5,34.8820160108225,O_chain_1_1,S_chain_1_context,R_0_0,inline,inline,138.6,249.48,1584,1584,False
flat_sequential,5,34.8820160108225,O_chain_1_1,S_chain_1_0_out,R_0_0,inline,inline,0.0,95.79499999999999,952,952,False
flat_sequential,6,42.200019213093746,O_chain_2_1,S_task,R_0_0,replicate,replicate,1011.2061093750001,1059.78397109375,4000,4000,False
flat_sequential,6,42.200019213093746,O_chain_2_1,S_document,R_0_0,replicate,replicate,1011.2061093750001,1059.78397109375,4000,4000,False
flat_sequential,6,42.200019213093746,O_chain_2_1,S_rubric,R_0_0,replicate,replicate,1011.2061093750001,1059.78397109375,4000,4000,False
flat_sequential,6,42.200019213093746,O_chain_2_1,S_chain_2_context,R_0_0,inline,inline,156.45,281.60999999999996,1788,1788,False
flat_sequential,6,42.200019213093746,O_chain_2_1,S_chain_2_0_out,R_0_0,inline,inline,0.0,92.57499999999999,920,920,False
flat_sequential,7,49.604022415391874,O_chain_3_1,S_task,R_0_0,replicate,replicate,1059.78397109375,1091.3595812109374,4000,4000,False
flat_sequential,7,49.604022415391874,O_chain_3_1,S_document,R_0_0,replicate,replicate,1059.78397109375,1091.3595812109374,4000,4000,False
flat_sequential,7,49.604022415391874,O_chain_3_1,S_rubric,R_0_0,replicate,replicate,1059.78397109375,1091.3595812109374,4000,4000,False
