baseline,job_id,workload,job_completion_time_ms,p50_latency_ms,p90_latency_ms,p99_latency_ms,goodput_jobs_per_s,naive_kv_bytes,kv_bytes_total,kv_saving_ratio,kv_duplication_ratio,cache_hit_rate,sram_peak_occupancy_bytes,sram_overflow_bytes,prefill_ms_total,decode_ms_total,communication_time_ms,queue_wait_ms_total,prefill_utilization,decode_utilization,energy_estimated_j,energy_per_job_j,mesh_total_traffic_bytes,mesh_avg_link_load_bytes,mesh_max_link_load_bytes,mesh_hotspot_ratio
wafer_naive,smoke_debate_0,debate,33.290443839999995,11.095473279999998,11.219510847999999,11.293933388799998,30.038650274721004,184549376.0,184549376.0,0.0,1.0,0.0,184549376.0,0.0,9.69768,45.56999999999999,0.01100512,0.0,0.2913052179961564,1.0,0.00123312608,0.00123312608,1408.0,352.0,512.0,1.4545454545454546
wafer_naive,smoke_debate_1,debate,33.290443839999995,11.095473279999998,11.219510847999999,11.293933388799998,30.038650274721004,184549376.0,184549376.0,0.0,1.0,0.0,184549376.0,0.0,9.69768,45.56999999999999,0.01100512,0.0,0.2913052179961564,1.0,0.00123312608,0.00123312608,1408.0,352.0,512.0,1.4545454545454546
kvflow_like,smoke_debate_0,debate,30.771417008,10.049342807999999,10.403347632000001,10.5556655472,32.49769094936442,184549376.0,113246208.0,0.38636363636363635,1.6296296296296295,0.8,113246208.0,0.0,5.192356767999999,45.56999999999999,0.01109216,0.6199006480000016,0.16873960554530465,1.0,0.00123313824,0.00123313824,25728.0,6432.0,9216.0,1.4328358208955223
kvflow_like,smoke_debate_1,debate,30.771417008,10.049342807999999,10.403347632000001,10.5556655472,32.49769094936442,184549376.0,113246208.0,0.38636363636363635,1.6296296296296295,0.8,113246208.0,0.0,5.192356767999999,45.56999999999999,0.01109216,0.6199006480000016,0.16873960554530465,1.0,0.00123313824,0.00123313824,25728.0,6432.0,9216.0,1.4328358208955223
continuum_like,smoke_debate_0,debate,31.624371839999995,10.540799680000001,10.657585407999997,10.727656844799997,31.621181443836708,184549376.0,184549376.0,0.0,1.0,0.0,184549376.0,0.0,9.212795999999999,43.29149999999999,0.009005120000000002,0.0,0.29131949392105305,1.0,0.0012331259520000002,0.0012331259520000002,1152.0,384.0,512.0,1.3333333333333333
continuum_like,smoke_debate_1,debate,31.624371839999995,10.540799680000001,10.657585407999997,10.727656844799997,31.621181443836708,184549376.0,184549376.0,0.0,1.0,0.0,184549376.0,0.0,9.212795999999999,43.29149999999999,0.009005120000000002,0.0,0.29131949392105305,1.0,0.0012331259520000002,0.0012331259520000002,1152.0,384.0,512.0,1.3333333333333333
waferagent_full,smoke_debate_0,debate,24.081263459839995,8.09449518784,8.132478142335998,8.155267915033598,41.52606036089787,184549376.0,113246208.0,0.38636363636363635,1.6296296296296295,0.8,113246208.0,0.0,3.6632529276799994,35.872704,6.4512e-05,0.4687053680000002,0.1521204621920755,1.0,0.001233125376,0.001233125376,0.0,0.0,0.0,1.0
waferagent_full,smoke_debate_1,debate,24.081263459839995,8.09449518784,8.132478142335998,8.155267915033598,41.52606036089787,184549376.0,113246208.0,0.38636363636363635,1.6296296296296295,0.8,113246208.0,0.0,3.6632529276799994,35.872704,6.4512e-05,0.4687053680000002,0.1521204621920755,1.0,0.001233125376,0.001233125376,0.0,0.0,0.0,1.0
