baseline,job_id,workload,arrival_ms,job_completion_time_ms,ttft_ms,tpot_ms,queue_wait_ms,mesh_wait_ms,tokens_total,first_token_time_ms,decode_tokens_total,decode_active_ms_total,kv_saving_ratio,computed_prefill_tokens,avoided_prefill_tokens,compute_energy_j,mesh_energy_j,sram_energy_j,offwafer_energy_j,energy_per_job_j,energy_per_completed_job_under_slo_j,decode_shared_kv_read_bytes,decode_shared_kv_read_bytes_without_cohort,decode_kv_read_reduction_ratio,cross_region_kv_transfer_bytes,decode_query_transfer_bytes,decode_merge_bytes,num_decode_cohorts,avg_cohort_size,duration_source,prefix_extension_model_used,prefix_extension_fit_hash,calibration_loaded,arrival_rate_jobs_per_s
no_cache,debate_job_0,debate,369.05544268393913,5370.426616009105,8.163424198787538,0.1119033535642467,11811.17150976,0.0,20544,377.2188668827267,1088.0,121.75084867790048,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_1,debate,1190.787533244525,5370.426616009105,8.163424198787425,0.1119033535642469,11811.171509760004,0.0,20544,1198.9509574433123,1088.0,121.75084867790063,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_10,debate,2806.4486933581725,5370.426616009103,8.163424198787197,0.1119033535642469,11811.171509759995,0.0,20544,2814.61211755696,1088.0,121.75084867790063,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_11,debate,2977.4300989315475,5370.426616009103,8.163424198787197,0.1119033535642469,11811.171509759995,0.0,20544,2985.5935231303347,1088.0,121.75084867790063,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_12,debate,3703.876801405687,5370.426616009104,8.163424198787197,0.1119033535642469,11811.171509759995,0.0,20544,3712.040225604474,1088.0,121.75084867790063,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_13,debate,4312.946248433527,5370.426616009105,8.163424198787652,0.1119033535642469,11811.17150976,0.0,20544,4321.109672632315,1088.0,121.75084867790063,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_14,debate,4854.3891348348325,5370.426616009104,8.163424198787652,0.111903353564246,11811.17150976,0.0,20544,4862.55255903362,1088.0,121.75084867789974,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_15,debate,4912.747089969397,5370.426616009104,8.163424198787652,0.111903353564246,11811.17150976,0.0,20544,4920.910514168185,1088.0,121.75084867789974,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_16,debate,4926.400201648221,5370.426616009105,8.163424198787652,0.111903353564246,11811.17150976,0.0,20544,4934.563625847009,1088.0,121.75084867789974,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_17,debate,5168.793262223428,5370.426616009106,8.163424198787652,0.111903353564246,11811.17150976,0.0,20544,5176.956686422216,1088.0,121.75084867789974,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_18,debate,5854.782319241877,5370.426616009107,8.163424198787652,0.1119033535642452,11811.171509760004,0.0,20544,5862.945743440665,1088.0,121.75084867789884,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_19,debate,6000.215064661775,5370.426616009107,8.163424198787652,0.1119033535642444,11811.171509760004,0.0,20544,6008.378488860562,1088.0,121.75084867789792,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_2,debate,6348.393899564685,5370.426616009107,8.163424198787652,0.1119033535642444,11811.171509760004,0.0,20544,6356.557323763473,1088.0,121.75084867789792,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_20,debate,6539.342725073577,5370.426616009108,8.163424198787652,0.1119033535642444,11811.171509760006,0.0,20544,6547.506149272364,1088.0,121.75084867789792,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_21,debate,7475.809513087092,5370.4266160091065,8.163424198787652,0.1119033535642427,11811.171509760015,0.0,20544,7483.972937285879,1088.0,121.7508486778961,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_22,debate,8927.7865340935,5370.426616009108,8.163424198786743,0.1119033535642402,11811.17150976001,0.0,20544,8935.949958292287,1088.0,121.75084867789336,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_23,debate,9184.52688754329,5370.426616009108,8.163424198786743,0.1119033535642402,11811.17150976001,0.0,20544,9192.690311742075,1088.0,121.75084867789336,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_24,debate,12418.311892758338,5370.4266160091065,8.163424198786743,0.1119033535642402,11811.171509760008,0.0,20544,12426.475316957123,1088.0,121.75084867789336,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_25,debate,12450.417335500972,5370.4266160091065,8.163424198786743,0.1119033535642402,11811.171509760008,0.0,20544,12458.58075969976,1088.0,121.75084867789336,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_26,debate,13287.696304651672,5370.4266160091065,8.163424198786743,0.1119033535642402,11811.171509760008,0.0,20544,13295.85972885046,1088.0,121.75084867789336,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_27,debate,14328.684689492922,5370.426616009099,8.163424198786743,0.1119033535642402,11811.171509759994,0.0,20544,14336.848113691707,1088.0,121.75084867789336,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_28,debate,14410.482962261623,5370.426616009101,8.163424198786743,0.1119033535642402,11811.17150976,0.0,20544,14418.646386460412,1088.0,121.75084867789336,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_29,debate,15021.837608842816,5370.426616009096,8.163424198786743,0.1119033535642402,11811.17150975998,0.0,20544,15030.001033041604,1088.0,121.75084867789336,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_3,debate,15431.07022768438,5370.426616009096,8.163424198786743,0.1119033535642402,11811.17150975998,0.0,20544,15439.233651883167,1088.0,121.75084867789336,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_30,debate,16983.70834997414,5370.426616009092,8.163424198788562,0.1119033535642402,11811.17150975996,0.0,20544,16991.871774172927,1088.0,121.75084867789336,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_31,debate,17101.575851895203,5370.426616009092,8.163424198788562,0.1119033535642402,11811.17150975996,0.0,20544,17109.73927609399,1088.0,121.75084867789336,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_32,debate,17489.800411949072,5370.426616009092,8.163424198788562,0.1119033535642402,11811.17150975996,0.0,20544,17497.96383614786,1088.0,121.75084867789336,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_33,debate,18560.272139988498,5370.426616009092,8.163424198788562,0.1119033535642402,11811.17150975996,0.0,20544,18568.435564187286,1088.0,121.75084867789336,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_34,debate,19069.39674530753,5370.426616009092,8.163424198788562,0.1119033535642402,11811.17150975996,0.0,20544,19077.560169506323,1088.0,121.75084867789336,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_35,debate,19254.348871447,5370.426616009092,8.163424198788562,0.1119033535642402,11811.17150975996,0.0,20544,19262.51229564579,1088.0,121.75084867789336,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_36,debate,19297.053667604643,5370.426616009092,8.163424198788562,0.1119033535642402,11811.17150975996,0.0,20544,19305.21709180343,1088.0,121.75084867789336,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
no_cache,debate_job_37,debate,20701.89622542155,5370.426616009092,8.163424198788562,0.1119033535642402,11811.17150975996,0.0,20544,20710.05964962034,1088.0,121.75084867789336,0.0,42752.0,0.0,0.017226006528,0.2469941804543999,0.0002801795072,0.001744830464,0.2662451969535999,0.2662451969535999,355408543744.0,355408543744.0,0.0,355408543744.0,0.0,0.0,0.0,0.0,synthetic,False,,0.0,2.0
